鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
斗六市,土地,溝子埧段柴裡小段1233地號,3090.0,,特定農業區,農牧用地,1041229,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,1650,,0.0,0,,RPXNMLMJKHLFFAP98CA,0.0,0.0,0.0,,
斗六市,土地,溝子埧段柴裡小段1235地號,2640.0,,特定農業區,農牧用地,1041229,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5100000,1932,,0.0,0,,RPOOMLMJKHLFFAP18CA,0.0,0.0,0.0,,
斗六市,土地,咬狗段227-4地號,2074.72,,山坡地保育區,農牧用地,1040905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1507072,726,,0.0,0,,RPUNMLOLKHLFFAP09CA,0.0,0.0,0.0,,
斗南鎮,土地,石龜溪段892-1地號,131.25,,特定農業區,農牧用地,1050119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,195000,1486,,0.0,0,,RPPNMLQKKHLFFBP78CA,0.0,0.0,0.0,,
斗南鎮,房地(土地+建物),雲林縣斗南鎮田頭路２２０巷１７號,102.81,住,,,1041230,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040917,174.99,4,1,2,有,無,5500000,31430,,0.0,0,,RPRNMLPLKHLFFBP98CA,174.99,0.0,0.0,,
斗南鎮,房地(土地+建物),雲林縣斗南鎮田頭路２２０巷１５號,102.81,住,,,1030904,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040917,174.99,4,1,2,有,無,5500000,31430,,0.0,0,,RPSNMLPLKHLFFBP09CA,174.99,0.0,0.0,,
斗南鎮,房地(土地+建物),雲林縣斗南鎮田頭路２２０巷１９號,120.7,住,,,1030916,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040917,186.29,4,1,2,有,無,5800000,31134,,0.0,0,,RPTNMLPLKHLFFBP56CA,186.29,0.0,0.0,,
西螺鎮,土地,漢南段177-17地號,198.04,住,,,1050109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4792000,24197,,0.0,0,,RPRNMLOJKHLFFCP78CA,0.0,0.0,0.0,,
西螺鎮,房地(土地+建物),雲林縣西螺鎮源成路８６巷２號,183.72,商,,,1050126,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041126,287.84000000000003,5,2,5,有,無,11500000,39953,,0.0,0,,RPXNMLMLKHLFFCP76CA,257.16,26.02,0.0,,
西螺鎮,房地(土地+建物),雲林縣西螺鎮源成路７０號,96.97,商,,,1050126,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041126,195.78,3,2,4,有,無,12200000,62315,,0.0,0,,RPOOMLMLKHLFFCP58CA,173.1,18.02,0.0,,
西螺鎮,房地(土地+建物),雲林縣西螺鎮源成路８６巷６號,159.72,商,,,1050126,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041126,271.34000000000003,5,2,5,有,無,8000000,29483,,0.0,0,,RPPOMLMLKHLFFCP68CA,236.49,30.19,0.0,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮林森路一段３６０巷３５之１號十二樓,7.6,住,,,1041229,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840406,52.94,2,1,1,有,無,1100000,20778,,0.0,0,,RPQNMLOJKHLFFDP78CA,36.18,0.0,7.29,,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮興中里清雲二路59之6號,189.66,住,,,1041020,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040709,255.85,4,2,5,有,有,15000000,58628,,0.0,0,,RPRNMLQKKHLFFDP56CA,235.6,0.0,20.25,,
四湖鄉,土地,西鹿段409地號,3442.07,,一般農業區,農牧用地,1050115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2124000,617,,0.0,0,,RPUNMLMJKHLFFEP09CA,0.0,0.0,0.0,,
四湖鄉,土地,三崙段3102地號,233.6,,一般農業區,農牧用地,1050117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1024570,4386,,0.0,0,共有人間買賣,RPQNMLQKKHLFFEP56CA,0.0,0.0,0.0,,
四湖鄉,土地,三崙段1308地號,776.0,,鄉村區,乙種建築用地,1050118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1090000,1405,,0.0,0,標購,RPXNMLRKKHLFFEP37CA,0.0,0.0,0.0,,
麥寮鄉,土地,豐興段26地號,14245.41,,一般農業區,養殖用地,1041223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,913,,0.0,0,,RPQNMLMJKHLFFFP78CA,0.0,0.0,0.0,,
東勢鄉,土地,東北段14-1地號,3360.0,農,,,1050126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4032000,1200,,0.0,0,,RPRNMLMJKHLFFFP88CA,0.0,0.0,0.0,,
東勢鄉,土地,東北段14-2地號,3360.0,農,,,1050126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4032000,1200,,0.0,0,,RPSNMLMJKHLFFFP98CA,0.0,0.0,0.0,,
林內鄉,房地(土地+建物),雲林縣林內鄉中正東路202巷1弄18號,153.0,住,,,1050122,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0800621,122.94,5,3,3,有,無,3300000,26842,,0.0,0,,RPWNMLLJKHLFFAP88DA,122.94,0.0,0.0,,
西螺鎮,土地,社口段931-2地號,3365.0,,特定農業區,農牧用地,1041229,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,2675,,0.0,0,,RPQNMLNJKHLFFCP68DA,0.0,0.0,0.0,,
斗六市,房地(土地+建物),雲林縣斗六市榮譽路９５６號,111.48,,鄉村區,乙種建築用地,1050122,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0701107,103.86,2,1,2,有,無,2300000,22145,,0.0,0,,RPQNMLMJKHLFFAP48EA,103.86,0.0,0.0,,
斗南鎮,房地(土地+建物),雲林縣斗南鎮雲林路三段619巷1弄20號,75.0,,特定農業區,甲種建築用地,1041220,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710319,103.41,0,0,2,無,無,1500000,14505,,0.0,0,,RPQNMLLJKHLFFBP48EA,103.41,0.0,0.0,,
西螺鎮,土地,社口段1185地號,4115.0,,特定農業區,農牧用地,1041118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14402500,3500,,0.0,0,,RPSNMLOJKHLFFCP09EA,0.0,0.0,0.0,,
西螺鎮,土地,社口段1186-1地號,1665.0,,特定農業區,農牧用地,1041118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6327000,3800,,0.0,0,,RPRNMLPKKHLFFCP56EA,0.0,0.0,0.0,,
林內鄉,土地,九芎段1143地號,1385.15,,一般農業區,農牧用地,1050111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1108120,800,,0.0,0,,RPRNMLLJLHLFFAP58EA,0.0,0.0,0.0,,
崙背鄉,土地,面前厝段6-6地號,776.93,農,,,1050109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,5406,,0.0,0,,RPQNMLPJKHLFFCP88DA,0.0,0.0,0.0,,
古坑鄉,房地(土地+建物),雲林縣古坑鄉高林路１５６號,3860.75,,一般農業區,農牧用地,1040829,土地7建物2車位0,一層,一層,農舍,見其他登記事項,見其他登記事項,0771129,384.84,4,3,3,有,無,25000000,,,0.0,0,,RPQNMLNJLHLFFAP58DA,384.84,0.0,0.0,,
虎尾鎮,土地,廉使段1956地號,2007.0,,特定農業區,農牧用地,1041229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8350000,4160,,0.0,0,,RPTNMLPKKHLFFDP76DA,0.0,0.0,0.0,,
虎尾鎮,土地,仁愛段353地號,14.68,其他,,,1041224,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1070000,72888,,0.0,0,,RPQNMLMLKHLFFDP88DA,0.0,0.0,0.0,,
元長鄉,土地,潭內段1472地號,2694.0,,特定農業區,農牧用地,1050114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1616400,600,,0.0,0,,RPQNMLRKKHLFFEP76DA,0.0,0.0,0.0,,
元長鄉,土地,潭內段1535地號,8260.25,,特定農業區,農牧用地,1050114,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5489277,665,,0.0,0,,RPRNMLRKKHLFFEP86DA,0.0,0.0,0.0,,
麥寮鄉,土地,施厝寮段737-16地號,106.0,,鄉村區,乙種建築用地,1050126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2244200,21172,,0.0,0,,RPRNMLNJKHLFFFP98CA,0.0,0.0,0.0,,
麥寮鄉,土地,新中段1135-25地號,76.89,農,,,1050126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,701316,9121,,0.0,0,,RPRNMLPJKHLFFFP56CA,0.0,0.0,0.0,,
