編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLPJQHJFFAV57CA,,225.66,住家用,鋼筋混凝土造,103年1月20日,三層,一層 二層 三層 見其他登記事項
RPPNMLPKQHJFFDV27CA,20,6.07,樓梯間．門房走道,鋼筋混凝土造,83年9月30日,八層,
RPPNMLPKQHJFFDV27CA,20,31.54,套房,鋼筋混凝土造,83年9月30日,八層,四層 陽台
RPQNMLQJQHJFFCV37DA,29,44.66,住家用,磚造木頭頂,74年3月22日,一層,一層
RPRNMLRJQHJFFBV47DA,33,68.09,住家用,加強磚造,70年7月20日,一層,一層 騎樓
RPWNMLQJQHJFFAV67CA,8,229.03,住家用,ＲＣ造,95年1月16日,三層,一層 二層 三層 見其他登記事項
RPTOMLPJQHJFFAV37CA,19,213.51,住商用,鋼筋混凝土造,85年1月13日,四層,一層 二層 三層 四層 騎樓 停車場 見其他登記事項
RPOOMLQJQHJFFAV96CA,1,202.69,住家用,ＲＣ造,102年12月13日,三層,一層 二層 三層 見其他登記事項
RPWNMLRJQHJFFAV77CA,36,85.34,住家用,加強磚造,67年4月24日,二層,一層 二層
RPQNMLRJQHJFFAV17CA,18,25.56,集合住宅,鋼筋混凝土造,85年6月28日,九層,二層 花台
RPWNMLTKQHJFFAV18DA,,179.64,住家用,ＲＣ造,,,
RPQNMLPKQHJFFAV07CA,1,203.42,住家用,ＲＣ造,102年12月13日,三層,一層 二層 三層 見其他登記事項
RPPOMLQJQHJFFAV07CA,,203.71,住家用,ＲＣ造,103年5月23日,三層,一層 二層 三層 見其他登記事項
RPQOMLQJQHJFFAV17CA,,229.50,住家用,ＲＣ造,103年6月9日,三層,一層 二層 三層 見其他登記事項
RPPNMLMKQHJFFAV66CA,30,83.99,住家用,加強磚造,73年5月8日,二層,一層 二層
RPQNMLMKQHJFFAV76CA,10,208.63,住家用,鋼筋混凝土造,93年9月24日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPTNMLLKQHJFFAV96CA,19,84.09,住家用,鋼筋混凝土造,85年1月13日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLNKQHJFFAV76CA,33,140.31,住家用,加強磚造,70年8月18日,二層,一層 二層 陽台 騎樓
RPROMLOKQHJFFAV17CA,10,248.89,鄉村住宅、停車空間、儲藏室,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層 見其他登記事項
RPROMLOKQHJFFAV17CA,10,21.67,車道（共同使用部份）,鋼筋混凝土造,93年11月16日,,
RPSOMLOKQHJFFAV27CA,10,249.31,鄉村住宅、停車空間、儲藏室,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層 見其他登記事項
RPSOMLOKQHJFFAV27CA,10,21.69,車道（共同使用部份）,鋼筋混凝土造,93年11月16日,,
RPTOMLOKQHJFFAV37CA,10,249.31,鄉村住宅、停車空間、儲藏室,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層 見其他登記事項
RPTOMLOKQHJFFAV37CA,10,21.69,車道（共同使用部份）,鋼筋混凝土造,93年11月16日,,
RPTNMLTLQHJFFAV87CA,,74.45,住家用,木造,,一層,一層
RPPNMLQLQHJFFAV17CA,22,408.48,住家用,鋼筋混凝土造,81年9月21日,三層,一層 二層 三層 屋頂突出物 騎樓
RPSNMLSJQHJFFCV77DA,18,21.88,停車空間、車道、騎樓、水箱、機械室、電梯間、樓梯間,鋼筋混凝土造,84年11月14日,五層,
RPSNMLSJQHJFFCV77DA,18,93.17,住家用,鋼筋混凝土造,84年11月14日,五層,五層 陽台 夾層
RPTNMLQLQHJFFAV67DA,19,79.66,集合住宅,鋼筋混凝土造,84年1月25日,十層,四層 陽台 花台
RPTNMLQLQHJFFAV67DA,,2.14,樓梯，電梯，機械房,鋼筋混凝土造,,十層,
RPTNMLQLQHJFFAV67DA,19,9.44,樓梯．電梯間,鋼筋混凝土造,84年1月25日,十層,
RPTNMLQLQHJFFAV67DA,19,2.26,門廳．車道．水箱．交誼廳．通道,鋼筋混凝土造,84年1月25日,十層,
RPTNMLQLQHJFFAV67DA,19,11.52,防空避難室．配電室．停車空間,鋼筋混凝土造,84年1月25日,十層,
RPRNMLNKQHJFFAV96CA,,196.94,住家用,ＲＣ造,103年6月5日,三層,一層 二層 三層 見其他登記事項
RPXNMLOKQHJFFAV67CA,20,124.33,店舖，集合住宅,鋼筋混凝土造,84年1月4日,三層,一層 二層 三層 陽台
RPUNMLLKQHJFFAV07CA,40,87.00,住家用,鐵筋水泥磚,63年5月1日,二層,一層 二層
RPTNMLNKQHJFFAV17CA,19,131.64,住商用,鋼筋混凝土造,84年3月13日,四層,一層 二層 三層 四層 陽台 騎樓
RPWNMLMKQHJFFAV37CA,18,90.95,集合住宅,鋼筋混凝土造,85年6月28日,九層,五層 陽台
