編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLRJQHJFFAA67CA,,77.04,,鋼筋混凝土造,,四層,三層 陽臺
RPXNMLSJQHJFFAA48CA,,92.64,住家用,鋼筋混凝土造,,四層,四層 陽臺
RPUNMLNKQHJFFAA77CA,30,70.66,住家用,鋼筋混凝土造,73年4月3日,七層,二層 陽臺
RPUNMLNKQHJFFAA77CA,30,11.32,共有部分,鋼筋混凝土造,73年4月3日,七層,
RPUOMLPJQHJFFAA97CA,6,26.24,住家用,鋼骨造,97年5月13日,十四層,四層 雨遮
RPUOMLPJQHJFFAA97CA,6,4.45,共有部分,鋼骨造,97年5月13日,十四層,
RPUOMLPJQHJFFAA97CA,6,9.91,共有部分,鋼骨造,97年5月13日,十四層,
RPTNMLOJQHJFFAA67CA,46,110.11,住家用,鋼筋混凝土造,57年2月12日,四層,二層 陽臺
RPOOMLLJQHJFFBA07CA,34,22.43,住家用,鋼筋混凝土造,69年9月15日,九層,六層
RPOOMLLJQHJFFBA07CA,34,11.62,共有部分,鋼筋混凝土造,69年9月15日,九層,
RPPOMLLJQHJFFBA17CA,26,37.60,商業用,鋼筋混凝土造,77年9月30日,十二層,七層 陽臺 露台
RPPOMLLJQHJFFBA17CA,26,2.85,共有部分,鋼筋混凝土造,77年9月30日,十二層,
RPPOMLLJQHJFFBA17CA,26,6.26,共有部分,鋼筋混凝土造,77年9月30日,十二層,
RPVNMLSJQHJFFBA38CA,37,102.36,住家用,鋼筋混凝土造,66年8月17日,五層,三層 陽臺
RPRNMLPJQHJFFBA67CA,36,135.96,商業用,鋼筋混凝土造,67年2月2日,七層,七層 陽臺
RPRNMLPJQHJFFBA67CA,36,28.09,共有部分,鋼筋混凝土造,67年2月2日,七層,
RPOOMLMKQHJFFBA27CA,,238.14,,加強磚造,,三層,
RPPPMLOJQHJFFBA57CA,5,96.85,住家用,鋼筋混凝土造,98年10月1日,八層,三層 陽臺 雨遮
RPPPMLOJQHJFFBA57CA,5,68.31,共有部分,鋼筋混凝土造,98年10月1日,八層,
RPUOMLPKQHJFFBA18CA,,49.51,商業用,鋼筋混凝土造,,十層,四層 陽臺
RPUOMLPKQHJFFBA18CA,,14.31,共有部分,鋼筋混凝土造,,十層,
RPRPMLOKQHJFFBA87CA,1,34.96,住家用,鋼筋混凝土造,102年9月14日,十三層,十一層 陽臺 雨遮
RPRPMLOKQHJFFBA87CA,1,28.75,本共有部分之項目有：停車空間，蓄水池，機車昇降機，Ａ梯﹝安全梯﹞，﹝消防蓄水池﹞機房，防空避難室兼停車空間，梯廳，供行動不便者使用電梯，台電配電室，機械房﹝汽車昇降機用﹞，Ｂ梯﹝安全梯﹞，管委會使用空間，走廊，車道，門廊，法定騎樓，機械房﹝電信用﹞，機械房﹝發電機用﹞，雨遮，消防補給水箱，屋頂水箱，排風管道，等２２項。,鋼筋混凝土造,102年9月14日,十三層,
RPRPMLOKQHJFFBA87CA,1,2.52,本共有部分之項目有：走廊，梯廳等２項。,鋼筋混凝土造,102年9月14日,十三層,
RPRPMLOKQHJFFBA87CA,1,24.52,本共有部分之項目有：停車空間，汽車昇降機，昇降機機坑，等３項。,鋼筋混凝土造,102年9月14日,十三層,
RPSQMLLJQHJFFCA77CA,34,42.66,住家用,鋼筋混凝土造,69年8月21日,十一層,十一層 陽臺
RPSQMLLJQHJFFCA77CA,34,16.91,共有部分,鋼筋混凝土造,69年8月21日,十一層,
RPXOMLOJQHJFFCA38CA,15,115.66,國民住宅,鋼筋混凝土造,88年6月2日,十二層,十層 陽臺 花台
RPXOMLOJQHJFFCA38CA,15,45.32,共有部分,鋼筋混凝土造,88年6月2日,十二層,
RPOPMLOJQHJFFCA57CA,32,25.45,住家用,鋼筋混凝土造,71年2月27日,十一層,六層 陽臺
RPOPMLOJQHJFFCA57CA,32,4.18,共有部分,鋼筋混凝土造,71年2月27日,十一層,
RPXOMLPJQHJFFCA48CA,9,114.06,住家用,鋼筋混凝土造,94年7月15日,十一層,七層 陽臺
RPXOMLPJQHJFFCA48CA,9,75.73,共有部分,鋼筋混凝土造,94年7月15日,十一層,
RPTQMLOJQHJFFCA18CA,34,22.13,商業用,鋼筋混凝土造,69年7月21日,十二層,四層 陽臺
RPTQMLOJQHJFFCA18CA,34,6.35,共有部分,鋼筋混凝土造,69年7月21日,十二層,
RPSNMLSJQHJFFCA18CA,28,103.51,住家用,鋼筋混凝土造,75年3月19日,五層,五層 陽臺 瞭望室
RPSNMLSJQHJFFCA18CA,28,8.00,共有部分,鋼筋混凝土造,75年3月19日,五層,
RPVQMLOJQHJFFCA38CA,7,68.46,共有部分,鋼筋混凝土造,96年11月30日,十四層,
RPVQMLOJQHJFFCA38CA,7,87.93,住家用,鋼筋混凝土造,96年11月30日,十四層,十一層 陽臺 雨遮
RPOQMLQJQHJFFCA87CA,20,30.49,商業用,鋼筋混凝土造,83年10月18日,七層,四層 陽臺 花台
RPOQMLQJQHJFFCA87CA,20,8.05,共有部分,鋼筋混凝土造,83年10月18日,七層,
RPSNMLLKQHJFFAA37CA,1,135.34,住家用,鋼筋混凝土造,102年1月3日,十五層,三層 陽臺 雨遮
RPSNMLLKQHJFFAA37CA,1,20.31,共有部分，本共有部分之項目有（Ｂ１、Ｂ２梯）戶外安全梯、Ｂ１緊急昇降機、Ｂ２行動不便昇降機、Ｂ梯廳、Ｂ排煙室、雨遮、Ｂ梯間（排煙室）、消防水塔、Ｂ電梯機械室等９項。,鋼筋混凝土造,102年1月3日,十五層,
