編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLOJQHJFFAN56CA,33,158.64,店舖、住宅,鋼筋混凝土造,69年12月11日,三層,一層 二層 三層 屋頂突出物 騎樓
RPTNMLOJQHJFFAN98CA,35,83.20,住家用,鋼筋混凝土加強磚造,68年5月12日,二層,一層 二層
RPQNMLPJQHJFFBN88CA,8,208.21,店舖，住宅，人行道，停車空間,鋼筋混凝土造,95年11月1日,四層,一層 二層 三層 四層 陽台 騎樓
RPXNMLOKQHJFFAN86CA,,184.46,住家用,鋼筋混凝土造,103年5月9日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPXNMLOLQHJFFBN07CA,2,185.12,住宅，停車空間，梯間,鋼筋混凝土造,101年10月1日,三層,一層 二層 三層 屋頂突出物
RPRNMLQJQHJFFDN66CA,30,81.08,住家用,鋼筋混凝土造,73年12月13日,五層,五層
RPUNMLRJQHJFFDN07CA,21,24.07,住家用,鋼筋混凝土造,82年3月18日,六層,五層 陽台
RPUNMLRJQHJFFDN07CA,21,12.01,電梯、樓梯,鋼筋混凝土造,82年3月18日,六層,
RPPNMLSJQHJFFEN76CA,35,72.00,住商用,鋼筋混凝土加強磚造,68年5月23日,二層,一層 二層
RPQOMLLKQHJFFDN88CA,20,82.92,住家用,鋼筋混凝土造,83年2月1日,七層,七層 陽台
RPQOMLLKQHJFFDN88CA,20,30.65,電梯、樓梯、守衛室,鋼筋混凝土造,83年2月1日,七層,
RPOOMLLKQHJFFFN88CA,15,175.90,住家用,鋼筋混凝土造,88年11月24日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLMKQHJFFFN86CA,,218.20,住宅,鋼筋混凝土造,103年4月3日,四層,一層 二層 三層 四層 陽台
RPQNMLOKQHJFFGN76CA,37,85.20,住家用,鋼筋混凝土加強磚造,66年8月5日,,一層 二層
RPXNMLQLQHJFFBN27CA,37,246.12,住商用,鋼筋混凝土加強磚造,66年4月29日,三層,一層 二層 三層 騎樓
