編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLRJJIJFFDR66DA,15,125.78,住家用,鋼筋混凝土造,88年9月18日,三層,一層 二層 三層 陽台
RPRNMLRJJIJFFDR66DA,15,68.25,共有部分,鋼筋混凝土造,88年9月18日,三層,
RPQNMLOKJIJFFBR78DA,20,175.23,住家用,鋼筋混凝土造,83年9月12日,三層,一層 二層 三層 陽台 屋頂突出物 走廊
RPRNMLOJJIJFFDR98DA,1,196.34,住家用,鋼筋混凝土造,103年2月12日,四層,一層 二層 三層 四層 陽台
RPWNMLPJJIJFFAD87DA,33,74.39,住家用,鋼筋混凝土造,70年12月1日,五層,一層
RPWNMLPJJIJFFAD87DA,33,12.36,共有部分,鋼筋混凝土造,70年12月1日,五層,
RPPOMLOJJIJFFHR66DA,27,120.22,住家用,鋼筋混凝土造,76年8月20日,二層,一層 二層 騎樓 見其他登記事項
RPOOMLPJJIJFFAD17DA,36,85.57,住家用,鋼筋混凝土造,68年3月19日,四層,二層
RPOOMLPJJIJFFAD17DA,36,4.84,共有部分,鋼筋混凝土造,68年3月19日,四層,
RPOOMLPJJIJFFAD17DA,36,5.92,共有部分,鋼筋混凝土造,68年3月19日,四層,
RPPOMLNJJIJFFCD27DA,21,81.64,住家用,鋼筋混凝土造,83年4月12日,七層,五層 陽台
RPPOMLNJJIJFFCD27DA,21,13.09,共有部分,鋼筋混凝土造,83年4月12日,七層,
RPPOMLNJJIJFFCD27DA,21,6.71,共有部分,鋼筋混凝土造,83年4月12日,七層,
RPPOMLNJJIJFFCD27DA,21,.19,管理員室,鋼筋混凝土造,83年4月12日,七層,
RPPOMLNJJIJFFCD27DA,21,12.21,共有部分,鋼筋混凝土造,83年4月12日,七層,
RPXOMLPJJIJFFCD28DA,2,166.32,住家用,鋼筋混凝土造,101年7月23日,十三層,十二層 陽台 雨遮
RPXOMLPJJIJFFCD28DA,2,123.51,本共有部分之項目有：防空避難室兼停車空間、台電配電室、電信室、消防水池、污水處理池、污水機房、消房機房、環保室、梯廳、污水暫存池、公共服務空間。,鋼筋混凝土造,101年7月23日,十三層,
RPVPMLNJJIJFFAD67CA,16,122.59,住家用,鋼筋混凝土造,87年9月15日,十三層,八層 陽台 雨遮
RPVPMLNJJIJFFAD67CA,16,38.14,共有部分,鋼筋混凝土造,87年9月15日,十九層,
RPVPMLNJJIJFFAD67CA,16,17.17,共有部分,鋼筋混凝土造,87年9月15日,十三層,
RPWPMLNJJIJFFAD77CA,20,208.14,住家用,鋼筋混凝土造,83年4月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物 露台
RPWPMLNJJIJFFAD77CA,20,2.23,共有部分,鋼筋混凝土造,83年4月6日,四層,
RPWNMLQJJIJFFAD87CA,11,123.52,店舖、住宅,鋼筋混凝土造,93年3月29日,十層,一層 二層 陽台 騎樓
RPWNMLQJJIJFFAD87CA,11,45.49,共有部分,鋼筋混凝土造,93年3月29日,十一層,
RPRPMLMKJIJFFAD27CA,33,148.13,住家用,鋼筋混凝土造,70年10月14日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLPJJIJFFAD57CA,34,80.10,住家用,鋼筋混凝土造,69年10月3日,四層,
RPUNMLPJJIJFFAD57CA,34,19.06,共有部分,鋼筋混凝土造,69年10月3日,四層,
RPVNMLKKJIJFFAD27CA,20,117.77,住商用,鋼筋混凝土造,83年5月12日,十一層,一層 二層 陽台 騎樓 花台
RPVNMLKKJIJFFAD27CA,20,25.45,共有部分,鋼筋混凝土造,83年5月12日,十一層,
RPVNMLKKJIJFFAD27CA,20,18.02,共有部分,鋼筋混凝土造,83年5月12日,十一層,
RPUNMLNKJIJFFAD47CA,1,198.73,住宅、停車空間,鋼筋混凝土構造,102年12月26日,四層,一層 二層 三層 四層 陽台
RPTNMLNKJIJFFAD37CA,19,60.05,住家用,鋼筋混凝土造,84年6月30日,六層,五層 陽台
RPTNMLNKJIJFFAD37CA,19,3.85,共有部分,鋼筋混凝土造,84年6月30日,六層,
RPSOMLPKJIJFFAD57CA,20,56.62,共有部分,鋼筋混凝土造,83年11月7日,九層,
RPTNMLNKJIJFFAD37CA,19,37.82,共有部分,鋼筋混凝土造,84年6月30日,六層,
RPSOMLPKJIJFFAD57CA,20,136.88,住商用,鋼筋混凝土造,83年11月7日,九層,一層 二層 三層 陽台 平台
RPSNMLTKJIJFFAD87CA,14,56.42,集合住宅,鋼筋混凝土造,89年8月22日,十四層,十二層 陽台 雨遮
RPSNMLTKJIJFFAD87CA,14,15.23,共有部分,鋼筋混凝土造,89年8月22日,十四層,
RPQNMLQLJIJFFAD47CA,23,102.26,住家用,鋼筋混凝土造,80年6月4日,十二層,十層 陽台
RPQNMLQLJIJFFAD47CA,23,18.09,共有部分,鋼筋混凝土造,80年6月4日,十二層,
RPVNMLOJJIJFFBD67CA,10,4.33,店舖、辦公室,鋼筋混凝土造,93年12月24日,五層,
RPVNMLOJJIJFFBD67CA,10,298.47,住宅，停車空間,鋼筋混凝土造,93年12月24日,三層,一層 二層 三層 陽台
RPVNMLOJJIJFFBD67CA,10,.11,管理維護空間,鋼筋混凝土造,93年12月24日,一層,
RPSNMLPJJIJFFBD47CA,1,177.61,住家用,鋼筋混凝土造,103年1月9日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮
RPROMLNJJIJFFCD37CA,31,79.05,住家用,鋼筋混凝土造,72年12月12日,五層,五層 陽台
RPROMLNJJIJFFCD37CA,31,13.02,共有部分,鋼筋混凝土造,72年12月12日,五層,
RPXNMLRJJIJFFBD18CA,1,179.49,停車空間、住宅,鋼筋混凝土造,103年3月21日,三層,一層 二層 三層 屋頂突出物
RPVOMLQJJIJFFBD97CA,1,295.61,停車空間，住宅,鋼筋混凝土造,102年12月30日,五層,一層 二層 三層 四層 五層 陽台
RPROMLQJJIJFFCD67CA,29,79.67,住家用,鋼筋混凝土造,74年5月1日,五層,五層 陽台
RPROMLQJJIJFFCD67CA,29,20.65,共有部分,鋼筋混凝土造,74年5月1日,五層,
RPTOMLQJJIJFFCD87CA,7,213.70,住宅、停車空間,鋼筋混凝土造,97年1月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮
RPWNMLQJJIJFFCD08CA,5,734.66,店舖、住宅、停車空間,鋼筋混凝土造,98年10月20日,五層,一層 二層 三層 四層 五層 陽台 騎樓 見其他登記事項
RPQNMLQJJIJFFCD47CA,34,92.65,住家用,鋼筋混凝土造,69年11月6日,二層,一層 二層 陽台 屋頂突出物
RPROMLRJJIJFFCD77CA,48,72.87,住家用,加強磚造,56年1月1日,二層,
RPVNMLLKJIJFFCD57CA,19,23.22,住家用,鋼筋混凝土造,84年11月6日,二十層,五層
RPVNMLLKJIJFFCD57CA,19,6.22,共有部分,鋼筋混凝土造,84年11月6日,二十層,
RPVNMLLKJIJFFCD57CA,19,4.94,共有部分,鋼筋混凝土造,84年11月6日,二十層,
RPRNMLMKJIJFFCD27CA,7,345.53,停車空間、住宅,鋼筋混凝土造,96年6月26日,五層,一層 二層 三層 四層 五層 陽台 雨遮
RPXNMLRKJIJFFCD38CA,27,120.96,廠房、住宅,鋼筋混凝土造,76年8月25日,二層,一層 二層 陽台 屋頂突出物 騎樓
RPUNMLOJJIJFFAR88CA,,163.05,住家用,鋼筋混凝土造,103年4月16日,三層,二層 三層 陽台 屋頂突出物 見其他登記事項
RPQNMLPJJIJFFAR58CA,24,143.43,住商用,鋼筋混凝土造,79年11月27日,三層,一層 二層 三層 陽台 屋頂突出物
RPSNMLQJJIJFFAR88CA,,163.05,住家用,鋼筋混凝土造,103年4月16日,三層,二層 三層 陽台 屋頂突出物 見其他登記事項
RPRNMLQJJIJFFAR78CA,,163.05,住家用,鋼筋混凝土造,103年4月16日,三層,二層 三層 陽台 屋頂突出物 見其他登記事項
RPTNMLQJJIJFFAR98CA,19,135.59,住家用,鋼筋混凝土造,84年9月19日,三層,一層 二層 三層 陽台
RPRNMLTKJIJFFBR66CA,32,933.17,地下層：避難室、第一層辦公室、第二層會客室、第三層樣品室、第四層樣品室,鋼筋混凝土造,72年1月27日,四層,一層 二層 三層 四層 陽台 地下層
RPRNMLTKJIJFFBR66CA,42,678.90,工業用,鋼筋架石棉瓦造,62年1月1日,一層,一層
RPTNMLMLJIJFFCR98CA,,244.87,店舖、住宅、停車空間,鋼筋混凝土造,103年6月16日,四層,一層 二層 三層 四層 陽台
RPSNMLMLJIJFFCR88CA,,244.87,住商用,鋼筋混凝土造,103年6月16日,四層,一層 二層 三層 四層 陽台
RPRNMLMLJIJFFCR78CA,,263.67,店舖、住宅、停車空間,鋼筋混凝土造,103年6月16日,四層,一層 二層 三層 四層 陽台
RPTNMLPJJIJFFDR56CA,3,257.22,住家用,鋼筋混凝土造,100年7月4日,四層,一層 二層 三層 四層 陽台
RPUNMLRLJIJFFDR07CA,21,77.65,住家用,鋼筋混凝土造,83年2月7日,十二層,七層 陽台
RPUNMLRLJIJFFDR07CA,21,11.02,共有部分,鋼筋混凝土造,83年2月7日,十二層,
RPUNMLRLJIJFFDR07CA,21,22.76,共有部分,鋼筋混凝土造,83年2月7日,十二層,
RPPNMLPJJIJFFER88CA,15,331.99,農舍,鋼筋混凝土造,89年3月24日,三層,一層 二層 三層
RPSOMLTKJIJFFER17CA,,231.75,住宅，停車空間,鋼筋混凝土造,103年5月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 見其他登記事項
RPSOMLTKJIJFFER17CA,,.02,共有部分（共同管理維護空間）,鋼筋混凝土造,103年5月30日,一層,
RPOOMLOJJIJFFFR88CA,,203.50,住家用,鋼筋混凝土造,103年6月17日,四層,一層 二層 三層 四層 陽台
RPWNMLPJJIJFFFR07CA,18,66.57,住家用,鋼筋混凝土造,86年3月17日,九層,六層 陽台
RPWNMLPJJIJFFFR07CA,18,20.35,共有部分,鋼筋混凝土造,86年3月17日,九層,
RPWNMLPJJIJFFFR07CA,18,10.40,共有部分,鋼筋混凝土造,86年3月17日,九層,
RPUNMLLLJIJFFAD37CA,33,109.52,,加強磚造,70年4月17日,二層,一層 二層 陽台 屋頂突出物
RPPNMLRJJIJFFGR66CA,5,213.68,住家用,ＲＣ造,98年9月10日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLOJJIJFFHR09CA,26,168.73,住商用,鋼筋混凝土造,77年4月28日,二層,一層 二層 陽台 騎樓 電梯樓梯間
RPSNMLNKJIJFFHR76CA,20,85.91,住家用,鋼筋混凝土造,83年11月11日,十六層,
RPSNMLNKJIJFFHR76CA,20,31.22,共有部分,鋼筋混凝土造,83年11月11日,十六層,
RPXNMLLKJIJFFHR07CA,14,18.68,住家用,鋼筋混凝土造,90年1月10日,十一層,二層 陽台 雨遮
RPXNMLLKJIJFFHR07CA,14,2.73,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPXNMLLKJIJFFHR07CA,14,4.22,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPTNMLRKJIJFFHR27CA,21,170.09,住家用,鋼筋混凝土造,82年10月19日,三層,
RPTOMLPLJIJFFHR27CA,5,175.82,住家用,鋼筋混凝土造,98年11月16日,四層,一層 二層 三層 四層 陽台 雨遮
RPWNMLPLJIJFFHR47CA,21,81.15,住家用,鋼筋混凝土造,82年8月12日,七層,五層 陽台
RPWNMLPLJIJFFHR47CA,21,21.71,門廊、走道、樓梯、電梯。,鋼筋混凝土造,82年8月12日,七層,
RPWNMLPLJIJFFHR47CA,21,8.64,共有部分,鋼筋混凝土造,82年8月12日,七層,
RPWNMLPLJIJFFHR47CA,21,.35,辦公室。,鋼筋混凝土造,82年8月12日,七層,
RPWNMLPLJIJFFHR47CA,21,.28,門廊、走道、樓梯、電梯。,鋼筋混凝土造,82年8月12日,七層,
RPWNMLPLJIJFFHR47CA,21,14.15,共有部分,鋼筋混凝土造,82年8月12日,七層,
RPSNMLPLJIJFFHR07CA,17,49.74,住家用,鋼筋混凝土造,86年9月26日,十一層,三層 陽台 花台
RPSNMLLLJIJFFAD17CA,15,87.03,集合住宅,鋼筋混凝土造,88年6月24日,八層,八層 陽台
RPSNMLLLJIJFFAD17CA,15,49.60,共有部分,鋼筋混凝土造,88年6月24日,八層,
RPRNMLPLJIJFFFR76CA,22,206.74,住商用,鋼筋混凝土造,81年7月18日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPOPMLOJJIJFFHR56CA,21,95.70,住家用,鋼筋混凝土造,83年3月11日,十四層,八層 陽台
RPOPMLOJJIJFFHR56CA,21,20.58,共有部分,鋼筋混凝土造,83年3月11日,十四層,
RPPOMLPJJIJFFHR66CA,23,280.38,住商用,鋼筋混凝土造,80年11月5日,五層,一層 二層 三層 四層 五層 陽台 騎樓
RPWNMLLKJIJFFHR96CA,20,66.82,住家用,鋼筋混凝土造,84年1月9日,八層,七層 陽台
RPWNMLLKJIJFFHR96CA,20,23.05,共有部分,鋼筋混凝土造,84年1月9日,八層,
RPWNMLLKJIJFFHR96CA,20,10.19,共有部分,鋼筋混凝土造,84年1月9日,八層,
RPWOMLKLJIJFFHR07CA,1,326.93,停車空間，住宅,鋼筋混凝土構造,103年4月9日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPTOMLTKJIJFFHR57CA,7,187.61,住家用,鋼筋混凝土造,96年7月18日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPUNMLTKJIJFFCD28CA,29,99.49,住家用,鋼筋混凝土造,75年1月13日,五層,三層 陽台
RPUNMLTKJIJFFCD28CA,29,16.35,共有部分,鋼筋混凝土造,75年1月13日,五層,
RPUNMLNKJIJFFHR96CA,20,40.36,住家用,鋼筋混凝土造,84年2月21日,五層,一層
RPUNMLNKJIJFFHR96CA,20,11.92,共有部分,鋼筋混凝土造,84年2月21日,五層,
RPPNMLMLJIJFFHR09CA,7,105.52,商業用,鋼筋混凝土造,96年9月20日,十三層,一層
RPPNMLMLJIJFFHR09CA,7,63.02,共有部分,鋼筋混凝土造,96年9月20日,十三層,
RPVNMLLKJIJFFFR66CA,37,99.20,住商用,加強磚造,66年11月1日,二層,
RPQNMLMLJIJFFFR98CA,4,73.07,商業用,鋼筋混凝土造,99年4月22日,十層,一層 陽台
RPQNMLMLJIJFFFR98CA,4,43.50,本共有部分之項目有管委會使用空間、防空避難室兼停車空間、梯間、機械室、水箱、突出物１、２層。,鋼筋混凝土造,99年4月22日,十四層,
RPUOMLTKJIJFFER37CA,,252.37,住宅，停車空間,鋼筋混凝土造,103年5月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物
RPUOMLTKJIJFFER37CA,,.02,共有部分（共同管理維護空間）,鋼筋混凝土造,103年5月30日,一層,
RPRNMLMLJIJFFFR09CA,4,97.29,商業用,鋼筋混凝土造,99年4月22日,十四層,一層 陽台
RPRNMLMLJIJFFFR09CA,4,55.00,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、突出物１、２層、梯間、機械室、水箱。,鋼筋混凝土造,99年4月22日,十四層,
RPWNMLNKJIJFFHR17CA,19,98.93,住家用,鋼筋混凝土造,84年11月11日,十一層,五層 陽台
RPWNMLNKJIJFFHR17CA,19,29.95,共有部分,鋼筋混凝土造,84年11月11日,十一層,
RPWOMLQLJIJFFHR67CA,20,73.73,住家用,鋼筋混凝土造,83年5月24日,十二層,四層 陽台
RPWOMLQLJIJFFHR67CA,20,16.44,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPWOMLQLJIJFFHR67CA,20,13.81,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPXNMLOJJIJFFER96CA,22,215.39,住商用,鋼筋混凝土造,81年12月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPOOMLRJJIJFFER09CA,,55.06,集合住宅,鋼筋混凝土造,103年6月18日,九層,八層 陽台 雨遮
RPOOMLRJJIJFFER09CA,,48.33,防空避難室兼停車空間、樓梯間、機械室、水箱、梯廳、管委會使用空間,鋼筋混凝土造,103年6月18日,九層,
RPOOMLRJJIJFFER09CA,,11.88,樓梯間,鋼筋混凝土造,103年6月18日,九層,
RPWOMLLKJIJFFDR66CA,20,127.25,住家用,鋼筋混凝土造,84年2月28日,三層,一層 二層 三層 陽台
RPPNMLOKJIJFFDR78CA,22,163.12,住家用,鋼筋混凝土造,81年12月29日,三層,
RPPNMLSJJIJFFDR09CA,16,98.42,辦公室,鋼筋混凝土造,87年12月22日,十二層,六層 陽台
RPQNMLQJJIJFFAR68CA,1,175.74,住家用,鋼筋混凝土造,103年4月16日,三層,二層 三層 陽台 屋頂突出物 見其他登記事項
RPRNMLPJJIJFFAR68CA,,223.22,住家用,鋼筋混凝土造,103年7月10日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLQJJIJFFAR09CA,,229.72,住家用,鋼筋混凝土造,103年9月9日,四層,一層 二層 三層 四層 陽台
RPVNMLOKJIJFFCD87CA,7,25.48,住家用,鋼筋混凝土造,97年2月29日,十四層,七層
RPVNMLOKJIJFFCD87CA,7,32.15,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPVNMLOKJIJFFCD87CA,7,8.32,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPWNMLMJKIJFFCD77CA,19,112.66,住家用,鋼筋混凝土造,84年12月11日,八層,八層 陽台
RPWNMLMJKIJFFCD77CA,19,49.33,共有部分,鋼筋混凝土造,84年12月11日,八層,
RPRNMLQJJIJFFCD57CA,25,17.70,住家用,鋼筋混凝土造,78年6月20日,九層,四層 陽台
RPVNMLPJJIJFFCD87CA,10,310.74,停車空間、住宅、店舖,鋼筋混凝土造,93年12月31日,五層,一層 二層 三層 四層 五層 陽台 騎樓 見其他登記事項
RPOOMLQJJIJFFBD27CA,18,90.55,住家用,鋼筋混凝土造,85年11月25日,十八層,十層 陽台
RPOOMLQJJIJFFBD27CA,18,4.81,門廊、配電室、電信室、梯間、發電機室、蓄水池、屋頂突出物、梯間,鋼筋混凝土造,85年11月25日,十八層,
RPOOMLQJJIJFFBD27CA,18,25.23,停車空間,鋼筋混凝土造,85年11月25日,十八層,
RPOOMLQJJIJFFBD27CA,18,13.99,梯間,鋼筋混凝土造,85年11月25日,十八層,
RPPNMLPKJIJFFBD27CA,14,168.46,住家用,鋼筋混凝土造,89年4月20日,三層,一層 二層 三層 陽台 屋頂突出物
RPOOMLTKJIJFFBD67CA,,270.60,住宅，停車空間,鋼筋混凝土造,103年5月5日,四層,一層 二層 三層 四層 陽台
RPSNMLQLJIJFFBD77CA,43,80.00,住家用,磚造,61年1月1日,一層,
RPPOMLTKJIJFFBD77CA,,266.79,住宅，停車空間,鋼筋混凝土造,103年5月5日,四層,一層 二層 三層 四層 陽台
RPRQMLNKJIJFFAD47CA,17,93.57,住家用,鋼筋混凝土造,87年1月5日,二十六層,十一層 陽台
RPRQMLNKJIJFFAD47CA,17,18.74,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPRQMLNKJIJFFAD47CA,17,29.41,共有部分,鋼筋混凝土造,87年1月5日,二十六層,
RPWNMLOKJIJFFAD77CA,10,538.76,住宅、停車空間,ＲＣ造,93年11月4日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 雨遮
RPVNMLMLJIJFFCD77CA,7,25.13,住家用,鋼筋混凝土造,97年2月29日,十四層,五層
RPVNMLMLJIJFFCD77CA,7,32.06,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPVNMLMLJIJFFCD77CA,7,8.13,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPVNMLPJJIJFFAD77DA,42,82.56,住家用,加強磚造,62年1月19日,二層,一層 二層
RPXNMLMJKIJFFAD67CA,25,316.86,住商用,鋼筋混凝土造,78年12月16日,四層,一層 二層 三層 四層 陽台 屋頂突出物 花台 地下層
RPPOMLMJKIJFFAD96CA,11,94.94,國民住宅,鋼筋混凝土造,93年3月29日,十一層,十層 陽台
RPPOMLMJKIJFFAD96CA,11,48.53,共有部分,鋼筋混凝土造,93年3月29日,十一層,
RPSNMLNJKIJFFAD27CA,12,97.02,國民住宅,鋼筋混凝土造,91年12月27日,十二層,七層 陽台
RPSNMLNJKIJFFAD27CA,12,47.38,共有部分,鋼筋混凝土造,91年12月27日,十二層,
RPRNMLRJJIJFFFR96EA,4,97.29,商業用,鋼筋混凝土造,99年4月22日,十四層,一層 陽台
RPRNMLRJJIJFFFR96EA,4,55.00,本共有部分之項目有防空避難室兼停車空間、管委會使用空間、突出物１、２層、梯間、機械室、水箱。,鋼筋混凝土造,99年4月22日,十四層,
RPPNMLPJJIJFFBD37EA,4,184.45,店舖，住宅，停車空間,鋼筋混凝土造,99年8月12日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLPJJIJFFHR17DA,22,79.84,住家用,鋼筋混凝土造,81年11月18日,六層,三層 陽台
RPUNMLPJJIJFFHR17DA,22,15.26,共有部分,鋼筋混凝土造,81年11月18日,六層,
RPUNMLPJJIJFFHR17DA,22,3.90,共有部分,鋼筋混凝土造,81年11月18日,六層,
RPVNMLPJJIJFFHR27DA,19,82.62,住家用,鋼筋混凝土造,84年11月27日,八層,一層 陽台
RPVNMLPJJIJFFHR27DA,19,42.67,共有部分,鋼筋混凝土造,84年11月27日,八層,
RPWNMLPJJIJFFHR37DA,21,73.20,住家用,鋼筋混凝土造,82年6月30日,七層,一層 平台
RPWNMLPJJIJFFHR37DA,21,16.29,共有部分,鋼筋混凝土造,82年6月30日,七層,
RPWNMLPJJIJFFHR37DA,21,10.20,共有部分,鋼筋混凝土造,82年6月30日,七層,
RPTOMLSLJIJFFCD28CA,1,184.02,住家用,鋼筋混凝土造,102年5月28日,五層,二層 陽台
RPRNMLSKJIJFFAR09CA,30,98.88,住商用,加強磚造,73年7月25日,二層,一層 二層 陽台 騎樓
RPRNMLKKJIJFFDR68DA,19,5.70,共有部分,鋼筋混凝土造,85年2月15日,十二層,
RPSNMLRJJIJFFCR66DA,31,188.16,住家用,鋼筋混凝土造,73年4月5日,三層,一層 二層 三層 陽台
RPUNMLKKJIJFFCR88DA,35,133.80,住家用,加強磚造,68年6月14日,二層,一層 二層 陽台
RPPNMLQJJIJFFDR98DA,38,101.52,住商用,加強磚造,65年11月28日,二層,一層 二層 騎樓
RPOOMLPJJIJFFHR66DA,22,51.05,住商用,鋼筋混凝土造,81年10月3日,十層,一層 陽台 平台 花台 夾層
RPOOMLPJJIJFFHR66DA,22,5.91,共有部分,鋼筋混凝土造,81年10月3日,十層,
RPOOMLPJJIJFFHR66DA,22,35.88,共有部分,鋼筋混凝土造,81年10月3日,十層,
RPOOMLPJJIJFFHR66DA,22,3.06,共有部分,鋼筋混凝土造,81年10月3日,十層,
RPXNMLPJJIJFFFR27DA,38,91.20,住家用,加強磚造,65年9月1日,二層,一層 二層 騎樓
RPVNMLQJJIJFFHR37DA,19,54.52,住家用,鋼筋混凝土造,84年9月8日,十九層,九層 陽台
RPVNMLQJJIJFFHR37DA,19,54.56,共有部分,鋼筋混凝土造,84年9月8日,十九層,
RPPNMLRJJIJFFHR86DA,25,148.04,住家用,鋼筋混凝土造,78年10月28日,二層,一層 二層 陽台 電梯樓梯間 夾層
RPSNMLRJJIJFFHR17DA,17,125.94,住商用,鋼筋混凝土造,86年8月23日,八層,一層 二層 陽台 騎樓 雨遮 夾層
RPSNMLRJJIJFFHR17DA,17,24.35,共有部分,鋼筋混凝土造,86年8月23日,八層,
RPTOMLPJJIJFFAD67DA,34,91.66,住家用,加強磚造,70年1月23日,二層,一層 二層
RPUOMLPJJIJFFAD77DA,11,112.54,國民住宅,鋼筋混凝土造,93年3月30日,十層,七層 陽台
RPUOMLPJJIJFFAD77DA,11,50.72,共有部分,鋼筋混凝土造,93年3月30日,十一層,
RPOOMLRJJIJFFAD37DA,18,89.94,住家用,鋼筋混凝土造,85年12月2日,十九層,十五層 見其他登記事項
RPOOMLRJJIJFFAD37DA,18,8.38,共有部分,鋼筋混凝土造,85年12月2日,十九層,
RPOOMLRJJIJFFAD37DA,18,12.53,共有部分,鋼筋混凝土造,85年12月2日,十九層,
RPTOMLRKJIJFFAD97DA,17,80.23,住家用,鋼筋混凝土造,86年10月22日,二十四層,四層 陽台
RPTOMLRKJIJFFAD97DA,17,13.37,共有部分,鋼筋混凝土造,86年10月22日,二十四層,
RPTOMLRKJIJFFAD97DA,17,13.60,共有部分,鋼筋混凝土造,86年10月22日,二十四層,
RPTOMLRKJIJFFAD97DA,17,.17,管理室,鋼筋混凝土造,86年10月22日,二十四層,
RPTOMLRKJIJFFAD97DA,17,13.70,共有部分,鋼筋混凝土造,86年10月22日,二十四層,
RPUNMLSKJIJFFAD97CA,32,65.50,住家用,鋼筋混凝土造,72年3月10日,五層,四層 陽台
RPUNMLSKJIJFFAD97CA,32,8.09,共有部分,鋼筋混凝土造,72年3月10日,五層,
RPVOMLLKJIJFFAD47CA,46,101.56,住家用,加強磚造,57年6月30日,三層,一層 二層 三層
RPPNMLQJJIJFFCD47DA,13,192.74,住宅、停車空間,鋼筋混凝土造,90年6月7日,四層,一層 二層 三層 四層 陽台
RPPNMLQJJIJFFCD47DA,13,11.16,住宅、停車空間,鋼筋混凝土造,90年6月7日,四層,一層 二層 三層 四層 陽台
RPPNMLQJJIJFFCD47DA,13,.24,機房,鋼筋混凝土造,90年6月7日,四層,
RPQNMLRJJIJFFAD37CA,1,185.48,住宅、停車空間,鋼筋混凝土構造,103年3月14日,四層,一層 二層 三層 四層 陽台
RPQNMLRJJIJFFAD37CA,1,.19,本共有部分之項目有：管理維護空間,鋼筋混凝土構造,103年3月14日,四層,
RPROMLRJJIJFFAD57CA,22,16.20,停車空間　管理員室,鋼筋混凝土造,81年11月18日,七層,
RPROMLRJJIJFFAD57CA,22,28.39,共有部分,鋼筋混凝土造,81年11月18日,七層,
SPROMLRJJIJFFAD67CA,22,129.50,住家用,鋼筋混凝土造,81年11月18日,七層,六層 陽台
SPROMLRJJIJFFAD67CA,22,9.40,共有部分,鋼筋混凝土造,81年11月18日,七層,
SPROMLRJJIJFFAD67CA,22,15.83,共有部分,鋼筋混凝土造,81年11月18日,七層,
RPXOMLQLJIJFFHR77CA,20,45.42,住家用,鋼筋混凝土造,83年5月24日,十二層,九層 陽台
RPXOMLQLJIJFFHR77CA,20,10.21,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPXOMLQLJIJFFHR77CA,20,8.56,共有部分,鋼筋混凝土造,83年5月24日,十二層,
RPTNMLLLJIJFFAD27CA,20,67.27,商業用,鋼筋混凝土造,83年12月22日,二十一層,五層 陽台
RPTNMLLLJIJFFAD27CA,20,10.44,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPTNMLLLJIJFFAD27CA,20,52.11,共有部分,鋼筋混凝土造,83年12月22日,二十一層,
RPRNMLLLJIJFFAD07CA,15,157.73,見其他登記事項,鋼筋混凝土造,88年7月30日,十層,二層
RPRNMLLLJIJFFAD07CA,15,14.85,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPRNMLLLJIJFFAD07CA,15,18.62,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPRNMLLLJIJFFAD07CA,15,47.37,共有部分,鋼筋混凝土造,88年7月30日,十層,
RPSNMLPLJIJFFBD67CA,10,241.04,停車空間，住宅,鋼筋混凝土造,94年2月24日,四層,一層 二層 三層 四層 陽台
