鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東市,房地(土地+建物),屏東縣屏東市光復路１１２號,97.0,住,,,1090811,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,,118.56,5,2,3,有,無,無,25000,211,,0.0,0,,RPVOMLLKQHPFFAT87CC
屏東市,建物,屏東縣屏東市武士街６４號５樓,0.0,住,,,1090811,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810720,145.06,3,2,2,有,無,有,7000,48,,0.0,0,108年度屏東縣政府包租代管計畫,RPSNMLMKQHPFFAT57CC
屏東市,建物,屏東縣屏東市機場北路５８０號１２樓,0.0,住,,,1090812,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,120.94,3,2,2,有,有,有,12000,99,,0.0,0,108年度屏東縣政府包租代管計畫,RPOPMLMKQHPFFAT37CC
屏東市,房地(土地+建物),屏東縣屏東市工業五路９號,1600.0,工,,,1090814,土地1建物1車位0,見其他登記事項,2,廠辦,辦公室、廠房、浴廁,加強磚造、鋼筋混凝土,0770704,980.6,0,0,0,無,有,無,105000,107,,0.0,0,,RPXNMLRKQHPFFAT58CC
萬丹鄉,土地,萬興段1903地號,495.86,,特定農業區,農牧用地,1090721,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,40,,0.0,0,土地僅承租未保存登記建物占地部分約150坪,RPPOMLKLQHPFFAT27CC
長治鄉,房地(土地+建物),屏東縣長治鄉香揚巷２３５號,77.0,住,,,1090722,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0820311,240.1,5,2,4,有,無,有,17000,71,,0.0,0,,RPSNMLLLQHPFFAT67DC
屏東市,房地(土地+建物),屏東縣屏東市和平路１９０號,61.0,住,,,1090722,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0930423,164.8,5,2,3,有,無,有,18000,109,,0.0,0,,RPQOMLQLQHPFFAT08DC
屏東市,房地(土地+建物),屏東縣屏東市信義路８６號,214.88,住,,,1090820,土地2建物1車位0,一層,6,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0861118,127.93,2,1,1,有,無,有,17000,133,,0.0,0,,RPVOMLQLQHPFFAT48CC
屏東市,房地(土地+建物),屏東縣屏東市信義路８６號,214.88,住,,,1090820,土地2建物1車位0,二層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0861118,140.01,2,1,2,有,無,有,17000,121,,0.0,0,,RPWOMLQLQHPFFAT58CC
