編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLRLNHJGFAI09CC,44,84.45,國民住宅,鋼筋混凝土加強磚造,69年9月17日,四層,,
RPPNMLRKNHJGFAI48CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLNLNHJGFAI58CC,33,194.57,住商用,鋼筋混凝土造,80年2月25日,九層,,
RPPNMLRKNHJGFAI48CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLOKNHJGFAI28CC,31,298.43,住商用,鋼筋混凝土造,82年4月15日,五層,,
RPUNMLRLNHJGFAI09CC,44,2.43,共有部份,鋼筋混凝土加強磚造,69年9月17日,四層,,
RPPNMLOLNHJGFAI28CC,6,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPRNMLNLNHJGFAI38CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPPNMLOLNHJGFAI28CC,6,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPRNMLNLNHJGFAI38CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLOLNHJGFAI38CC,66,191.04,診所、住宅,加強磚造,47年7月1日,三層,,
RPPNMLTLNHJGFAI78CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPQOMLRLNHJGFAI78CC,16,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPPNMLTLNHJGFAI78CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQOMLRLNHJGFAI78CC,16,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPSNMLNLNHJGFAI48CC,6,9.50,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPSNMLNLNHJGFAI48CC,6,3.27,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPWNMLKLNHJGFAI58CC,8,83.38,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,,
RPWNMLKLNHJGFAI58CC,8,42.11,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,
RPWNMLKLNHJGFAI58CC,8,20.77,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,
RPSNMLKLNHJGFAI18CC,33,33.44,住家用,鋼筋混凝土造,79年12月8日,八層,,
RPSNMLKLNHJGFAI18CC,33,8.10,住家用,鋼筋混凝土造,79年12月8日,八層,,
RPQNMLLKNHJGFAI97CC,31,86.85,住家用,鋼筋混凝土造,82年5月11日,七層,,
RPPNMLLKNHJGFAI87CC,27,112.11,住家用,鋼筋混凝土加強磚造,86年10月30日,四層,,
RPUNMLSLNHJGFAI56CC,9,19.80,住宅、停車空間、店舖、門廊,鋼筋混凝土構造,104年9月10日,四層,,
