鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
苗栗市,土地,高苗段1131地號,45.04,,山坡地保育區,農牧用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,340000,7549,,0.0,0,,RPQNMLRJQHJGFBK98DA,0.0,0.0,0.0,無,
苗栗市,土地,聯大段2479地號,93.75,,山坡地保育區,丙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,8000,,0.0,0,,RPRNMLQJQHJGFBK98DA,0.0,0.0,0.0,無,0001
苗栗市,土地,聯大段2479地號,93.75,,山坡地保育區,丙種建築用地,1130801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,8000,,0.0,0,,RPSNMLQJQHJGFBK09DA,0.0,0.0,0.0,無,0001
獅潭鄉,土地,桂竹林段76地號,848.0,,山坡地保育區,農牧用地,1130801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,425,,0.0,0,,RPQNMLOKQHJGFAK68DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮正南里６鄰中山路８號,53.06,商,,,1130806,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0740605,191.37,3,2,4,有,無,15000000,78382,,0.0,0,,RPTNMLNKQHJGFDK56DA,181.98,0.0,9.39,無,
獅潭鄉,土地,獅潭段新店小段158-346地號,109.0,,山坡地保育區,林業用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50000,459,,0.0,0,,RPPNMLTKQHJGFAK09DA,0.0,0.0,0.0,無,
竹南鎮,土地,龍鳳西段871-5地號,16.36,住,,,1130803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,890802,54450,,0.0,0,,RPQNMLMKQHJGFDK78DA,0.0,0.0,0.0,無,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉館東村１５鄰玉東路１號五樓,33.01,住,,,1130801,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1101008,111.06,3,2,2,有,有,7800000,70232,一樓平面,0.0,0,,RPRNMLOKQHJGFBK88DA,73.66,0.0,6.59,有,0003
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英街１０號三樓之九,18.09,,山坡地保育區,丙種建築用地,1130804,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,29.22,0,0,0,無,有,850000,29090,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPVNMLMKQHJGFDK66DA,18.29,2.25,2.0,無,0004
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英街１０號三樓之十一,17.55,,山坡地保育區,丙種建築用地,1130804,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,28.740000000000002,0,0,0,無,有,850000,29576,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPWNMLMKQHJGFDK76DA,17.94,2.23,1.93,無,0005
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英街１０號三樓之十三,17.96,,山坡地保育區,丙種建築用地,1130804,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920716,29.19,0,0,0,無,有,850000,29120,,0.0,0,含土地增值稅或其他稅費；含地政士服務費；,RPXNMLMKQHJGFDK86DA,18.29,2.29,1.93,無,0006
通霄鎮,房地(土地+建物),苗栗縣通霄鎮平元里１０鄰平新路１９號,94.95,住,,,1130803,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0771127,187.95,5,1,3,有,無,9500000,50545,,0.0,0,,RPQNMLQKQHJGFCK56EA,187.95,0.0,0.0,無,
三義鄉,土地,僑成段776地號,149.45,,山坡地保育區,農牧用地,1130802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,10037,,0.0,0,,RPPNMLPKQHJGFEK56EA,0.0,0.0,0.0,無,
公館鄉,房地(土地+建物),苗栗縣公館鄉石墻村１６鄰石墻６１號,189.7,,特定農業區,甲種建築用地,1130801,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120627,236.11,4,1,5,有,無,13400000,56753,,0.0,0,其他增建；,RPWNMLPKQHJGFBK86DA,224.16,0.0,11.95,有,0007
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市恭敬里８鄰中正路１０９０號九樓之二十八,5.42,商,,,1130810,土地3建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960716,42.370000000000005,1,0,1,有,有,2150000,50743,坡道機械,5.74,0,,RPTNMLTKQHJGFBK96DA,20.23,0.0,4.19,有,
