鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.74,住,,,1130511,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.36,2,2,1,有,無,7240000,78227,坡道平面,35.93,870000,,RPPNMLRKNHJGFAV07CB,悅山水,C棟12號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130529,土地2建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,9920000,74090,坡道平面,35.93,1030000,,RPPNMLKMNHJGFAV56CB,悅山水,E棟2號,
台東市,房地(土地+建物),臺東縣臺東市中興路三段,33.61,住,,,1130518,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.11,3,2,2,有,無,6760000,75019,,0.0,0,,RPPNMLLMNHJGFAV66CB,三銳大和3,D棟1號,
台東市,房地(土地+建物)+車位,臺東縣臺東市中興路三段,34.19,住,,,1130520,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.6,3,2,2,有,無,7700000,71990,升降機械,9.92,1100000,,RPQNMLLMNHJGFAV76CB,三銳大和3,E棟1號,
台東市,房地(土地+建物)+車位,臺東縣臺東市永安街197巷8-1號旁,54.34,住,,,1130515,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.83,3,2,2,有,無,8800000,80860,其他,0.0,0,,RPPNMLQJOHJGFAV96CB,欣輝永安住宅,2A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市中興路三段,34.19,住,,,1130528,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.88,3,2,2,有,無,8140000,73517,一樓平面,22.2,1400000,,RPPNMLRJOHJGFAV07CB,三銳大和3,E棟5號,
台東市,房地(土地+建物)+車位,臺東縣臺東市中興路三段,33.61,住,,,1130528,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.03,3,2,2,有,無,8000000,76573,升降機械,9.92,1100000,,RPQNMLRJOHJGFAV17CB,三銳大和3,D棟1號,
台東市,房地(土地+建物)+車位,臺東縣臺東市復興路117號,26.01,住,,,1130527,土地5建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.8,3,2,2,有,無,12500000,95890,一樓平面,12.0,1300000,,RPPNMLNKOHJGFAV76CB,富湛,1棟9D號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1130613,土地2建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,10330000,78007,坡道平面,35.93,970000,,RPQNMLNKOHJGFAV86CB,悅山水,A棟11號,
