鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
三重區,房地(土地+建物),新北市三重區六張街,18.19,住,,,1130713,土地2建物1車位0,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.25,2,1,1,有,無,13635000,181196,,0.0,0,,RPSNMLTKRHIGFGF96DB,莘聖沐光居,B棟4樓號,
三重區,房地(土地+建物),新北市三重區六張街,18.19,住,,,1130711,土地2建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.25,2,1,1,有,無,13575000,180399,,0.0,0,,RPPNMLMKIIIGFGF67CB,莘聖沐光居,B-3棟0號,
三重區,房地(土地+建物)+車位,新北市三重區六張街,22.06,住,,,1130713,土地2建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.55,2,1,1,有,無,17754000,178165,其他,35.32,1500000,,RPWNMLQLIIIGFGF88CB,莘聖沐光居,A3棟0號,
三重區,房地(土地+建物)+車位,新北市三重區頂崁街210巷與中正北路560巷100弄,27.92,住,,,1130511,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.98,3,1,2,有,無,27080000,203958,坡道平面,34.71,2550000,,RPOPMLLKNHJGFGF18CB,大有豐光,C-14F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷,13.01,住,,,1130511,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.63,2,2,2,有,無,20220000,192088,坡道平面,26.86,2400000,,RPXNMLMKNHJGFBF48CB,長耀I PARK,C棟8F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷,10.46,住,,,1130511,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.45,2,1,1,有,無,16900000,195737,坡道平面,26.86,2300000,,RPSQMLMKNHJGFBF28CB,長耀I PARK,D棟13F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷,11.46,住,,,1130512,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.63,2,2,2,有,無,18830000,199706,坡道平面,26.86,2500000,,RPXQMLMKNHJGFBF78CB,長耀I PARK,H棟13F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段617巷,10.46,住,,,1130512,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.45,2,1,1,有,無,16470000,189972,坡道平面,26.86,2300000,,RPORMLMKNHJGFBF97CB,長耀I PARK,D棟3F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段與文化三路二段41巷交叉口,22.25,住,,,1130511,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.63,3,2,2,有,無,24930000,182987,坡道平面,23.96,2300000,,RPXOMLNKNHJGFBF68CB,立軒天邸,B1棟2F號,
金山區,房地(土地+建物)+車位,新北市金山區中華路與環金路376巷交叉口,47.39,住,,,1130512,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,,155.09,3,2,2,有,無,11159300,77282,坡道平面,26.22,1200000,,RPTNMLNKNHJGFDF38CB,築麗園,B3-4F棟0號,
中和區,房地(土地+建物)+車位,新北市中和區員山路266巷旁,10.72,商,,,1130512,土地37建物1車位1,二十八層,29,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,171.43,3,2,2,有,無,29380000,204016,坡道平面,38.45,2250000,雨遮面積登記不計價,RPPNMLNKNHJGFHF38CB,擎天峰和,A6-28F號,
五股區,房地(土地+建物)+車位,新北市五股區成泰路三段,20.05,住,,,1130512,土地7建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.52,2,2,2,有,無,13600000,149113,坡道平面,30.08,2500000,,RPOPMLOKNHJGFBF97CB,山水城州,A棟3號,
五股區,房地(土地+建物),新北市五股區成泰路三段,20.18,住,,,1130511,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.52,3,2,1,有,無,13680000,163793,,0.0,0,交易總價含下列非屬預售屋價格之費用:家電費,RPQPMLOKNHJGFBF18CB,日進學-日和,B1棟03F號,
林口區,房地(土地+建物)+車位,新北市林口區民權路,12.09,商,,,1130512,土地1建物1車位1,一層,24,店面(店鋪),商業用,鋼筋混凝土造,,105.8,0,0,1,有,無,21140000,245420,坡道平面,28.83,2250000,,RPUPMLOKNHJGFBF58CB,森聯上上謙-森越社區,S05棟1號,
新莊區,房地(土地+建物)+車位,新北市新莊區中央路,9.87,商,,,1130511,土地3建物1車位1,二十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.61,2,2,1,有,無,18580000,221801,坡道平面,36.76,2200000,,RPRNMLOKNHJGFBF18DB,百邑富都匯,B2棟23F號,
新店區,房地(土地+建物)+車位,新北市新店區永安街5巷和永安街口,16.17,其他,,,1130511,土地4建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.01,3,1,2,有,無,21350000,181681,坡道平面,16.78,2050000,,RPSNMLOKNHJGFCF38DB,漢皇開雲,A1棟4號,
新店區,房地(土地+建物)+車位,新北市新店區永安街5巷和永安街口,16.06,其他,,,1130511,土地4建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.44,3,1,2,有,無,21980000,188293,坡道平面,17.86,2100000,,RPTNMLOKNHJGFCF48DB,漢皇開雲,A2棟4號,
土城區,房地(土地+建物)+車位,新北市土城區中央路四段52巷,29.14,住,,,1130511,土地47建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.56,3,2,2,有,無,26880000,173297,坡道平面,40.28,2050000,,RPVNMLPKNHJGFAF48CB,泱美,A棟A1號,
林口區,房地(土地+建物)+車位,新北市林口區南勢三街1巷,42.9,住,,,1130511,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.62,3,2,2,有,無,20350000,142163,坡道平面,27.95,2200000,,RPSNMLPKNHJGFBF28CB,泓昇昇美,B3棟6號,
林口區,房地(土地+建物)+車位,新北市林口區南勢三街1巷,42.9,住,,,1130512,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.62,3,2,2,有,無,20160000,140675,坡道平面,27.95,2200000,,RPUNMLPKNHJGFBF48CB,泓昇昇美,B3棟7號,
林口區,房地(土地+建物)+車位,新北市林口區南勢三街1巷,42.9,住,,,1130513,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.62,3,2,2,有,無,20260000,140675,坡道平面,27.95,2300000,,RPWNMLPKNHJGFBF68CB,泓昇昇美,B3棟5號,
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路120號旁,43.45,住,,,1130511,土地6建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.29,3,2,2,有,無,19000000,134848,坡道平面,35.11,1850000,,RPUNMLPKNHJGFEF78CB,飛鳥之丘,D-11F號,
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段128號旁,17.97,住,,,1130512,土地2建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.77,2,2,1,有,無,11810000,110616,坡道平面,30.48,1380000,,RPSOMLPKNHJGFEF68CB,興格．御賞,A棟3號,
淡水區,房地(土地+建物)+車位,新北市淡水區新市二路四段128號旁,30.74,住,,,1130511,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.72,3,2,2,有,無,17680000,99541,坡道平面,30.48,1630000,,RPUOMLPKNHJGFEF88CB,興格．御賞,A棟6號,
五股區,房地(土地+建物)+車位,新北市五股區新城八路,16.32,商,,,1130513,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.63,2,2,1,有,無,16740000,146987,坡道平面,27.05,2250000,,RPPOMLQKNHJGFBF18CB,蒔光,A棟9F號,
五股區,房地(土地+建物)+車位,新北市五股區新城八路,22.22,住,,,1130514,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.32,2,2,1,有,無,15650000,149721,坡道平面,36.82,2250000,,RPROMLQKNHJGFBF38CB,香寓,B2棟6F號,
五股區,房地(土地+建物)+車位,新北市五股區新城八路,14.67,商,,,1130511,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.09,2,2,1,有,無,15880000,155952,坡道平面,27.05,2150000,,RPVQMLQKNHJGFBF98CB,蒔光,C棟4F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,25.06,住,,,1130511,土地13建物0車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.74,3,2,2,有,無,24770000,157130,坡道平面,26.01,2500000,露臺戶 約1.20㎡,RPSNMLQKNHJGFBF48DB,築。滿滿,A棟A7-2F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.08,住,,,1130513,土地13建物0車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.23,2,2,2,有,無,17530000,179887,坡道平面,26.01,2200000,,RPXNMLQKNHJGFBF98DB,築。滿滿,A棟A8-15F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,25.09,住,,,1130513,土地13建物0車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.96,3,2,2,有,無,26200000,169074,坡道平面,26.01,2200000,,RPQOMLQKNHJGFBF38DB,築。滿滿,A棟A7-10F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,22.79,住,,,1130511,土地13建物0車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.89,3,2,2,有,無,23420000,162322,坡道平面,26.01,2500000,,RPROMLQKNHJGFBF48DB,築。滿滿,A棟A2-4F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,16.56,住,,,1130515,土地13建物0車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.72,3,2,2,有,無,18540000,174368,坡道平面,26.01,2200000,,RPUOMLQKNHJGFBF78DB,築。滿滿,A棟A3-9F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,16.56,住,,,1130514,土地13建物0車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.64,3,2,2,有,無,18980000,181197,坡道平面,23.93,2000000,,RPWOMLQKNHJGFBF98DB,築。滿滿,A棟A3-15F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.67,住,,,1130511,土地13建物0車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.57,2,2,2,有,無,17380000,168022,坡道平面,26.01,2500000,,RPOPMLQKNHJGFBF28DB,築。滿滿,A棟A5-5F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.1,住,,,1130514,土地13建物0車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.28,2,2,2,有,無,15750000,161101,坡道平面,23.93,2000000,,RPRPMLQKNHJGFBF58DB,築。滿滿,A棟A8-3F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.1,住,,,1130513,土地13建物0車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.36,2,2,2,有,無,16420000,164851,坡道平面,26.01,2350000,,RPSPMLQKNHJGFBF68DB,築。滿滿,A棟A8-5F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,21.83,住,,,1130515,土地13建物0車位2,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.29,3,2,2,有,無,24400000,158492,坡道平面,49.94,4850000,,RPTPMLQKNHJGFBF78DB,築。滿滿,B棟B6-8F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,21.83,住,,,1130512,土地13建物0車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.36,3,2,2,有,無,22490000,162059,坡道平面,26.01,2500000,,RPVPMLQKNHJGFBF98DB,築。滿滿,B棟B6-10F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,21.08,住,,,1130513,土地13建物0車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.22,3,2,2,有,無,22180000,165087,坡道平面,26.01,2500000,,RPWPMLQKNHJGFBF09DB,築。滿滿,C棟C2-11F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,21.1,住,,,1130511,土地13建物0車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.32,3,2,2,有,無,21300000,157573,坡道平面,26.01,2500000,,RPOQMLQKNHJGFBF38DB,築。滿滿,C棟C7-7F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,18.98,住,,,1130514,土地13建物0車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.41,3,2,2,有,無,19060000,156983,坡道平面,26.01,2200000,,RPPQMLQKNHJGFBF48DB,築。滿滿,D棟D1-3F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,18.98,住,,,1130512,土地13建物0車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.41,3,2,2,有,無,19870000,161732,坡道平面,26.01,2500000,,RPQQMLQKNHJGFBF58DB,築。滿滿,D棟D1-4F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,18.98,住,,,1130512,土地13建物0車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.41,3,2,2,有,無,20440000,168436,坡道平面,26.01,2350000,,RPRQMLQKNHJGFBF68DB,築。滿滿,D棟D1-8F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.54,住,,,1130515,土地13建物0車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.84,3,2,2,有,無,16650000,164373,坡道平面,23.93,2200000,,RPSQMLQKNHJGFBF78DB,築。滿滿,D棟D6-3F號,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路,10.01,住,,,1130515,土地1建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.17,2,2,1,有,無,15800000,213309,坡道平面,24.46,2850000,交易總價含下列非屬預售屋價格之費用:裝潢費；家電費,RPUOMLRKNHJGFAF68CB,高妍植,A8棟15F號,
板橋區,房地(土地+建物)+車位,新北市板橋區板城路,10.18,住,,,1130512,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.17,2,2,1,有,無,16400000,219575,坡道平面,24.46,2850000,交易總價含下列非屬預售屋價格之費用:裝潢費；家電費,RPVOMLRKNHJGFAF78CB,高妍植,B7棟24F號,
淡水區,房地(土地+建物)+車位,新北市淡水區民權路,20.33,住,,,1130513,土地2建物1車位1,十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.09,3,2,2,有,無,26330000,162650,坡道平面,37.12,2100000,,RPTNMLRKNHJGFEF88CB,青澤,C棟C3號,
淡水區,房地(土地+建物)+車位,新北市淡水區民權路,18.82,住,,,1130513,土地2建物1車位1,二十六層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.93,3,2,2,有,無,26250000,176522,坡道平面,37.12,2100000,,RPUNMLRKNHJGFEF98CB,青澤,C棟C1號,
淡水區,房地(土地+建物)+車位,新北市淡水區民權路,18.82,住,,,1130514,土地2建物1車位1,二十一層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.93,3,2,2,有,無,25700000,170309,坡道平面,37.12,2400000,,RPVNMLRKNHJGFEF09CB,青澤,C棟C1號,
中和區,房地(土地+建物)+車位,新北市中和區中興街263巷旁,17.86,住,,,1130515,土地10建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,167.22,3,2,2,有,無,25350000,174924,坡道平面,32.59,1800000,,RPQNMLRKNHJGFHF88CB,景安文匯,A棟7號,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,21.72,住,,,1130515,土地1建物1車位1,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.28,2,2,2,有,無,32150000,227516,坡道平面,26.52,2400000,,RPPNMLRKNHJGFAF18DB,久泰宸品,B1棟4號,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,21.72,住,,,1130511,土地1建物1車位1,六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.28,2,2,2,有,無,32310000,228740,坡道平面,26.52,2400000,,RPQNMLRKNHJGFAF28DB,久泰宸品,C1棟6號,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,21.72,住,,,1130511,土地1建物1車位1,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.28,2,2,2,有,無,32380000,228128,坡道平面,26.52,2550000,,RPRNMLRKNHJGFAF38DB,久泰宸品,B1棟5號,
板橋區,房地(土地+建物)+車位,新北市板橋區文化路二段,18.39,住,,,1130511,土地1建物1車位1,二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.45,1,2,2,有,無,27850000,228973,坡道平面,26.52,2450000,,RPSNMLRKNHJGFAF48DB,久泰宸品,D1棟2號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.57,住,,,1130511,土地13建物0車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.13,3,2,2,有,無,18370000,181798,坡道平面,26.01,2350000,,RPPNMLRKNHJGFBF28DB,築。滿滿,D棟D5-13F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,15.57,住,,,1130512,土地13建物0車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.05,3,2,2,有,無,18100000,180436,坡道平面,23.93,2200000,,RPQNMLRKNHJGFBF38DB,築。滿滿,D棟D5-14F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,18.94,住,,,1130511,土地13建物0車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.1,3,2,2,有,無,18910000,154636,坡道平面,26.01,2350000,,RPSNMLRKNHJGFBF58DB,築。滿滿,D棟D8-3F號,
新莊區,房地(土地+建物)+車位,新北市新莊區中環路二段53號旁,18.94,住,,,1130512,土地13建物0車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.1,3,2,2,有,無,19290000,158185,坡道平面,26.01,2350000,,RPTNMLRKNHJGFBF68DB,築。滿滿,D棟D8-5F號,
泰山區,房地(土地+建物)+車位,新北市泰山區中環路二段及莊田路交叉口,21.05,住,,,1130513,土地5建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.38,3,2,2,有,無,22350000,174776,坡道平面,27.03,1840000,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLRKNHJGFBF78DB,宏道豐?,A棟A2-20F號,
淡水區,房地(土地+建物),新北市淡水區中正東路一段45號旁,17.22,住,,,1130517,土地7建物1車位0,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.37,2,1,2,有,無,16820000,172743,,0.0,0,,RPPNMLRKNHJGFEF58DB,水美慕河,B棟18號,
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段45號旁,28.29,住,,,1130517,土地7建物1車位1,十八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.32,3,1,2,有,無,28860000,166615,坡道平面,29.31,2200000,,RPQNMLRKNHJGFEF68DB,水美慕河,C棟18號,
泰山區,房地(土地+建物)+車位,新北市泰山區信華三街及莊田路口,23.45,住,,,1130513,土地1建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.11,3,2,2,有,無,26580000,184875,坡道平面,27.86,2500000,,RPQNMLSKNHJGFBF38CB,華固一莊,A棟A6-23號,
淡水區,房地(土地+建物)+車位,新北市淡水區八勢一街,27.61,住,,,1130511,土地2建物1車位1,二十二層,23,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,178.63,3,2,2,有,無,23440000,151582,坡道平面,32.9,1350000,,RPVNMLSKNHJGFEF56CB,岳泰峰碩,A棟1-22號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,13.21,住,,,1130517,土地3建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.09,2,2,1,有,無,11080000,122310,坡道平面,27.67,2100000,,RPWNMLSKNHJGFEF66CB,鉅陞ONE,G3棟14號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,13.21,住,,,1130518,土地3建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.08,2,2,1,有,無,10760000,119330,坡道平面,27.67,2000000,,RPXNMLSKNHJGFEF76CB,鉅陞ONE,G3棟03號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,14.09,住,,,1130518,土地3建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.98,2,2,1,有,無,10900000,113651,坡道平面,27.67,2000000,,RPOOMLSKNHJGFEF58CB,鉅陞ONE,F6棟04號,
淡水區,房地(土地+建物)+車位,新北市淡水區中正東路一段45號旁,28.32,住,,,1130518,土地7建物1車位1,十四層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,189.42,3,1,2,有,無,27300000,161139,坡道平面,29.31,1500000,,RPQNMLSKNHJGFEF78DB,水美慕河,A棟14號,
