鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
龜山區,房地(土地+建物)+車位,桃園市龜山區長慶二街及樂學路交叉口,20.64,住,,,1130511,土地1建物1車位2,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.94,3,2,2,有,無,17750000,110469,坡道平面,56.22,3420000,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLLKNHJGFHH98CB,合展家禾,B棟3-8F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路與永安路423巷交叉口,22.68,住,,,1130511,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.09,3,2,2,有,無,19700000,133530,坡道平面,31.91,2050000,,RPPNMLMKNHJGFAH77CB,君邑富永,B棟2-12F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路與永安路423巷交叉口,22.72,住,,,1130512,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.24,3,2,2,有,無,19980000,134361,坡道平面,31.91,2200000,,RPQNMLMKNHJGFAH87CB,君邑富永,B棟1-13F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路與永安路423巷交叉口,20.47,住,,,1130512,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.59,3,2,2,有,無,18880000,135673,坡道平面,31.91,2100000,,RPSNMLMKNHJGFAH08CB,君邑富永,C棟7-14F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區青埔路二段與青商路交叉口附近,18.61,商,,,1130511,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,180.36,3,2,2,有,無,27510000,167509,坡道平面,28.07,2000000,,RPUNMLMKNHJGFBH38CB,新大墨,A棟1-05F號,
大園區,房地(土地+建物)+車位,桃園市大園區大豐二街62號旁,25.04,住,,,1130511,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,見其他登記事項,,137.88,2,2,2,有,無,19050000,165588,坡道平面,34.31,1900000,,RPQNMLMKNHJGFEH28CB,宜誠賦,C6棟8F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區青溪二路與朝陽街口A3-7F,23.96,商,,,1130512,土地1建物1車位2,七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,302.49,3,2,3,有,無,30470000,130597,坡道平面,99.04,3900000,,RPQNMLNKNHJGFAH97CB,合輝大璽-萬象,A棟3-7F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區永安路與永安路423巷交叉口,22.72,住,,,1130513,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.24,3,2,2,有,無,19860000,133454,坡道平面,31.91,2200000,,RPWNMLNKNHJGFAH58CB,君邑富永,B棟1-12F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區信義路145巷65弄2號之附近,23.8,住,,,1130511,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.77,3,2,2,有,無,9550000,69825,坡道平面,32.05,1400000,,RPXNMLNKNHJGFBH88DB,大清仁愛錄,A1-8F號,
