鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹南鎮,租賃房屋,苗栗縣竹南鎮新南里３鄰維新路４６號二樓,0.0,,,,1130511,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0751124,85.55,2,2,2,有,無,無,12000,140,,0.0,0,,RPPNMLOKNHJGFDK68CC,整棟(戶)出租,無,1130520~1150519,無,冷氣、熱水器,
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街１９７號七樓之七,0.0,,,,1130515,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1050421,119.61,3,2,2,有,有,有,20000,167,坡道平面,0.0,0,租金總額含管理費；,RPQNMLPKNHJGFDK88CC,整棟(戶)出租,有,1130519~1140318,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔六街８２巷５號（４樓）,0.0,,,,1130518,土地0建物0車位0,全,7,透天厝,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,1121017,38.31,6,0,6,有,無,有,13000,339,,0.0,0,含機車位一個租金總額含管理費；水費；網路費；,RPPNMLTKNHJGFDK56CC,分租套房,無,1130520~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱,
竹南鎮,租賃房屋,苗栗縣竹南鎮龍山路一段１３８號,18.0,住,,,1130518,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840421,96.14999999999999,2,2,1,有,無,無,11000,114,,0.0,0,,RPQNMLTKNHJGFDK66CC,,無,1130610~1180609,有,熱水器、瓦斯或天然氣,
頭份市,租賃房屋+車位,苗栗縣頭份市中華路１６２６巷７７弄８號４樓之２,0.0,,,,1130514,土地0建物1車位1,四層,4,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1121013,82.94,2,2,2,有,有,有,16500,199,一樓平面,0.0,0,,RPPNMLMLNHJGFFK78CC,整棟(戶)出租,無,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔六街８２巷５號（２樓）,0.0,,,,1130524,土地0建物0車位0,全,7,透天厝,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,1121017,38.31,6,0,6,有,無,有,14000,365,,0.0,0,含機車位一個租金總額含管理費；水費；網路費；,RPPNMLOLNHJGFDK78CC,分租套房,無,1130525~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹南鎮,租賃房屋,苗栗縣竹南鎮大埔六街８２巷５號 ６樓）,0.0,,,,1130526,土地0建物0車位0,全,7,透天厝,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,1121017,25.79,6,0,6,有,無,有,7500,291,,0.0,0,含機車位一個租金總額含管理費；水費；網路費；,RPPNMLQLNHJGFDK98CC,分租套房,無,1130527~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱,
頭份市,租賃房屋,苗栗縣頭份市東庄里富強三街５８號三樓,0.0,,,,1130513,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100622,121.41,3,2,2,有,有,有,19600,161,,0.0,0,,RPQNMLRLNHJGFFK76CC,整棟(戶)出租,有,1130513~1140512,有,冷氣,社會住宅代管
竹南鎮,租賃房屋+車位,苗栗縣竹南鎮大埔一街４０號４樓,0.0,,,,1130527,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090915,115.56,2,1,1,有,有,有,21000,182,坡道平面,0.0,0,租金總額含管理費；,RPPNMLSLNHJGFDK56CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
苗栗市,租賃房屋,苗栗縣苗栗市水源里２５鄰陽明１３０號二樓之９,0.0,,,,1130514,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851030,24.900000000000002,1,0,1,有,有,有,4500,181,,0.0,0,租金總額含管理費；,RPPNMLTLNHJGFBK09CC,獨立套房,有,1130522~1140521,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
頭份市,租賃房屋,苗栗縣頭份市中興里５鄰中興路４３６巷１６號８樓,0.0,,,,1130514,土地0建物1車位0,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040827,97.10999999999999,2,1,1,有,有,有,16200,167,,0.0,0,,RPQNMLTLNHJGFFK96CC,整棟(戶)出租,有,1130625~1140624,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
苗栗市,租賃房屋+車位,苗栗縣苗栗市嘉盛里８鄰嘉盛街５６巷１２３號３F,67.9,住,,,1130530,土地1建物1車位1,見其他登記事項,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831120,250.42,5,2,3,有,有,無,15000,60,坡道平面,0.0,0,,RPPNMLLMNHJGFBK38CC,整棟(戶)出租,有,1130605~1150604,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,一般包租
頭份市,租賃房屋,苗栗縣頭份市新華里１０鄰中正一路２７號,200.87,住,,,1130522,土地1建物1車位0,全,3,透天厝,住家用,鐵筋加強磚造,0590701,131.6,7,5,3,有,無,有,15000,114,,0.0,0,,RPPNMLPJOHJGFFK98CC,分層出租,無,1130606~1150605,無,冷氣、熱水器、瓦斯或天然氣,
頭份市,租賃房屋,苗栗縣頭份市新華里１０鄰中正一路２７號,200.87,住,,,1130522,土地1建物1車位0,全,3,透天厝,住家用,鐵筋加強磚造,0590701,60.48,7,5,3,有,無,有,15000,248,,0.0,0,多人共同承租3；,RPQNMLPJOHJGFFK09CC,分層出租,無,1130610~1140609,無,冷氣、熱水器、洗衣機,
