鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
東區,租賃房屋,臺中市東區東福路１３０號,423.0,住,,,1130513,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1100309,119.66,0,0,0,無,有,無,29000,242,,0.0,0,租金總額含稅；,RPPOMLNKNHJGFAB47CC,,有,1130513~1160512,有,,
南區,租賃房屋,臺中市南區工學北路１２２號６樓之２,0.0,,,,1130511,土地0建物0車位0,六層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0791210,16.6,10,0,10,有,無,有,6500,392,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPVOMLNKNHJGFAB08CC,分租套房,無,1130513~1140430,有,冷氣、熱水器、冰箱、網路,一般代管
北屯區,租賃房屋+車位,臺中市北屯區文心路四段２８８號２１樓之１０,10.08,住,,,1130512,土地1建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,111.15,2,1,2,有,有,有,24000,216,坡道機械,13.62,0,租金總額含管理費；,RPSNMLNKNHJGFBB77CC,整棟(戶)出租,有,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
南屯區,租賃房屋+車位,臺中市南屯區文心南路２２７號１３樓之２１,6.13,住,,,1130513,土地1建物1車位1,十三層,31,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,1130129,47.16,2,1,1,有,有,無,26000,551,坡道平面,11.7,0,,RPXOMLNKNHJGFCB48CC,整棟(戶)出租,有,1130525~1160524,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般包租
烏日區,租賃房屋+車位,臺中市烏日區三榮北一路２１號１０樓之３,15.96,商,,,1130512,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080605,126.8,2,2,1,有,有,有,22000,174,坡道平面,30.99,0,,RPPNMLNKNHJGFIB18CC,整棟(戶)出租,有,1130520~1140519,有,冷氣、熱水器、洗衣機、電視機、冰箱,
西區,租賃房屋,臺中市西區公益路１１９號１１樓之２,0.0,,,,1130512,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830714,29.62,1,0,1,有,有,有,8500,287,,0.0,0,社會住宅包租代管公會版4期,RPQOMLOKNHJGFAB67CC,獨立套房,有,1130512~1140511,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
西區,租賃房屋+車位,臺中市西區仁福街６１號５F-６,16.76,住,,,1130511,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0860426,112.16,3,2,2,有,無,有,20000,178,坡道平面,0.0,0,,RPUOMLOKNHJGFAB08CC,分層出租,無,1130511~1150519,有,冷氣、熱水器、洗衣機、冰箱,
南區,租賃房屋,臺中市南區明德街４２號２樓D室,0.0,,,,1130511,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100831,22.81,1,0,1,有,有,有,11500,504,,0.0,0,,RPXOMLOKNHJGFAB38CC,獨立套房,無,1130518~1140517,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
北屯區,租賃房屋,臺中市北屯區綏遠路二段７２號１０樓之４,5.87,商,,,1130512,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0810903,61.91,1,1,1,有,有,有,13000,210,,0.0,0,租金總額含管理費；,RPRNMLOKNHJGFBB77CC,整棟(戶)出租,有,1130520~1150519,有,冷氣、熱水器、電視機、冰箱,一般代管
北區,租賃房屋,臺中市北區中清路一段６０２號六樓之１,0.0,,,,1130511,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870704,23.32,1,0,1,有,有,有,9000,386,,0.0,0,社會住宅包租代管公會版4期587,RPSOMLOKNHJGFBB97CC,獨立套房,無,1130511~1140510,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋,臺中市北屯區瀋陽路三段３４８號４樓之２,0.0,,,,1130511,土地0建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820805,78.81,2,1,1,有,有,無,7000,89,,0.0,0,社會住宅包租代管公會版4期572,RPWPMLOKNHJGFBB48CC,整棟(戶)出租,有,1130512~1140511,有,熱水器、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺中市北區東光東街２６號七樓之１０,0.0,,,,1130511,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801024,114.92999999999999,3,2,2,有,有,有,23400,204,,0.0,0,,RPOQMLOKNHJGFBB77CC,整棟(戶)出租,有,1130511~1140510,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區后庄一街５１號,0.0,,,,1130513,土地0建物0車位0,四層,5,華廈(10層含以下有電梯),住宅，樓梯間，停車空間，機電室,鋼筋混凝土造,1060814,18.0,42,0,42,有,無,有,9000,500,,0.0,0,租賃建物部分範圍，且未計入共有部分面積；,RPXQMLOKNHJGFBB68CC,分租套房,無,1130516~1140620,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北屯區,租賃房屋,臺中市北屯區后庄一街５１號,0.0,,,,1130512,土地0建物0車位0,六層,5,華廈(10層含以下有電梯),住宅，樓梯間，停車空間，機電室,鋼筋混凝土造,1060814,18.2,42,0,42,有,無,有,10000,549,,0.0,0,含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPORMLOKNHJGFBB87CC,分租套房,無,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
北屯區,租賃房屋,臺中市北屯區環太東路５１７號十三樓之１１,0.0,,,,1130513,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110425,150.73000000000002,2,2,2,有,有,有,23000,153,,0.0,0,未租賃車位，建物登記含有車位面積；,RPRRMLOKNHJGFBB18CC,整棟(戶)出租,有,1130520~1140519,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
南屯區,租賃房屋+車位,臺中市南屯區文心路一段１之１號８樓之１,2967.0,住,,,1130513,土地1建物1車位1,八層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120419,61.43,2,2,1,有,有,無,33500,545,坡道機械,0.0,0,,RPSNMLOKNHJGFCB97CC,整棟(戶)出租,有,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般包租
龍井區,租賃房屋,臺中市龍井區台灣大道五段２５２巷５號,0.0,,,,1130514,土地0建物0車位0,二層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770930,14.0,52,0,52,有,無,有,4000,286,,0.0,0,租金總額含管理費；水費；網路費；續租案件；,RPSNMLOKNHJGFKB78CC,分租套房,無,1130615~1130714,無,冷氣、熱水器、電視機、網路,一般轉租
南區,租賃房屋,臺中市南區忠明南路７８６號９樓,15.15,住,,,1130511,土地2建物1車位0,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840112,139.59,3,2,2,有,有,有,26500,190,,0.0,0,租金總額含管理費；,RPTNMLPKNHJGFAB97CC,整棟(戶)出租,有,1130515~1140514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
東區,租賃房屋,臺中市東區自強街２７巷２６－１號,0.0,,,,1130514,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0811008,49.58,2,2,2,有,無,無,17000,343,,0.0,0,,RPWNMLPKNHJGFAB28CC,整棟(戶)出租,無,1130601~1140531,有,冷氣,一般包租
西屯區,租賃房屋,臺中市西屯區天水西三街２８號,0.0,,,,1130514,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0661011,9.91,1,0,1,有,無,無,13800,1393,,0.0,0,,RPVOMLPKNHJGFCB48CC,,無,1130515~1140516,無,冷氣,
西屯區,租賃房屋,臺中市西屯區重慶路６４號,0.0,,,,1130515,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0691120,39.66,1,0,1,有,無,無,15000,378,,0.0,0,,RPWOMLPKNHJGFCB58CC,獨立套房,無,1130515~1140514,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般包租
南屯區,租賃房屋+車位,臺中市南屯區大墩十街２６６號６樓之２,12.0,住,,,1130515,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830721,164.04,4,2,2,有,有,無,25000,152,坡道平面,0.0,0,,RPUPMLPKNHJGFCB48CC,整棟(戶)出租,有,1130525~1140524,有,冷氣,
豐原區,租賃房屋,臺中市豐原區豐東路１６８巷５２-１號,0.0,,,,1130512,土地0建物0車位0,全,4,透天厝,住宅、樓梯間,鋼筋混凝土造,1120714,20.0,12,0,12,有,無,有,7500,375,,0.0,0,租金總額含水費；網路費；,RPQNMLPKNHJGFDB97CC,分租套房,無,1130517~1140516,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
大里區,租賃房屋,臺中市大里區新仁路三段８４巷１７弄１號,0.0,,,,1130513,土地0建物1車位0,全,2,透天厝,住家用,鐵筋加強磚造蓋瓦頂,0611205,71.3,2,2,2,有,無,有,15000,210,,0.0,0,,RPPNMLPKNHJGFIB38CC,整棟(戶)出租,無,1130515~1140514,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區太原路三段１３７９號三樓之７,0.0,,,,1130515,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041228,129.1,3,2,2,有,有,有,21000,162,坡道機械,11.98,2000,社會住宅管理費2500元、水電瓦斯由承租人負擔,RPSNMLQKNHJGFBB08CC,整棟(戶)出租,有,1130515~1140514,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋+車位,臺中市北屯區太順路８１號６樓之７,20.33,住,,,1130516,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080424,177.45,3,2,2,有,有,有,23450,132,坡道平面,0.0,0,建物登記含有兩個車位面積，僅租賃一個車位,RPWNMLQKNHJGFBB48CC,整棟(戶)出租,有,1130516~1150515,有,冷氣、熱水器、瓦斯或天然氣,一般包租
北區,租賃房屋,臺中市北區 中清路一段７２６巷４３號五樓,0.0,,,,1130515,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790324,25.0,6,6,6,有,無,有,12000,480,,0.0,0,多人共同承租2；租金總額含網路費；其他垃圾處理費；,RPWOMLQKNHJGFBB58CC,分租套房,無,1130515~1140514,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
