鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,土地,前溪段315地號,239.89,,特定農業區,農牧用地,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5224320,21778,,0.0,0,本件買賣移轉所產生之所有稅金、規費、代辦費約定皆由買方負擔。買方另支付土地增值稅260696元。親友、員工、共有人或其他特殊關係間之交易；,RPXQMLQJQHJGFAO57DA,0.0,0.0,0.0,無,0001
新竹市,土地,新航段86地號,83.99,,特定農業區,農牧用地,1130801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1350000,16073,,0.0,0,,RPXNMLRJQHJGFAO37DA,0.0,0.0,0.0,無,
新竹市,土地,千甲段647-25地號,78.35,,,,1130801,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7111200,90762,,0.0,0,,RPSRMLKMPHJGFAO76DA,0.0,0.0,0.0,無,0002
新竹市,土地,北門段965地號,63.59,都市：其他:道路用地,,,1130801,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,70766,,0.0,0,包含公共設施保留地用地；,RPSPMLQJQHJGFAO96DA,0.0,0.0,0.0,無,0003
新竹市,土地,中寮段490地號,45.43,都市：其他:道路用地,,,1130804,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1195597,26317,,0.0,0,包含公共設施保留地用地；,RPQNMLOJQHJGFAO98DA,0.0,0.0,0.0,無,0004
新竹市,土地,中寮段490地號,14.49,都市：其他:道路用地,,,1130806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,524454,36194,,0.0,0,包含公共設施保留地用地；,RPUOMLQJQHJGFAO07DA,0.0,0.0,0.0,無,0005
新竹市,土地,中寮段487-1地號,1.54,都市：其他:道路用地,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,55762,36209,,0.0,0,包含公共設施保留地用地；,RPWOMLQJQHJGFAO27DA,0.0,0.0,0.0,無,0004
新竹市,土地,北門段965地號,31.8,都市：其他:道路用地,,,1130805,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2250000,70755,,0.0,0,包含公共設施保留地用地；,RPVPMLQJQHJGFAO27DA,0.0,0.0,0.0,無,0003
新竹市,土地,崙子段2143地號,30.0,住,,,1130806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4257000,141900,,0.0,0,政府機關標讓售；,RPPNMLTJQHJGFAO86EA,0.0,0.0,0.0,無,
