鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
伸港鄉,房地(土地+建物)+車位,彰化縣伸港鄉大同十二街,23.71,住,,,1130511,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.52,3,1,2,有,無,8740000,74630,坡道平面,26.21,1030000,,RPPNMLNKNHJGFBN58CB,道恩起家451,3B號,
埔心鄉,房地(土地+建物),彰化縣埔心鄉瓦窯南段1215-3地號,77.6,,鄉村區,乙種建築用地,1130513,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,146.08,5,2,4,有,無,11920000,81599,,0.0,0,,RPPNMLNKNHJGFHN56CB,晟光世紀6,B棟02號,
溪州鄉,房地(土地+建物),彰化縣溪州鄉俊仁路,110.1,住,,,1130511,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,226.8,4,3,5,有,無,15600000,68783,,0.0,0,,RPPNMLOKNHJGFFN09CB,溪州方庭,A棟10號,
芳苑鄉,房地(土地+建物),彰化縣芳苑鄉小西路117巷,125.66,,鄉村區,乙種建築用地,1130511,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,214.04,4,2,3,有,無,7500000,35040,,0.0,0,,RPSNMLOKNHJGFGN86CB,尚品經典別墅住宅,B棟10號,
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮大政五街42號對面,152.54,住,,,1130514,土地1建物1車位2,全,4,透天厝,住家用,鋼筋混凝土造,,339.28,5,3,6,有,無,28600000,84296,一樓平面,0.0,0,停車位位於室內專有範圍內,RPQNMLOKNHJGFHN76CB,寬墅,A棟2號,
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮光平段605、609、634、670、672、691地號,16.63,商,,,1130511,土地6建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.92,3,2,2,有,無,11200000,93104,坡道平面,18.05,1250000,,RPPNMLPKNHJGFHN76CB,中科101,B棟5-03F號,
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮光平段605、609、634、670、672、691地號,18.75,商,,,1130511,土地6建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.49,3,2,2,有,無,13150000,97974,坡道平面,18.05,1350000,,RPQNMLPKNHJGFHN86CB,中科101,A棟6-10F號,
員林市,房地(土地+建物)+車位,彰化縣員林市員林大道二段與豐年街口,27.78,住,,,1130512,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,154.97,4,2,2,有,無,14980000,104385,坡道平面,27.27,1650000,,RPUNMLQKNHJGFDN96CB,昌祐員林大道,E棟08F號,
員林市,房地(土地+建物)+車位,彰化縣員林市員林大道二段與豐年街口,27.78,住,,,1130512,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,154.97,4,2,2,有,無,15360000,107361,坡道平面,27.27,1650000,,RPVNMLQKNHJGFDN07CB,昌祐員林大道,F棟08F號,
