鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹崎鄉,土地,瓦厝埔段828地號,53.36,,鄉村區,乙種建築用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,28111,,0.0,0,本件買賣土地地上有未保存登記建物（龍山村水道頭36之2號，亦包含在買賣內，不另計價。親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLKKKHKGFEQ68DA,0.0,0.0,0.0,無,0001
太保市,土地,埤麻段574地號,1106.09,,特定農業區,農牧用地,1140203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,1627,,0.0,0,,RPPNMLSJKHKGFDQ76EA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市大葛里祥和三路西段１９１號三樓２０,10.09,住,,,1140204,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920821,22.72,1,0,1,有,無,1880000,82746,,0.0,0,,RPPNMLLKKHKGFBQ48DA,15.98,0.0,1.95,有,
水上鄉,土地,龍德段509地號,71.02,,鄉村區,乙種建築用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,980000,13799,,0.0,0,含土地上未登記建物該筆土地為袋地,RPSNMLSJKHKGFDQ96DA,0.0,0.0,0.0,無,
鹿草鄉,土地,重寮段296-2地號,155.83,,鄉村區,乙種建築用地,1140201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,4492,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLLKKHKGFDQ78EA,0.0,0.0,0.0,無,
水上鄉,土地,新番子寮段1257地號,2148.59,,特定農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,2793,,0.0,0,,RPQNMLLKKHKGFDQ88EA,0.0,0.0,0.0,無,
中埔鄉,土地,富收段248地號,2469.48,,特定農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,1458,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPQNMLMKKHKGFDQ88DA,0.0,0.0,0.0,無,
中埔鄉,土地,富收段248-4地號,2469.52,,特定農業區,農牧用地,1140205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,1458,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,SPQNMLMKKHKGFDQ98DA,0.0,0.0,0.0,無,
大林鎮,土地,西結段470地號,299.06,,鄉村區,乙種建築用地,1140210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2560000,8560,,0.0,0,政府機關標讓售；,RPPNMLMKKHKGFCQ78EA,0.0,0.0,0.0,無,
