編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLKLJIJGFET09CC,29,22.72,住家用,鋼筋混凝土造,84年11月16日,十二層,,
RPPNMLKLJIJGFET09CC,29,11.40,共同部份,鋼筋混凝土造,84年11月16日,十二層,,
RPPNMLKLJIJGFAT68CC,30,22.63,住家用,鋼筋混凝土造,83年11月4日,十三層,,
RPPNMLKLJIJGFAT68CC,30,11.55,避難室，公眾通行，公共設施,鋼筋混凝土造,83年11月4日,十三層,,
RPQNMLNKJIJGFAT98CC,20,19.96,辦公室,鋼筋混凝土造,93年6月30日,六層,,
RPQNMLNKJIJGFAT98CC,20,2.38,停車空間,鋼筋混凝土造,93年6月30日,六層,,
RPQNMLNKJIJGFAT98CC,20,10.31,電樓梯間、蓄水池、台電配電室、馬達間、受電箱、交誼廳,鋼筋混凝土造,93年6月30日,六層,,
RPQNMLMKJIJGFAT88CC,44,52.19,公寓,鋼筋混凝土造,70年4月20日,五層,,
RPPNMLLLJIJGFAT78CC,43,9.35,住家用,加強磚造,70年11月18日,二層,,
RPQNMLTKJIJGFAT96CC,47,131.46,住商用,鋼筋混凝土加強磚造,66年6月20日,三層,,
RPSNMLNKJIJGFAT56CC,30,14.72,商業用,鋼筋混凝土造,84年2月24日,七層,,
RPSNMLNKJIJGFAT56CC,30,16.33,受電室，避難室，水箱，停車空間,鋼筋混凝土造,84年2月24日,七層,,
RPSNMLTKJIJGFAT17CC,25,47.14,集合住宅,鋼筋混凝土造,88年12月4日,十四層,,
RPSNMLTKJIJGFAT17CC,25,14.40,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,
RPRNMLTKJIJGFAT07CC,44,52.65,公寓,鋼筋混凝土造,70年4月20日,五層,,
RPQNMLKLJIJGFAT78CC,29,98.22,住家用,鋼筋混凝土造,84年5月16日,九層,,
RPQNMLKLJIJGFAT78CC,29,26.22,地下室，停車空間，梯間,鋼筋混凝土造,84年5月16日,九層,,
RPPNMLOKJIJGFAT98CC,17,8.51,辦公室,鋼筋混凝土造,96年5月30日,八層,,
RPPNMLOKJIJGFAT98CC,17,8.09,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,
RPPNMLOKJIJGFAT98CC,17,3.32,機械室,鋼筋混凝土造,96年5月30日,八層,,
RPQNMLLLJIJGFCT09CC,20,14.35,見使用執照,鋼筋混凝土造,93年7月12日,六層,,
