鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
大林鎮,房地(土地+建物),嘉義縣大林鎮三村段137之3號地號,222.16,,鄉村區,乙種建築用地,1131116,土地2建物1車位0,全,1,透天厝,住家用,鋼筋混凝土造,,102.79,3,2,2,有,無,9680000,94173,,0.0,0,,RPQNMLMLJIJGFCQ78CB,知樂,A棟8號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.75,住,,,1131117,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.1,2,1,2,有,無,8920000,88072,坡道平面,29.58,1300000,,RPSNMLMLJIJGFCQ98CB,三貴星空樹,B5棟3F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131116,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.85,2,1,2,有,無,9380000,92586,坡道平面,29.58,1300000,,RPVNMLMLJIJGFCQ66CB,三貴星空樹,B3棟11F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,30.3,住,,,1131114,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.19,3,1,2,有,無,12850000,94934,坡道平面,29.58,1400000,,RPPNMLRLJIJGFCQ56CB,三貴星空樹,A2棟9F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131117,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.85,2,1,2,有,無,9580000,93732,坡道平面,29.58,1400000,,RPRNMLRLJIJGFCQ76CB,三貴星空樹,B3棟5F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131118,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.89,2,1,2,有,無,9110000,88306,坡道平面,29.58,1400000,,RPSNMLRLJIJGFCQ86CB,三貴星空樹,B1棟7F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131118,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.89,2,1,2,有,無,9110000,88306,坡道平面,29.58,1400000,,RPTNMLRLJIJGFCQ96CB,三貴星空樹,B1棟8F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131120,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.85,2,1,2,有,無,9160000,88919,坡道平面,29.58,1400000,,RPUNMLRLJIJGFCQ07CB,三貴星空樹,B3棟9F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉166縣道,38.63,住,,,1131121,土地2建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.31,3,1,2,有,無,11400000,74768,坡道平面,66.6,2300000,,RPPNMLSLJIJGFCQ66CB,寶格?星,3B5棟0號,
大林鎮,房地(土地+建物),嘉義縣大林鎮林頭,103.31,,鄉村區,乙種建築用地,1131124,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.84,4,2,4,有,無,9280000,62771,,0.0,0,,RPPNMLMJKIJGFCQ58CB,新社團三期,H棟13號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉0403地號,43.9,住,,,1131113,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9080000,70094,,0.0,0,,RPPNMLNJKIJGFCQ68CB,寓幸福99(第七期),2B號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,49.15,住,,,1131114,土地1建物1車位1,1F+2F,14,店面(店鋪),商業用,鋼筋混凝土造,,200.66,0,2,1,有,無,20400000,111059,坡道平面,29.58,1400000,,RPPNMLPJKIJGFCQ88CB,三貴星空樹,店9棟1F+2F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,21.93,住,,,1131127,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.89,2,1,2,有,無,9170000,90139,坡道平面,29.58,1300000,,RPQNMLPJKIJGFCQ98CB,三貴星空樹,B1棟13F號,
太保市,房地(土地+建物),嘉義縣太保市田尾,98.88,,鄉村區,乙種建築用地,1131119,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.57,4,3,4,有,無,12600000,83682,,0.0,0,,RPSNMLPJKIJGFDQ66CB,太保奇基五期,A棟3號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉嘉105鄉道,114.1,,鄉村區,乙種建築用地,1131204,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.44,4,2,4,有,無,15200000,96545,,0.0,0,,RPPNMLQJKIJGFCQ98CB,樹院裡二期-羽松院,B棟8號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.15,住,,,1131121,土地3建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.89,3,2,2,有,無,11550000,100237,坡道平面,31.63,1400000,,RPPNMLQJKIJGFDQ09CB,上荷院11,B棟1號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.41,住,,,1131122,土地3建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.81,3,2,2,有,無,11550000,100316,坡道平面,31.63,1400000,,RPQNMLQJKIJGFDQ56CB,上荷院11,B棟6號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0025地號,164.29,住,,,1131115,土地10建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,156.19,4,2,2,有,無,12900000,82592,一樓平面,0.0,0,,RPXNMLTJKIJGFCQ47CB,鑫盛市六期,B棟12號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0010地號,138.79,住,,,1131121,土地10建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,171.59,4,2,2,有,無,14380000,83804,一樓平面,0.0,0,,RPOOMLTJKIJGFCQ66CB,鑫盛市六期,A棟3號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0013地號,120.71,住,,,1131122,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,180.69,4,2,4,有,無,14080000,77924,一樓平面,0.0,0,,RPPOMLTJKIJGFCQ76CB,鑫盛市六期,A棟7號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0024地號,143.37,住,,,1131123,土地10建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,156.09,4,2,2,有,無,12460000,79826,一樓平面,0.0,0,,RPQOMLTJKIJGFCQ86CB,鑫盛市六期,B棟11號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0016地號,129.85,住,,,1131124,土地10建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,158.64,4,2,2,有,無,12460000,78543,一樓平面,0.0,0,,RPROMLTJKIJGFCQ96CB,鑫盛市六期,B棟2號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉新庄段1269-0015地號,135.75,住,,,1131124,土地10建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,158.5,4,2,2,有,無,12460000,78612,一樓平面,0.0,0,,RPSOMLTJKIJGFCQ07CB,鑫盛市六期,B棟1號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.15,住,,,1131122,土地3建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.89,3,2,2,有,無,11480000,99546,坡道平面,31.63,1400000,,RPPNMLTJKIJGFDQ76CB,上荷院11,B棟1號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,27.41,住,,,1131125,土地3建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.85,2,2,1,有,無,9580000,102590,坡道平面,29.09,1500000,,RPQNMLTJKIJGFDQ86CB,上荷院11,B棟2號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.41,住,,,1131126,土地3建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.81,3,2,2,有,無,11380000,98636,坡道平面,31.63,1400000,,RPRNMLTJKIJGFDQ96CB,上荷院11,B棟6號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,31.03,住,,,1131126,土地3建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.85,2,2,2,有,無,10180000,100665,坡道平面,31.63,1400000,,RPSNMLTJKIJGFDQ07CB,上荷院11,A棟3號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,31.03,住,,,1131128,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.85,2,2,2,有,無,10180000,100665,坡道平面,31.63,1400000,,RPTNMLTJKIJGFDQ17CB,上荷院11,A棟3號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.41,住,,,1131128,土地3建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.81,3,2,2,有,無,11550000,100316,坡道平面,31.63,1400000,,RPUNMLTJKIJGFDQ27CB,上荷院11,B棟6號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,31.03,住,,,1131128,土地3建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.85,2,2,2,有,無,10350000,102614,坡道平面,31.63,1400000,,RPVNMLTJKIJGFDQ37CB,上荷院11,A棟5號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,28.11,住,,,1131128,土地3建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.39,2,2,1,有,無,9350000,100940,坡道平面,31.63,1400000,,RPPNMLKKKIJGFDQ58CB,上荷院11,B棟2號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.41,住,,,1131128,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.81,3,2,2,有,無,11380000,98636,坡道平面,31.63,1400000,,RPQNMLKKKIJGFDQ68CB,上荷院11,B棟6號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,28.11,住,,,1131129,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.39,2,2,1,有,無,9180000,98781,坡道平面,31.63,1400000,,RPRNMLKKKIJGFDQ78CB,上荷院11,B棟2號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.15,住,,,1131129,土地3建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.89,3,2,2,有,無,11380000,98558,坡道平面,31.63,1400000,,RPSNMLKKKIJGFDQ88CB,上荷院11,B棟1號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,28.11,住,,,1131128,土地3建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.39,2,2,1,有,無,9180000,98781,坡道平面,31.63,1400000,,RPTNMLKKKIJGFDQ98CB,上荷院11,B棟2號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,31.01,住,,,1131130,土地3建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.75,2,2,2,有,無,10280000,100781,坡道平面,31.63,1500000,,RPUNMLKKKIJGFDQ09CB,上荷院11,A棟1號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉民文段757地號,52.64,住,,,1131207,土地1建物1車位1,1F+2F,14,店面(店鋪),商業用,鋼筋混凝土造,,212.55,0,2,1,有,無,22400000,114773,坡道平面,29.58,1400000,,RPPNMLLKKIJGFCQ58CB,三貴星空樹,店6棟1F+2F號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,38.66,住,,,1131113,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.88,3,2,2,有,無,8780000,75768,,0.0,0,,RPPNMLMKKIJGFCQ68CB,寓幸福99(第七期),6A號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,24.6,住,,,1131114,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.19,2,2,2,有,無,5530000,69832,,0.0,0,,RPQNMLMKKIJGFCQ78CB,寓幸福99(第七期),2C號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,43.9,住,,,1131113,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9230000,71252,,0.0,0,,RPRNMLMKKIJGFCQ88CB,寓幸福99(第七期),3B號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,43.9,住,,,1131113,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9830000,75884,,0.0,0,,RPSNMLMKKIJGFCQ98CB,寓幸福99(第七期),6B號,1140915全部解約
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,43.9,住,,,1131114,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9990000,77119,,0.0,0,,RPTNMLMKKIJGFCQ09CB,寓幸福99(第七期),7B號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,43.9,住,,,1131115,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.54,3,2,2,有,無,9630000,74340,,0.0,0,,RPUNMLMKKIJGFCQ56CB,寓幸福99(第七期),5B號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉民溪路5巷,38.66,住,,,1131115,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.88,3,2,2,有,無,8260000,71281,,0.0,0,,RPVNMLMKKIJGFCQ66CB,寓幸福99(第七期),3A號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1131118,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9180000,71841,坡道平面,29.27,1100000,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLMKKIJGFCQ76CB,民雄帝標,9A號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1131123,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9280000,72286,坡道平面,29.27,1150000,,RPXNMLMKKIJGFCQ86CB,民雄帝標,10A號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,40.6,住,,,1131123,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.63,3,2,2,有,無,10550000,71635,坡道平面,29.27,1140000,,RPOOMLMKKIJGFCQ68CB,民雄帝標,4H號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,23.95,住,,,1131204,土地3建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.91,2,2,1,有,無,8850000,101313,升降機械,16.44,900000,,RPPNMLMKKIJGFDQ78CB,上荷院11,B棟5號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.15,住,,,1131205,土地3建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.89,3,2,2,有,無,11550000,100237,坡道平面,31.63,1400000,,RPQNMLMKKIJGFDQ88CB,上荷院11,B棟1號,
太保市,房地(土地+建物)+車位,嘉義縣太保市嘉朴公路上,34.41,住,,,1131209,土地3建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.28,3,2,2,有,無,12600000,106068,坡道平面,31.63,1500000,,RPRNMLMKKIJGFDQ98CB,上荷院11,B棟6號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉下土庫仔心晴咖啡旁,92.2,農,,,1131205,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,164.78,4,2,3,有,無,13860000,84112,,0.0,0,,RPQNMLQKKIJGFCQ56CB,福德人家6,A棟A7號,
新港鄉,房地(土地+建物),嘉義縣新港鄉中正路274巷,138.0,住,,,1131215,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,174.79,3,3,4,有,無,14280000,81698,,0.0,0,,RPPNMLRKKIJGFCQ56CB,和心二期,A棟1號,1140430全部解約
朴子市,房地(土地+建物)+車位,嘉義縣朴子市應菜埔36之6巷,28.28,住,,,1131123,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.27,2,1,2,有,無,7800000,91524,一樓平面,28.25,1300000,,RPPNMLSKKIJGFBQ56CB,大人物二期,3C號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市應菜埔36之6巷,28.95,住,,,1131210,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.28,2,1,2,有,無,7100000,90872,其他,13.65,500000,,RPQNMLSKKIJGFBQ66CB,大人物二期,3A號,
