鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
橫山鄉,土地,矺子段538地號,56.79,,山坡地保育區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,102000,1796,,0.0,0,,RPPNMLKKKHKGFCJ87EA,0.0,0.0,0.0,無,0001
芎林鄉,土地,上山壹段505地號,1871.61,,山坡地保育區,農牧用地,1140207,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2265000,1210,,0.0,0,,RPQNMLSJKHKGFCJ68EA,0.0,0.0,0.0,無,
橫山鄉,土地,沙坑壹段200-1地號,150.56,,山坡地保育區,農牧用地,1140206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,61728,410,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJKHKGFCJ28DA,0.0,0.0,0.0,無,
竹東鎮,土地,竹東段竹東小段79-46地號,1.0,都市：其他:道路用地,,,1140207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,176000,0,,0.0,0,包含公共設施保留地用地；,RPSNMLOKKHKGFCJ48DA,0.0,0.0,0.0,無,
寶山鄉,房地(土地+建物),新竹縣寶山鄉湳坑三街４３號,87.29,,山坡地保育區,丙種建築用地,1140204,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870106,188.36,4,2,2,有,有,5680000,30155,,0.0,0,,RPPNMLLKKHKGFCJ87DA,167.03,21.33,0.0,無,
新埔鎮,土地,和平段1183地號,263.06,都市：其他:道路用地,,,1140206,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8210000,31210,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPPNMLQJKHKGFBJ18DA,0.0,0.0,0.0,無,0002
芎林鄉,土地,倒別牛段燥坑小段88-5地號,13072.5,,山坡地保育區,林業用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,497,,0.0,0,,RPPNMLMKKHKGFCJ97DA,0.0,0.0,0.0,無,
新豐鄉,土地,坪頂段451地號,65.41,都市：其他:道路用地,,,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,780000,11925,,0.0,0,包含公共設施保留地用地；,RPVOMLRJKHKGFDJ56DA,0.0,0.0,0.0,無,
湖口鄉,土地,德興段293地號,25.66,住,,,1140210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,15588,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPQVMLOKKHKGFDJ56DA,0.0,0.0,0.0,無,0003
