鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
台東市,土地,台東段1133-9地號,4.31,住,,,1140206,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,358538,83187,,0.0,0,畸零地或有合併使用效益；,RPRNMLQJKHKGFAV86DA,0.0,0.0,0.0,無,
長濱鄉,土地,黃金橋段855-3地號,284.27,,風景區,農牧用地,1140204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,1337,,0.0,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由權利人自行提供屬實。,RPPNMLOJKHKGFBV56DA,0.0,0.0,0.0,無,
池上鄉,土地,萬福段644地號,1656.11,,特定農業區,農牧用地,1140208,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,785,,0.0,0,,RPPNMLMKKHKGFCV56DA,0.0,0.0,0.0,無,001
金峰鄉,土地,新歷坵段457地號,34744.08,,山坡地保育區,農牧用地,1140203,土地14建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9728336,280,,0.0,0,,RPUNMLQJKHKGFDV47DA,0.0,0.0,0.0,無,
太麻里鄉,房地(土地+建物),臺東縣太麻里鄉龍泉路３０之１號十五樓之５,6.91,商,,,1140205,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0870306,50.47,1,1,1,有,有,1200000,23777,,0.0,0,本筆買賣包含所有傢俱及家電。,RPPNMLQJKHKGFDV96DA,32.05,3.75,0.0,有,002
池上鄉,土地,萬福段651地號,1681.66,,特定農業區,農牧用地,1140208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,773,,0.0,0,,RPRNMLNKKHKGFCV86DA,0.0,0.0,0.0,無,
台東市,房地(土地+建物),臺東縣台東市文化街７２號,253.0,商,,,1140212,土地3建物3車位0,全,七層,透天厝,商業用,鋼筋混凝土造,0720118,1790.24,44,2,44,有,無,112500000,62841,,0.0,0,頂樓加蓋；,RPSNMLRKKHKGFAV17DA,1790.24,0.0,0.0,有,003
台東市,土地,建業段825地號,1728.0,農,,,1140212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,960000,556,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKKHKGFAV98DA,0.0,0.0,0.0,無,
台東市,土地,豐川段466地號,3072.66,,特定農業區,農牧用地,1140210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,944,,0.0,0,,RPPNMLSKKHKGFAV96DA,0.0,0.0,0.0,無,
