鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
湖口鄉,房地(土地+建物),新竹縣湖口鄉長富路一段151巷,34.34,,特定農業區,甲種建築用地,1131112,土地1建物1車位0,三層,5,其他,住家用,鋼筋混凝土造,,111.6,3,2,2,有,無,9000000,80645,,0.0,0,,RPRNMLPKJIJGFDJ48CB,熊阪富寓,B棟3F號,
湖口鄉,房地(土地+建物),新竹縣湖口鄉長富路一段151巷,29.33,,特定農業區,甲種建築用地,1131112,土地1建物1車位0,二層,5,其他,住家用,鋼筋混凝土造,,95.33,2,2,2,有,無,7800000,81821,,0.0,0,,RPSNMLPKJIJGFDJ58CB,熊阪富寓,D棟2F號,
竹北市,房地(土地+建物),新竹縣竹北市嘉興路175號旁,12.88,商,,,1131113,土地19建物1車位0,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.32,0,0,0,無,無,17780000,164143,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKJIJGFBJ48DB,鴻奕世紀享,K-1號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙村6鄰中崙,30.45,,特定農業區,甲種建築用地,1131117,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.4,3,2,2,有,無,12500000,102003,坡道平面,31.56,1500000,,RPVNMLTKJIJGFDJ66CB,遠傳丰景,B棟1-5F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉中崙村6鄰中崙,31.72,,特定農業區,甲種建築用地,1131116,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.06,3,2,2,有,無,14030000,111378,坡道平面,31.56,1500000,,RPWNMLTKJIJGFDJ76CB,遠傳丰景,D棟2-5F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉大同路3號,81.44,,工業區,丁種建築用地,1131119,土地2建物1車位3,七層,10,其他,見其他登記事項,鋼筋混凝土造,,509.01,0,0,0,無,無,35626700,74112,坡道平面,86.99,4350000,,RPTOMLKLJIJGFDJ38CB,鑫豐時代經貿廠辦大樓,A棟6號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉大同路3號,68.17,,工業區,丁種建築用地,1131119,土地2建物1車位3,七層,10,其他,見其他登記事項,鋼筋混凝土造,,440.59,0,0,0,無,無,30555200,74110,坡道平面,86.99,4350000,,RPUOMLKLJIJGFDJ48CB,鑫豐時代經貿廠辦大樓,A棟8號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.87,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,3,2,2,有,無,18950000,147910,坡道平面,23.14,2850000,,RPPNMLMLJIJGFCJ97CB,富宇天湖,A2棟3F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,70.76,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.82,4,2,2,有,無,22900000,147774,坡道平面,23.14,2850000,,RPQNMLMLJIJGFCJ08CB,富宇天湖,B1棟3F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.87,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,3,2,2,有,無,19590000,153790,坡道平面,23.14,2850000,,RPRNMLMLJIJGFCJ18CB,富宇天湖,C2棟3F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.87,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,3,2,2,有,無,20090000,158383,坡道平面,23.14,2850000,,RPSNMLMLJIJGFCJ28CB,富宇天湖,C2棟5F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.57,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.35,3,2,2,有,無,20160000,159967,坡道平面,23.14,2850000,,RPTNMLMLJIJGFCJ38CB,富宇天湖,D1棟6F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.57,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.35,3,2,2,有,無,20100000,159412,坡道平面,23.14,2850000,,RPUNMLMLJIJGFCJ48CB,富宇天湖,D1棟7F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.87,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,3,2,2,有,無,20000000,157556,坡道平面,23.14,2850000,,RPVNMLMLJIJGFCJ58CB,富宇天湖,D2棟5F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,56.87,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,3,2,2,有,無,20180000,159210,坡道平面,23.14,2850000,,RPWNMLMLJIJGFCJ68CB,富宇天湖,D2棟6F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,81.46,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位2,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,202.43,4,2,2,有,無,32000000,170349,坡道平面,46.28,5400000,,RPXNMLMLJIJGFCJ78CB,富宇天湖,D5棟5F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,72.96,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.03,4,2,2,有,無,26750000,170849,坡道平面,23.14,2850000,,RPOOMLMLJIJGFCJ97CB,富宇天湖,D6棟5F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉山湖路,72.96,,山坡地保育區,丙種建築用地,1131113,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.03,4,2,2,有,無,26900000,171921,坡道平面,23.14,2850000,,RPPOMLMLJIJGFCJ08CB,富宇天湖,D6棟7F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹中段871、872、934等三筆地號,27.39,住,,,1131115,土地3建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.04,3,2,2,有,無,23000000,180536,其他,23.95,1500000,,RPUNMLMLJIJGFCJ58DB,詮世代,A1棟7F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹中段871、872、934等三筆地號,27.63,住,,,1131114,土地3建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.7,3,2,2,有,無,22250000,162427,其他,23.95,1500000,,RPXNMLMLJIJGFCJ88DB,詮世代,B1棟4F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光武段1地號等9筆地號,16.37,住,,,1131114,土地9建物1車位1,五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.82,3,2,2,有,無,19000000,149027,坡道平面,29.76,2300000,,RPQNMLNLJIJGFCJ18CB,富宇東方大境,A1棟5號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光武段1地號等9筆地號,16.37,住,,,1131118,土地9建物1車位1,二十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.82,3,2,2,有,無,21660000,172318,坡道平面,29.76,2350000,,RPRNMLNLJIJGFCJ28CB,富宇東方大境,B2棟23號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光武段1地號等9筆地號,16.49,住,,,1131122,土地9建物1車位1,十層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.66,3,2,2,有,無,20180000,155713,坡道平面,29.76,2600000,,RPSNMLNLJIJGFCJ38CB,富宇東方大境,A3棟10號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1151、1152地號,33.21,住,,,1131111,土地1建物1車位2,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,216.83,4,2,2,有,無,20880000,116562,坡道平面,69.87,3750000,,RPVNMLNLJIJGFDJ78CB,寶佳學知苑,A2棟8F號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市縣華街,40.56,住,,,1131125,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.38,3,2,2,有,無,20500000,168571,一樓平面,15.38,2800000,,RPPNMLRLJIJGFBJ48DB,青松NO.10,A3棟3樓號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉大同路3號,81.44,,工業區,丁種建築用地,1131111,土地2建物1車位2,五層,10,其他,見其他登記事項,鋼筋混凝土造,,479.52,0,0,0,無,無,34076700,74112,坡道平面,57.5,2800000,,RPPNMLSLJIJGFDJ68CB,鑫豐時代經貿廠辦大樓,A棟6號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉大同路3號,86.24,,工業區,丁種建築用地,1131119,土地2建物1車位3,七層,10,其他,見其他登記事項,鋼筋混凝土造,,535.4,0,0,0,無,無,37471550,74109,坡道平面,88.47,4350000,,RPQNMLSLJIJGFDJ78CB,鑫豐時代經貿廠辦大樓,A棟7號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉大同路3號,68.17,,工業區,丁種建築用地,1131111,土地2建物1車位3,六層,10,其他,見其他登記事項,鋼筋混凝土造,,442.07,0,0,0,無,無,30555200,74110,坡道平面,88.47,4350000,,RPRNMLSLJIJGFDJ88CB,鑫豐時代經貿廠辦大樓,A棟8號,
