編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLQJNHJFFAU86CA,48,302.34,教室、辦公室,鋼筋混凝土造,55年7月22日,二層,一層 二層
RPQPMLQJNHJFFAU86CA,48,425.06,教室、辦公室,鋼筋混凝土造,55年7月22日,二層,一層 二層
RPOPMLOKNHJFFAU56CA,29,274.75,住商用,鋼筋混凝土造,74年4月10日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQPMLQJNHJFFAU86CA,48,74.15,廚房,鋼筋混凝土造,55年7月22日,一層,一層
RPQPMLTJNHJFFAU17CA,8,347.95,店舖住宅,鋼筋混凝土造,95年10月11日,四層,一層 二層 三層 四層 陽台 騎樓
RPPOMLRLNHJFFAU96CA,30,97.26,住家用,鋼筋混凝土加強磚造,73年6月13日,二層,一層 二層 騎樓
RPQQMLSLNHJFFAU37CA,,191.23,工業住宅,鋼筋混凝土造,102年12月11日,三層,一層 二層 三層 陽台 屋頂突出物
RPPNMLPJNHJFFCU66CA,32,83.80,住家用,鋼筋混凝土加強磚造,71年9月4日,二層,一層 二層
RPROMLRJNHJFFAU17EA,17,74.75,住商用,鋼筋混凝土造,86年2月24日,十層,六層 陽台
RPROMLRJNHJFFAU17EA,17,21.22,共有部份,鋼筋混凝土造,86年2月24日,十層,
RPPQMLQJNHJFFAU07EA,30,69.93,住家用,鋼筋混凝土造,73年9月19日,五層,三層
RPPQMLQJNHJFFAU07EA,30,5.92,共有部份,鋼筋混凝土造,73年9月19日,五層,
RPPQMLQJNHJFFAU07EA,30,6.65,共有部份,鋼筋混凝土造,73年9月19日,五層,
RPVPMLQJNHJFFAU57EA,29,129.58,住商用,鋼筋混凝土造,74年1月11日,二層,一層 二層 屋頂突出物 騎樓
RPUPMLOKNHJFFAU37EA,20,27.45,住家用,鋼筋混凝土造,83年6月10日,五層,四層 陽台
RPUPMLOKNHJFFAU37EA,20,4.14,共有部份,鋼筋混凝土造,83年6月10日,五層,
RPTOMLRJNHJFFAU37EA,18,227.80,住商用,鋼筋混凝土造,85年8月6日,四層,一層 二層 三層 四層 陽台 平台 騎樓
RPVPMLMKNHJFFAU27EA,29,96.98,住商用,鋼筋混凝土加強磚造,74年3月9日,二層,一層 二層 騎樓
RPTPMLQJNHJFFAU37EA,30,75.23,住家用,鋼筋混凝土造,72年12月15日,八層,五層
RPTPMLQJNHJFFAU37EA,30,8.05,共有部份,鋼筋混凝土造,72年12月15日,八層,
RPUPMLQJNHJFFAU47EA,20,30.28,商業用,鋼筋混凝土造,83年6月30日,十二層,五層 陽台
RPUPMLQJNHJFFAU47EA,20,7.83,共有部份,鋼筋混凝土造,83年6月30日,十二層,
RPUPMLQJNHJFFAU47EA,20,4.84,共有部份,鋼筋混凝土造,83年6月30日,十二層,
RPXNMLKLNHJFFAU96CA,2,190.12,住家用,鋼筋混凝土造,101年1月2日,三層,一層 二層 三層 陽台
RPWOMLOKNHJFFAU27CA,29,84.27,商業用,鋼筋混凝土造,74年7月20日,七層,三層 陽台
RPWOMLOKNHJFFAU27CA,,22.93,共有部份,鋼筋混凝土造,,七層,
RPUQMLOKNHJFFAU27CA,,80.55,住家用,鋼筋混凝土加強磚造,,一層,一層
RPRQMLOKNHJFFAU96CA,33,144.19,住家用,鋼筋混凝土加強磚造,70年2月26日,二層,
RPVQMLOKNHJFFAU37CA,13,233.66,住家用,鋼筋混凝土造,89年9月27日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮
RPPQMLTJNHJFFAU17CA,18,40.01,住家用,鋼筋混凝土、木造,85年10月12日,五層,四層 夾層
RPPQMLTJNHJFFAU17CA,18,17.07,共有部份,鋼筋混凝土造,85年10月12日,五層,
RPRNMLPJNHJFFAU66CA,1,199.14,住家用,鋼筋混凝土造,102年5月6日,三層,一層 二層 三層 陽台
RPPOMLQJNHJFFAU66CA,29,90.33,住家用,鋼筋混凝土造,74年1月22日,五層,地下層
RPPOMLQJNHJFFAU66CA,29,14.26,共有部份,鋼筋混凝土造,74年1月22日,五層,
RPXNMLRJNHJFFAU47CA,3,237.30,住家用,鋼筋混凝土造,100年4月14日,三層,一層 二層 三層 陽台 見其他登記事項
RPVNMLSJNHJFFAU37CA,27,166.11,住家用,鋼筋混凝土造,75年11月7日,三層,一層 二層 陽台 騎樓
RPTOMLSJNHJFFAU27CA,17,74.27,住家用,鋼筋混凝土造,86年8月27日,九層,二層 三層 陽台 露台 花台
RPTOMLSJNHJFFAU27CA,17,10.76,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPTOMLSJNHJFFAU27CA,17,8.81,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPTOMLSJNHJFFAU27CA,17,50.86,共有部份,鋼筋混凝土造,86年8月27日,九層,
RPVPMLOJOHJFFAU27CA,19,28.77,住家用,鋼筋混凝土造,83年11月17日,五層,四層 陽台
RPVPMLOJOHJFFAU27CA,19,6.61,共有部份,鋼筋混凝土造,83年11月17日,五層,
RPSNMLTJNHJFFAU17CA,29,88.48,住家用,鋼筋混凝土加強磚造,74年8月3日,二層,一層 二層 陽台
RPVNMLTJNHJFFAU47CA,35,76.23,住家用,鋼筋混凝土加強磚造,68年5月5日,二層,一層 二層
RPROMLSJNHJFFAU07CA,14,108.80,國民住宅,鋼筋混凝土造,89年6月9日,七層,四層 陽台
RPROMLSJNHJFFAU07CA,14,55.65,共有部份,鋼筋混凝土造,89年6月9日,七層,
RPROMLSJNHJFFAU07CA,14,21.98,共有部份,鋼筋混凝土造,89年6月9日,七層,
RPPNMLTJNHJFFAU86CA,27,119.66,住商用,鋼筋混凝土造,76年6月8日,二層,一層 二層 屋頂突出物 騎樓
RPSNMLSJNHJFFAU07CA,27,113.77,住商用,鋼筋混凝土造,75年12月26日,四層,一層 二層 三層 四層 地下層
RPTPMLMKNHJFFAU86CA,21,152.32,住商用,鋼筋混凝土造,82年3月26日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓
RPXOMLOKNHJFFAU37CA,21,59.08,住商用,鋼筋混凝土造,82年1月20日,五層,一層 平台
