鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南竿鄉,土地,珠螺段66地號,230.85,,,,1130115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4280000,18540,,0.0,0,,RPQNMLQLJHJGFAZ17DA,0.0,0.0,0.0,無,
南竿鄉,土地,珠螺段75-1地號,51.69,,,,1130115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,11608,,0.0,0,,RPRNMLQLJHJGFAZ27DA,0.0,0.0,0.0,無,
南竿鄉,土地,津沙段511地號,198.45,,,,1121201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,4031,,0.0,0,,RPPNMLPJKIIGFAZ86DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段761地號,14.16,,,,1121211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,7062,,0.0,0,,RPPNMLLKKIIGFAZ56DA,0.0,0.0,0.0,無,
南竿鄉,土地,珠螺段595-8地號,189.75,,,,1121206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,56925,300,,0.0,0,,RPPNMLSJKIIGFAZ17DA,0.0,0.0,0.0,無,
南竿鄉,土地,四維段1044地號,130.81,,,,1121220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1582801,12100,,0.0,0,含土地增值稅或其他稅費45665元；,RPRNMLKLKIIGFAZ76DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段723-17地號,22.28,,,,1121212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,198515,8910,,0.0,0,政府機關標讓售；,RPPNMLSKKIIGFAZ27DA,0.0,0.0,0.0,無,
北竿鄉,土地,橋仔段20地號,242.85,,,,1121110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2251688,9272,,0.0,0,地清或未辦繼承標售；,RPPNMLNKKIIGFAZ76DA,0.0,0.0,0.0,無,
南竿鄉,土地,津沙段848地號,32.27,,,,1121108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16800,521,,0.0,0,地清或未辦繼承標售；,RPPNMLOKKIIGFAZ86DA,0.0,0.0,0.0,無,
南竿鄉,土地,清水段1346地號,37.31,,,,1121117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,2680,,0.0,0,,RPRNMLRKJIIGFAZ27DA,0.0,0.0,0.0,無,01
南竿鄉,土地,介壽段1190地號,277.69,,,,1121106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,198888,716,,0.0,0,,RPPNMLLLKIIGFAZ66DA,0.0,0.0,0.0,無,
南竿鄉,土地,津沙段766地號,170.73,,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,60100,352,,0.0,0,,RPQNMLLLKIIGFAZ76DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段582-10地號,1.9,,,,1121127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,62814,33060,,0.0,0,政府機關標讓售；,RPPNMLLJKIIGFAZ09DA,0.0,0.0,0.0,無,
南竿鄉,土地,津沙段815地號,98.54,,,,1121031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,812,,0.0,0,政府機關標讓售；,RPPNMLKKJHJGFAZ98DA,0.0,0.0,0.0,無,
