鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉香南路１７９巷２６弄４３號,100.8,住,,,1130328,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1121201,165.26,3,1,3,有,無,9400000,56880,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLLMJHJGFAG08DA,150.86,0.0,14.4,無,
五結鄉,土地,文祥段837地號,502.89,都市：其他:道路用地,,,1130301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3760000,7477,,0.0,0,包含公共設施保留地用地；,RPRNMLLJLHJGFAG47DA,0.0,0.0,0.0,無,0001
大同鄉,土地,松羅三段468地號,20005.86,,山坡地保育區,林業用地,1130201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,15,,0.0,0,早期長輩口頭買賣未辦理土地移轉，祖孫親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJKHJGFAG87EA,0.0,0.0,0.0,無,
冬山鄉,土地,永吉段577地號,951.28,,特定農業區,農牧用地,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3424608,3600,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLTKKHJGFAG28DA,0.0,0.0,0.0,無,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉後路４２之５號,147.3,,一般農業區,甲種建築用地,1130202,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0730831,126.14,3,1,2,有,無,3500000,27747,,0.0,0,,RPQNMLKLKHJGFBG57EA,126.14,0.0,0.0,無,
冬山鄉,土地,新香城段339地號,932.1,,特定農業區,農牧用地,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2819600,3025,,0.0,0,,RPPNMLQJKHJGFAG67DA,0.0,0.0,0.0,無,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮華山路４３號五樓之一,33.9,住,,,1130205,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820120,116.22999999999999,3,1,1,有,無,1900000,16347,,0.0,0,,RPROMLPKKHJGFAG97DA,95.37,0.0,7.2,無,0002
冬山鄉,土地,永吉段874地號,494.06,,特定農業區,農牧用地,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1482165,3000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLTKKHJGFAG18DA,0.0,0.0,0.0,無,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮金面路２０２之２號,73.74,,特定農業區,甲種建築用地,1130208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,,94.7,3,2,2,有,無,4500000,47518,,0.0,0,房屋部分漏水、建物部分占用鄰地。頂樓加蓋；其他增建；急買急賣；,RPPNMLNLKHJGFBG77EA,94.7,0.0,0.0,無,
冬山鄉,土地,新香城段884地號,239.63,,特定農業區,農牧用地,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,575888,2403,,0.0,0,政府機關標讓售；,RPPNMLQKKHJGFAG77DA,0.0,0.0,0.0,無,
