鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
草屯鎮,土地,中興段683地號,1206.0,,特定農業區,農牧用地,1131219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17700000,14677,,0.0,0,,RPPNMLSKKIIGFBM68DA,0.0,0.0,0.0,無,0001
仁愛鄉,土地,松岡段511-70地號,1933.0,,山坡地保育區,林業用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6600000,3414,,0.0,0,,RPPNMLMJKHJGFCM08DA,0.0,0.0,0.0,無,
南投市,土地,南投段420-1地號,64.0,商,,,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3364000,52563,,0.0,0,祭祀公業標售,RPQNMLQJKHJGFAM48EA,0.0,0.0,0.0,無,
竹山鎮,土地,延豐段950-3地號,190.22,,山坡地保育區,丙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,8411,,0.0,0,,RPTNMLPKKHJGFDM98DA,0.0,0.0,0.0,無,0002
鹿谷鄉,土地,廣興段234地號,5.39,都市：其他:道路用地,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,140592,26084,,0.0,0,協議價購；,RPWNMLPKKHJGFDM76EA,0.0,0.0,0.0,無,0003
鹿谷鄉,土地,廣興段411-1地號,7.49,都市：其他:道路用地,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,189370,25283,,0.0,0,協議價購；,RPVNMLPKKHJGFDM66EA,0.0,0.0,0.0,無,
南投市,土地,新豐段381地號,132.4,商,,,1130207,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,8308,,0.0,0,土地增值稅42526元由買方繳納親友、員工、共有人或其他特殊關係間之交易；,RPTNMLKLKHJGFAM28DA,0.0,0.0,0.0,無,0004
草屯鎮,土地,南坪段966地號,21.8,,森林區,農牧用地,1130204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,197700,9069,,0.0,0,,RPQNMLQJKHJGFBM48DA,0.0,0.0,0.0,無,0005
名間鄉,土地,小崎段974地號,291.89,住,,,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7300000,25009,,0.0,0,,RPSNMLRKKHJGFAM78DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市南崗二路３３２之１號,17.82,住,,,1130201,土地2建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0880212,141.75,0,0,0,無,有,5600000,39506,,0.0,0,,RPPNMLLLKHJGFAM97DA,106.34,12.42,0.0,有,0006
南投市,房地(土地+建物),南投縣南投市南崗二路３３２之２號,17.76,住,,,1130201,土地2建物1車位0,一層，二層，騎樓,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0880212,140.99,0,0,0,無,有,5000000,35464,,0.0,0,,RPQNMLLLKHJGFAM08DA,105.87,12.24,0.0,有,0007
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路二段２８９之２號,5.09,商,,,1130207,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800412,31.83,0,0,0,無,無,600000,18850,,0.0,0,市場攤位；,RPSNMLLLKHJGFCM48DA,12.52,0.0,0.0,有,
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路二段２８９號地下一層之２０,7.87,商,,,1130207,土地1建物1車位0,地下一層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800412,48.209999999999994,0,0,0,無,無,600000,12446,,0.0,0,市場攤位；,RPTNMLLLKHJGFCM58DA,17.56,0.0,0.0,有,
埔里鎮,土地,小埔社段129-68地號,3456.0,,山坡地保育區,農牧用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,21945000,6350,,0.0,0,農業設施；,RPUNMLNLKHJGFCM88DA,0.0,0.0,0.0,無,
埔里鎮,土地,仁愛段701-3地號,61.27,商,,,1130219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2767333,45166,,0.0,0,,RPVNMLNLKHJGFCM98DA,0.0,0.0,0.0,無,
仁愛鄉,土地,中原段942地號,370.0,,一般農業區,農牧用地,1130217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,111000,300,,0.0,0,本案土地為原住民保留地。,RPQNMLNLKHJGFCM48DA,0.0,0.0,0.0,無,
仁愛鄉,土地,中原段1048地號,450.0,,一般農業區,農牧用地,1130217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,135000,300,,0.0,0,原住民保留地,RPRNMLNLKHJGFCM58DA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮中正巷１８０號,37.14,住,,,1130219,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0900319,53.71,2,1,1,有,無,5700000,106125,,0.0,0,,RPQNMLNLKHJGFDM58DA,53.71,0.0,0.0,無,0008
南投市,房地(土地+建物),南投縣南投市南陽路３４３之５號十三樓,17.05,住,,,1130219,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840216,196.19,2,2,2,有,有,10000000,50971,,0.0,0,,RPRNMLQLKHJGFAM68DA,90.59,62.56,16.18,有,0009
南投市,土地,永新段1144地號,225.08,住,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,11107,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLKHJGFAM58EA,0.0,0.0,0.0,無,
草屯鎮,土地,府西段22地號,75.64,,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1701900,22500,,0.0,0,,RPRNMLKLKHJGFBM18DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮三勰路４３之１號,189.49,,特定農業區,甲種建築用地,1130220,土地1建物1車位0,全,四層,透天厝,住家用,ＲＣ造,1121204,267.35,4,3,5,有,無,19500000,72938,,0.0,0,,RPPNMLRLKHJGFCM78DA,245.55,0.0,21.8,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮三勰路４３之２號,189.45,,特定農業區,甲種建築用地,1130220,土地1建物1車位0,全,四層,透天厝,住家用,ＲＣ造,1121204,268.6,4,3,5,有,無,19500000,72599,,0.0,0,,RPQNMLRLKHJGFCM88DA,245.55,0.0,23.05,無,
竹山鎮,土地,德興段138地號,153.05,,特定農業區,甲種建築用地,1130221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,16988,,0.0,0,未登記建物；,RPRNMLQLKHJGFDM98DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市南新路９６號,67.69,住,,,1130217,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0680113,98.06,3,1,2,有,無,5000000,50989,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMLKHJGFAM18DA,98.06,0.0,0.0,無,
埔里鎮,土地,四角城段366地號,43.07,,特定農業區,甲種建築用地,1130216,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1040000,24147,,0.0,0,,RPPNMLQLKHJGFCM68DA,0.0,0.0,0.0,無,
埔里鎮,土地,大瑪璘段709地號,1575.44,,鄉村區,乙種建築用地,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,47660000,30252,,0.0,0,,RPSNMLLJLHJGFCM38DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮中華路５８之１０號三樓,20.38,住,,,1130203,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,1120905,130.27,3,2,2,有,有,8600000,66017,坡道平面,27.0,0,,RPTNMLLJLHJGFCM48DA,63.33,0.0,4.96,有,0010
名間鄉,土地,埔中段425-2地號,145.38,,一般農業區,農牧用地,1130217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,2751,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPPNMLRLKHJGFAM68EA,0.0,0.0,0.0,無,
竹山鎮,房地(土地+建物),南投縣竹山鎮集山路三段１３５０巷１６號,39.6,,一般農業區,甲種建築用地,1130215,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691231,39.0,2,1,2,有,無,300000,7692,,0.0,0,,RPPNMLQLKHJGFDM88EA,39.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮永興路３３之３號,167.0,,特定農業區,甲種建築用地,1130207,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060221,212.51,4,2,4,有,無,11100000,52233,,0.0,0,有滲漏水、壁癌、龜裂屋況問題。,RPSNMLTLKHJGFCM66DA,194.42,0.0,18.09,有,0011
國姓鄉,土地,水長流段1720地號,580.0,,山坡地保育區,丙種建築用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1479000,2550,,0.0,0,政府機關標讓售；,RPWNMLTLKHJGFCM07DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,廣興段941地號,20.89,住,,,1130227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,23935,,0.0,0,,RPPNMLLJLHJGFDM18DA,0.0,0.0,0.0,無,0012
鹿谷鄉,土地,新內湖段573地號,20.37,農,,,1130222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,570000,27982,,0.0,0,,RPUNMLLJLHJGFDM68DA,0.0,0.0,0.0,無,
名間鄉,房地(土地+建物),南投縣名間鄉彰南路５００之１６之１號,90.44,,鄉村區,乙種建築用地,1130217,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120901,166.24,4,3,5,有,無,9900000,59552,,0.0,0,,RPRNMLRKKHJGFAM68DA,159.64,0.0,6.6,無,
名間鄉,土地,過坑段417地號,834.17,,一般農業區,農牧用地,1130220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4200000,5035,,0.0,0,,RPQNMLSLKHJGFAM78DA,0.0,0.0,0.0,無,
南投市,土地,永新段1342地號,11.94,住,,,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,324900,27211,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLJLHJGFAM28DA,0.0,0.0,0.0,無,0013
草屯鎮,土地,炎峰段613地號,114.17,商,,,1130218,土地1建物0車位0,,,其他,,,,0.0,3,2,1,有,無,11000000,96348,,0.0,0,未登記建物；,RPUNMLTKKHJGFBM66DA,0.0,0.0,0.0,無,
草屯鎮,土地,加老段319-1地號,4.41,,特定農業區,甲種建築用地,1130222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,34014,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；畸零地或有合併使用效益；,RPPNMLMLKHJGFBM18DA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮富林路一段３１巷４６號,126.49,住,,,1130205,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950707,190.56,5,2,3,有,有,10300000,54051,,0.0,0,,RPRNMLLJLHJGFBM18DA,173.72,0.0,16.84,無,
