鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,31.23,,鄉村區,乙種建築用地,1121112,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.99,3,1,2,有,無,10770000,77940,坡道平面,15.92,1100000,,RPQNMLRKJIIGFAT56CB,幸福欣印象-豐收區,B1棟8號,
內埔鄉,房地(土地+建物)+車位,屏東縣內埔鄉光明路292巷,118.31,住,,,1121120,土地2建物1車位1,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,168.94,5,2,4,有,無,12800000,75767,一樓平面,13.75,0,,RPQNMLKLJIIGFCT78CB,皇家欣天地3期 森鄰,B棟7號,
屏東市,房地(土地+建物),屏東縣屏東市幸福街,27.08,,鄉村區,乙種建築用地,1121113,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.07,2,2,2,有,無,5480000,69306,,0.0,0,,RPPNMLLLJIIGFAT58CB,景湛,B棟6號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市幸福街,27.08,,鄉村區,乙種建築用地,1121113,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.82,2,2,2,有,無,6580000,68041,一樓平面,13.75,1200000,,RPQNMLLLJIIGFAT68CB,景湛,B棟6號,
新園鄉,房地(土地+建物)+車位,屏東縣新園鄉仙吉路,34.88,住,,,1121117,土地2建物1車位1,四層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,126.98,3,1,2,有,無,7450000,60399,一樓平面,24.33,1250000,,RPPNMLNLJIIGFDT09CB,怡華新園,A4棟4F號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市龍華路237巷龍華段1099地號,34.24,,鄉村區,乙種建築用地,1121119,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.45,3,2,2,有,無,7800000,68753,一樓平面,7.11,0,,RPPNMLOLJIIGFAT88CB,皇家大苑12期,A棟3號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,28.45,住,,,1121122,土地2建物1車位0,七層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,97.28,3,2,2,有,無,6300000,64762,,0.0,0,,RPPNMLOLJIIGFCT09CB,皇家欣天地3期 森鄰,D棟5號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路292巷,92.15,住,,,1121123,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,168.09,5,2,3,有,無,14000000,83289,,0.0,0,,RPQNMLOLJIIGFCT56CB,皇家欣天地3期 森鄰,A棟5號,
長治鄉,房地(土地+建物),屏東縣長治鄉中興路65號,112.64,住,,,1121115,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.07,5,2,4,有,無,13850000,95471,,0.0,0,,RPPNMLRLJIIGFAT56CB,陶里,B棟7號,
