鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金寧鄉,土地,寧北一劃段236地號,970.5,農,,,1130201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,1752,,0.0,0,,RPQNMLLJKHJGFAW88DA,0.0,0.0,0.0,無,
金寧鄉,土地,寧北一劃段43地號,500.0,都市：其他:國家公園區,,,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,1800,,0.0,0,,RPPNMLMJKHJGFAW88DA,0.0,0.0,0.0,無,
金城鎮,房地(土地+建物),金門縣金城鎮莒光路１５８巷４弄６號２樓,43.05,住,,,1130201,土地2建物2車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0830317,108.07,2,1,2,有,無,5500000,50893,,0.0,0,,RPQNMLQJKHJGFAW86EA,107.22,0.0,0.85,無,
烈嶼鄉,土地,東坑段181-4地號,250.0,都市：其他:自然村專用區,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3105843,12423,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLRKKHJGFAW27DA,0.0,0.0,0.0,無,
金寧鄉,土地,中二劃段354地號,446.44,農,,,1130207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,6272,,0.0,0,,RPTNMLTKKHJGFAW47DA,0.0,0.0,0.0,無,
金沙鎮,土地,北九劃段784地號,1000.0,農,,,1130215,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,3000,,0.0,0,,RPPNMLQKKHJGFAW86EA,0.0,0.0,0.0,無,
金城鎮,土地,祥瑞段48地號,272.01,都市：其他:道路用地,,,1130219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15290000,56211,,0.0,0,包含公共設施保留地用地；,RPVNMLTKKHJGFAW67DA,0.0,0.0,0.0,無,001
金寧鄉,房地(土地+建物),金門縣金寧鄉環島西路二段７０９巷２３２號,45.22,都市：其他:自然村專用區,,,1130216,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100430,89.7,3,2,2,有,有,6600000,73579,,0.0,0,,RPPNMLKLKHJGFAW88DA,75.47,0.0,0.0,有,002
金湖鎮,房地(土地+建物),金門縣金湖鎮巿港三路１５９號,12.93,住,,,1130220,土地1建物1車位0,一層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1060412,77.46000000000001,0,0,0,無,有,3800000,49058,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLLKHJGFAW96DA,51.36,0.0,0.0,有,
