鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中正區,房地(土地+建物)+車位,臺北市中正區臨沂街33巷,24.77,住,,,1121111,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.79,3,2,2,有,無,60080000,461488,坡道平面,35.62,3700000,,RPPNMLLKJIIGFBA66CB,日健邸,6F-A3號,
文山區,房地(土地+建物),臺北市文山區和興路115號,16.57,住,,,1121111,土地8建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,46.82,1,1,1,有,無,10920000,233234,,0.0,0,,RPQNMLMKJIIGFAA86DB,碧水岸,B棟3號,
文山區,房地(土地+建物),臺北市文山區和興路115號,16.57,住,,,1121111,土地8建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,46.82,1,1,1,有,無,10780000,230243,,0.0,0,,RPRNMLMKJIIGFAA96DB,碧水岸,B棟3號,
中山區,房地(土地+建物)+車位,臺北市中山區聚盛里錦州街30巷,7.65,商,,,1121111,土地7建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,128.18,3,2,2,有,無,38980000,380756,坡道平面,31.32,2100000,,RPPNMLNKJIIGFCA96CB,中山．吉美,A棟A3-21F號,
中山區,房地(土地+建物)+車位,臺北市中山區中山北路二段63號,28.59,商,,,1121111,土地3建物1車位2,六層,23,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,401.24,0,0,0,無,無,181080000,552242,坡道平面,86.74,7400000,,RPSNMLNKJIIGFCA27CB,國賓皇琚,B2號,
士林區,房地(土地+建物)+車位,臺北市士林區德華里文林路,15.3,住,,,1121111,土地18建物1車位1,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.53,2,2,1,有,無,30200000,338369,坡道平面,36.44,3100000,,RPQNMLNKJIIGFEA27CB,禾碩芝山綻,A-8F號,
士林區,房地(土地+建物)+車位,臺北市士林區德華里文林路,20.59,住,,,1121112,土地18建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.74,3,2,2,有,無,40400000,344828,坡道平面,36.44,3400000,,RPRNMLNKJIIGFEA37CB,禾碩芝山綻,B-10F號,
士林區,房地(土地+建物)+車位,臺北市士林區蘭興里磺溪街88巷9號,16.93,住,,,1121111,土地2建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.77,2,2,2,有,無,34200000,350431,其他,14.31,2500000,,RPUNMLNKJIIGFEA67CB,展宜常閑,A號,
士林區,房地(土地+建物)+車位,臺北市士林區蘭興里磺溪街88巷9號,16.84,住,,,1121111,土地2建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.3,2,2,2,有,無,33980000,349817,其他,14.31,2500000,,RPWNMLNKJIIGFEA87CB,展宜常閑,B號,
