編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLLKJIIGFHF87CC,39,79.44,集合住宅,鋼筋混凝土造,73年7月27日,十層,,
RPPNMLLKJIIGFDF47CC,27,154.49,住家用,鋼筋混凝土造,85年7月18日,二十三層,,
RPPNMLLKJIIGFHF87CC,39,12.44,共有部份,鋼筋混凝土造,73年7月27日,十層,,
RPPNMLLKJIIGFDF47CC,27,6.49,防空避難室、水箱、台電配電室、自用儲藏室,鋼筋混凝土造,85年7月18日,二十五層,,
RPPNMLLKJIIGFDF47CC,27,5.35,樓電梯間、中繼水箱、屋頂突出物、陽台,鋼筋混凝土造,85年7月18日,二十五層,,
RPPNMLMKJIIGFHF97CC,44,74.21,住家用,鋼筋混凝土造,68年10月1日,五層,,
RPQNMLLKJIIGFHF97CC,44,82.02,住家用,鋼筋混凝土造,68年8月31日,五層,,
RPRNMLLKJIIGFHF08CC,27,19.14,住家用,鋼筋混凝土造,86年3月18日,十五層,,
RPRNMLLKJIIGFHF08CC,27,6.16,共有部份,鋼筋混凝土造,86年3月18日,十五層,,
RPRNMLLKJIIGFHF08CC,27,.96,共有部份,鋼筋混凝土造,86年3月18日,十五層,,
RPRNMLLKJIIGFHF08CC,27,1.25,共有部份,鋼筋混凝土造,86年3月18日,十五層,,
RPQNMLNKJIIGFAF47CC,,15.00,住家用,鋼筋混凝土造,,五層,,
RPPNMLLKJIIGFAF17CC,27,14.00,住家用,鋼筋混凝土造,86年4月28日,二十層,,
RPPNMLNKJIIGFAF37CC,,59.80,住家用,加強磚造,,二層,,
RPQNMLLKJIIGFAF27CC,26,10.00,住家用,鋼筋混凝土造,86年4月28日,二十層,,
RPPNMLLKJIIGFGF77CC,44,21.81,住家用,鋼筋混凝土造,68年12月26日,五層,,
RPTNMLNKJIIGFAF77CC,45,76.84,住家用,鋼筋混凝土造,67年10月30日,四層,,
RPSNMLNKJIIGFAF67CC,,77.74,住家用,加強磚造,,四層,,
RPVNMLNKJIIGFAF97CC,32,98.98,住家用,鋼筋混凝土造,81年2月28日,五層,,
RPVNMLNKJIIGFAF97CC,32,8.32,共有部份,鋼筋混凝土造,81年2月28日,五層,,
RPWNMLNKJIIGFAF08CC,43,84.45,住家用,鋼筋混凝土造,69年5月26日,五層,,
RPRNMLNKJIIGFAF57CC,6,89.47,集合住宅,鋼筋混凝土造,106年12月13日,二十五層,,
RPRNMLNKJIIGFAF57CC,6,24.84,本共有部分項目有：梯廳、管委會空間、管理員兼副控室、緊急昇降電梯、行動不便者電梯、安全梯、消防排煙進風管道、排煙進風消防管道、特別安全梯、排煙室、電力管道、弱電給水管道、制震壁、雨遮、陽台、機電空間、涼亭、男女烤箱、男女廁、男女淋浴間、男女更衣室、男女蒸氣室、門廳、韻律教室、水箱、中繼機房、管委會、水錶室、日用水箱、機械室、水錶牆、電梯機房、機房、樓梯間等３４項,鋼筋混凝土造,106年12月13日,二十八層,,
RPRNMLNKJIIGFAF57CC,6,48.35,本共有部分項目有：排風機房、緊急昇降電梯、行動不便者電梯、垃圾集中處、梯廳、安全梯、汙水設施、機電空間、蓄水池、汙水設備空間、消防機房（住）、發電機房（住）、機房、電信室（住）、防災中心（住宅區）、台電配電場所（室）、發電機室（住）、機車停車空間、停車空間、防空避難室兼停車空間、雨水機房、雨水池、車道等２３項,鋼筋混凝土造,106年12月13日,二十八層,,
RPRNMLNKJIIGFAF57CC,6,.79,本共有部分項目有：管道間、排風機房管道、機房、機房管道、發電機房（住）管道、排風管道、進風管道、走廊、通風管道、安全梯、汙水設備空間、排風機房、管道等１３項,鋼筋混凝土造,106年12月13日,二十八層,,
RPPNMLLKJIIGFEF57CC,48,79.97,商業用,鋼筋混凝土造,64年11月6日,四層,,
RPPNMLLKJIIGFBF27CC,15,67.98,住家用,鋼筋混凝土造,97年12月16日,八層,,
RPQNMLLKJIIGFBF37CC,25,9.42,辦公室,鋼筋混凝土造,87年10月3日,九層,,
RPPNMLLKJIIGFBF27CC,15,19.28,共有部份,鋼筋混凝土造,97年12月16日,八層,,
RPQNMLLKJIIGFBF37CC,25,3.88,共有部份,鋼筋混凝土造,87年10月3日,九層,,
RPPNMLLKJIIGFBF27CC,15,18.47,共有部份,鋼筋混凝土造,97年12月16日,八層,,
RPQNMLLKJIIGFBF37CC,25,1.82,共有部份,鋼筋混凝土造,87年10月3日,九層,,
RPQNMLLKJIIGFBF37CC,25,2.01,共有部份,鋼筋混凝土造,87年10月3日,九層,,
