鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
台東市,租賃房屋,臺東縣臺東市光榮街３９號３樓之１,0.0,,,,1121031,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,ＲＣ造,1070903,32.67,1,1,1,有,無,有,8300,254,,0.0,0,,RPQNMLNKJIIGFAV09CC,獨立套房,無,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
台東市,租賃房屋,臺東縣臺東市正氣路４９０號,83.0,住,,,1121107,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,鐵筋水泥磚,,127.06,2,1,2,有,無,無,23000,181,,0.0,0,,RPPNMLPKJIIGFAV56CC,,無,1121107~1131206,無,,
台東市,租賃房屋,臺東縣臺東市中山路２９６巷２３號,0.0,,,,1121108,土地0建物1車位0,全,5,透天厝,人行．店舖．辦公廳,鋼筋混凝土造,0840721,51.35,2,1,1,有,無,無,11000,214,,0.0,0,,RPRNMLMLJIIGFAV56CC,分層出租,無,1121115~1131114,無,冷氣、熱水器,
台東市,租賃房屋,臺東縣臺東市正氣北路４２３號,0.0,,,,1121103,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0681026,113.16,1,2,2,有,無,無,28444,251,,0.0,0,附屬設備有流理臺1台及電風扇2台租金總額含稅；,RPPNMLMLJIIGFAV09DC,,無,1121103~1171104,無,,
台東市,租賃房屋,臺東縣臺東市中華路一段１３６號７F-１,0.0,,,,1121122,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840517,19.2,1,0,1,有,有,有,7500,391,,0.0,0,租金總額含管理費；水費；,RPPNMLNLJIIGFAV09CC,整棟(戶)出租,無,1121122~1131121,有,冷氣、洗衣機、電視機、冰箱、有線電視,一般代管
台東市,租賃房屋,臺東縣臺東市長沙街１８４巷１３弄８號二樓,0.0,,,,1121103,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0821203,117.02,3,2,2,有,有,有,15000,128,,0.0,0,租金總額含管理費；,RPQNMLNLJIIGFAV56CC,整棟(戶)出租,有,1121115~1141114,無,冷氣、洗衣機,
台東市,租賃房屋,臺東縣臺東市漢中街１００號１樓,0.0,,,,1121108,土地0建物1車位0,全,4,透天厝,騎樓、Ｈ２住宅、樓梯間,ＲＣ造,1100223,77.0,0,1,2,有,無,無,25600,332,,0.0,0,承租人有連帶保證人，承租房屋所在地為為台東市漢中街100號1樓A區。本租約只承租建物一樓，一樓為店面視為1間大廳使用及有兩間廁所視同2間衛浴或衛生間，租金是有包含二代健保2.11%及預扣10%所得稅。租金總額含稅；含增建或未登記建物；,RPRNMLNLJIIGFAV66CC,,無,1121116~1151130,無,,
台東市,土地,興安段97-1地號,696.0,住,,,1121128,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,15000,22,,0.0,0,,RPPNMLSLJIIGFAV96CC,,,1121215~1171214,,,
台東市,土地,岩灣段314地號,752.76,住,,,1121118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,44440,59,,0.0,0,,RPPNMLLJKIIGFAV78CC,,,1121201~1171130,,,
