鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市西大路６４８巷１３號２樓之２,0.0,商,,,1090507,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830723,54.64,1,0,1,有,無,有,9000,165,,0.0,0,,RPQOMLLKNHPFFAO56CC
新竹市,建物,新竹市新竹市食品路１２７巷９號二樓,0.0,住,,,1090418,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741030,111.03,3,2,2,有,無,無,15000,135,,0.0,0,,RPWOMLLKNHPFFAO17CC
新竹市,建物,新竹市新竹市南門街７０號,0.0,商,,,1090425,土地0建物0車位0,一層,2,店面(店鋪),商業用,磚造,,74.0,0,0,0,無,無,無,25000,338,,0.0,0,,RPXOMLLKNHPFFAO27CC
新竹市,房地(土地+建物),新竹市新竹市內湖路２９號,371.09,,特定農業區,農牧用地,1090428,土地1建物1車位0,見其他登記事項,3,農舍,農舍,鋼筋混凝土造,0821122,346.99,4,2,3,有,無,無,50000,,,0.0,0,,RPPPMLLKNHPFFAO56CC
新竹市,建物,新竹市新竹市東南街２９３號,0.0,住,,,1090428,土地0建物0車位0,一層,2,店面(店鋪),住家用,加強磚造,,62.48,0,0,0,無,無,無,18000,288,,0.0,0,,RPQPMLLKNHPFFAO66CC
新竹市,建物,新竹市新竹市牛埔路１６０巷１４號５樓,0.0,住,,,1090420,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811014,93.09,2,2,2,有,有,有,12500,134,,0.0,0,,RPTOMLMKNHPFFAO96CC
新竹市,建物,新竹市新竹市龍山東路６７號二十六樓,0.0,商,,,1090416,土地0建物1車位0,二十六層,28,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050127,165.2,3,2,2,有,有,有,27000,163,,0.0,0,,RPVOMLNKNHPFFAO27CC
新竹市,建物,新竹市新竹市建功一路５１巷１０號３樓,0.0,住,,,1090429,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730523,75.9,4,1,2,有,無,有,15000,198,,0.0,0,租金含網路費,RPPNMLOKNHPFFAO66CC
新竹市,建物,新竹市新竹市北大路２２號１０樓之４,0.0,商,,,1090512,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850131,74.93,2,2,1,有,有,有,15000,200,,0.0,0,,RPXNMLOKNHPFFAO47CC
