鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金城鎮,土地,古崗村測段523地號,40.26,都市：其他:自然村專用區,,,1131203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,14903,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJKIJGFAW56DA,0.0,0.0,0.0,無,
金城鎮,房地(土地+建物),金門縣金城鎮珠浦西路６巷１弄９號五樓,5.08,住,,,1131203,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0961001,18.169999999999998,1,0,1,有,無,1400000,77050,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOJKIJGFAW07DA,11.47,0.0,1.38,無,
金沙鎮,土地,北九十劃段188地號,976.72,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2900000,2969,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOJJIJGFAW96DA,0.0,0.0,0.0,無,
金城鎮,土地,后豐港段194地號,953.0,農,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4250000,4460,,0.0,0,,RPSNMLMKJIJGFAW66DA,0.0,0.0,0.0,無,
金湖鎮,土地,峰上段1159地號,58.4,都市：其他:自然村專用區,,,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1160992,19880,,0.0,0,國有財產法第49條第1項規定市場查估現值計價政府機關標讓售；,RPRNMLLJJIJGFAW98DA,0.0,0.0,0.0,無,
金寧鄉,土地,安西劃段1060-1地號,580.0,農,,,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4800000,8276,,0.0,0,,RPPNMLRJJIJGFAW76DA,0.0,0.0,0.0,無,001
金沙鎮,土地,汶沙測段1219地號,85.0,都市：其他:自然村專用區,,,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250000,14706,,0.0,0,,RPPNMLSJJIJGFAW86DA,0.0,0.0,0.0,無,
金城鎮,房地(土地+建物),金門縣金城鎮金門城８２之６號二樓,31.55,都市：其他:自然村專用區,,,1131106,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1040120,57.65,3,2,2,有,無,3680000,63833,,0.0,0,,RPQNMLMKJIJGFAW09DA,49.71,0.0,0.0,無,
金寧鄉,土地,寧古劃段684地號,500.0,都市：其他:國家公園區,,,1131103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,3200,,0.0,0,,RPTNMLMKJIJGFAW76DA,0.0,0.0,0.0,無,002
