編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLQJJIJGFAV56DA,40,112.35,住家用,加強磚造,73年12月7日,二層,一層 二層 陽台,全筆移轉
RPSNMLLKJIJGFAV09DA,18,215.54,住家用,ＲＣ造,95年11月27日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLQLJIJGFCV96DA,1,271.87,Ｈ２住宅,鋼筋混凝土造,112年6月8日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPQNMLRJJIJGFDV07DA,31,45.90,出租套房,鋼筋混凝土造,82年11月8日,八層,二層 陽台,全筆移轉
RPQNMLRJJIJGFDV07DA,31,16.20,出租套房、通道、停車場、避難室．屋頂突出物,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPRNMLSJJIJGFAV96DA,31,29.19,集合住宅,鋼筋混凝土造,82年5月22日,十二層,十一層 陽台,全筆移轉
RPRNMLSJJIJGFAV96DA,31,3.56,共同使用部份,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPRNMLSJJIJGFAV96DA,31,7.49,走廊．電樓梯間接（共同使用部分）,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPPNMLPKJIJGFDV86DA,31,9.80,出租套房（共同使用）．樓梯間．機械房．水箱,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPPNMLPKJIJGFDV86DA,31,28.80,出租套房,鋼筋混凝土造,82年11月8日,八層,二層 陽台,全筆移轉
RPWNMLSKJIJGFAV57DA,63,38.50,住家用,竹造,50年7月15日,一層,一層 騎樓,全筆移轉
RPXOMLQLJIJGFAV67DA,30,14.14,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPRNMLPKJIJGFAV76DA,4,130.34,Ｈ２住宅,ＲＣ造,109年12月2日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPXOMLQLJIJGFAV67DA,30,6.02,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPXOMLQLJIJGFAV67DA,30,26.78,集合住宅,鋼筋混凝土造,84年5月17日,七層,四層,全筆移轉
RPPNMLKLJIJGFAV78DA,19,140.00,農舍,有牆鋼架造,94年9月13日,一層,一層,全筆移轉
RPSNMLRLJIJGFDV47DA,31,38.14,出租套房,鋼筋混凝土造,82年11月8日,八層,二層 陽台,全筆移轉
RPSNMLRLJIJGFDV47DA,31,13.75,出租套房、通道、停車場、避難室．屋頂突出物,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPRNMLRLJIJGFDV37DA,27,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,三層 陽台,全筆移轉
RPRNMLRLJIJGFDV37DA,27,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPRNMLRLJIJGFDV37DA,27,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPRNMLRLJIJGFDV37DA,27,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,,持分移轉
RPPNMLPKIIJGFCV66DA,14,191.91,Ｈ２住宅,鋼筋混凝土造,99年7月26日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPPNMLLLJIJGFAV88DA,43,74.15,住家用,加強磚造,71年2月4日,四層,四層,全筆移轉
RPPNMLLLJIJGFAV88DA,43,6.63,樓梯,加強磚造,71年2月4日,四層,,持分移轉
