編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXNMLSJJIJGFEH56DA,43,93.00,住家用,加強磚造,70年5月21日,二層,一層 二層,全筆移轉
RPPNMLTJJIJGFHH78DA,20,55.59,住家用,鋼骨鋼筋混凝土造,94年2月5日,十四層,四層 陽台,持分移轉
RPPNMLTJJIJGFHH78DA,20,38.06,共有部分,鋼骨鋼筋混凝土造,94年2月5日,十四層,,持分移轉
RPUNMLLKJIJGFCH08DA,29,29.72,住家用,鋼筋混凝土造,84年6月24日,五層,一層 平台,全筆移轉
RPUNMLLKJIJGFCH08DA,29,6.44,共有部分,鋼筋混凝土造,84年6月24日,五層,,持分移轉
RPQNMLSJJIJGFHH88EA,19,.24,管理員室,鋼筋混凝土造,94年5月18日,八層,地下一層,持分移轉
RPQNMLSJJIJGFHH88EA,19,.12,共有部分,鋼筋混凝土造,94年5月18日,八層,,持分移轉
RPQNMLSJJIJGFHH88EA,19,24.70,共有部分,鋼筋混凝土造,94年5月18日,八層,,持分移轉
RPQNMLQJJIJGFAH97EA,29,44.76,住家用,鋼筋混凝土造,85年1月6日,十二層,九層 陽台,全筆移轉
RPQNMLQJJIJGFAH97EA,29,9.78,共有部分,鋼筋混凝土造,85年1月6日,十二層,,持分移轉
RPQNMLQJJIJGFAH97EA,29,1.64,共有部分,鋼筋混凝土造,85年1月6日,十二層,,持分移轉
RPPNMLMJJIJGFBH47DA,18,20.05,住家用,鋼筋混凝土造,95年5月20日,十層,五層 陽台 雨遮,全筆移轉
RPPNMLMJJIJGFBH47DA,18,2.50,共有部分,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPPNMLMJJIJGFBH47DA,18,6.52,共有部分,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPPNMLMJJIJGFBH47DA,18,2.59,共有部分,鋼筋混凝土造,95年5月20日,十層,,持分移轉
RPVNMLQJJIJGFHH09DA,17,6.27,共有部分,鋼筋混凝土造,96年11月22日,七層,,持分移轉
RPVNMLQJJIJGFHH09DA,17,24.22,住家用,鋼筋混凝土造,97年1月23日,七層,三層 陽台 雨遮,全筆移轉
RPVNMLQJJIJGFHH09DA,17,8.68,共有部分,鋼筋混凝土造,97年1月23日,七層,,持分移轉
RPRNMLMKJIJGFCH97EA,28,235.08,住宅、停車場、水箱，店舖,鋼筋混凝土造,85年9月21日,四層,一層 二層 三層 四層 陽台 騎樓 花台 地下層,全筆移轉
RPRNMLMKJIJGFCH97EA,28,24.59,共有部分,鋼筋混凝土造,85年9月21日,四層,,持分移轉
RPRNMLMKJIJGFCH97EA,28,.00,共有部分,鋼筋混凝土造,85年9月21日,四層,,
RPPNMLNKJIJGFCH87EA,43,65.64,住家用,加強磚造,70年12月11日,二層,一層 二層,全筆移轉
RPSOMLLKJIJGFBH87DA,4,41.13,工業社區（社區住宅）,鋼筋混凝土造,109年6月11日,五層,三層 陽台,全筆移轉
RPXPMLOKJIJGFBH78DA,18,122.09,住宅、停車空間、機電空間,鋼筋混凝土造,96年3月21日,五層,一層 二層 三層 四層 五層 陽台 雨遮,持分移轉
RPSOMLLKJIJGFBH87DA,4,12.22,本共有部分之項目有：停車空間、樓梯間、梯廳及電信機房等四項。,鋼筋混凝土造,109年6月11日,五層,,持分移轉
RPROMLOJJIJGFGH48DA,54,29.84,住家用,加強磚造,59年12月1日,二層,一層 二層 騎樓,持分移轉
RPRNMLOJKIJGFHH68EA,28,20.75,一般零售業或服務業。,鋼筋混凝土造,85年12月31日,九層,一層 陽台,持分移轉
RPRNMLOJKIJGFHH68EA,28,27.81,共有部份,鋼筋混凝土造,85年12月31日,九層,,持分移轉
RPXNMLLKJIJGFBH28DA,44,75.29,住家用,鋼筋混凝土造,70年4月9日,五層,三層 陽台,全筆移轉
RPPNMLNKJIJGFFH18EA,2,286.23,小型商店、集合住宅、集合住宅（附屬停車空間、梯間）,鋼筋混凝土造,112年4月11日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPNMLNKJIJGFFH18EA,2,.38,集合住宅（附屬電信室、守衛室、垃圾間）等３項,鋼筋混凝土造,112年4月11日,一層,,持分移轉
RPSPMLPJJIJGFAH18DA,29,25.01,住家用,鋼筋混凝土造,85年2月17日,七層,七層 陽台,全筆移轉
