編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLQLJIJGFAX47EA,47,83.66,住家用,鋼筋混凝土加強磚造,67年2月18日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPNMLMJKIJGFAX56EA,,20.15,住家用,造,,一層,一層,持分移轉
RPVNMLTLJIJGFAX87DA,44,80.20,住家用,鋼筋混凝土加強磚造,70年5月7日,二層,一層 二層 電梯樓梯間,全筆移轉
RPQNMLOJIIJGFAX56DA,38,150.10,住家用,鋼筋混凝土加強磚造,76年2月17日,二層,一層 二層 電梯樓梯間,全筆移轉
RPUNMLQKIIJGFAX27DA,29,24.64,住家用,鋼筋混凝土造,84年7月7日,五層,二層 陽台,全筆移轉
RPQNMLLLIIJGFAX09DA,,56.29,戲院,鋼筋混凝土加強空心磚造,59年0月0日,二層,一層 二層 變電室 地下層,持分移轉
RPRNMLOJJIJGFAX76DA,2,56.47,集合住宅,鋼筋混凝土造,112年3月8日,五層,三層 見其他登記事項,全筆移轉
RPUNMLQKIIJGFAX27DA,29,2.42,樓梯間,鋼筋混凝土造,84年7月7日,五層,,持分移轉
RPRNMLOJJIJGFAX76DA,2,18.53,共用部份,鋼筋混凝土造,112年3月8日,五層,,持分移轉
RPQNMLRJIIJGFAX86DA,46,76.68,住家用,鋼筋混凝土加強磚造,68年3月5日,二層,一層 二層 電梯樓梯間,全筆移轉
RPSNMLOKIIJGFAX86DA,21,66.90,住家用,加強磚造,92年12月17日,二層,一層 二層 見其他登記事項,持分移轉
RPPNMLLKIIJGFAX88DA,34,209.86,住商用,鋼筋混凝土造,80年3月13日,四層,一層 二層 三層 四層 夾層,全筆移轉
RPQNMLLJJIJGFAX98DA,30,92.07,集合住宅,鋼筋混凝土造,84年1月19日,五層,二層 見其他登記事項,全筆移轉
RPQNMLLJJIJGFAX98DA,30,13.04,樓梯間,鋼筋混凝土造,84年1月19日,五層,,持分移轉
RPRNMLTJIIJGFAX17DA,34,91.80,住家用,鋼筋混凝土加強磚造,79年12月1日,二層,一層 二層,全筆移轉
RPSNMLRJJIJGFAX17DA,18,221.50,住家用,鋼筋混凝土造,95年10月17日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLOJJIJGFAX17DA,43,87.00,住家用,鋼筋混凝土加強磚造,70年12月29日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLSJJIJGFAX47EA,,42.55,住家用,造,,一層,一層,持分移轉
