鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南竿鄉,土地,清水段1203-3地號,4.08,,,,1131101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,61000,14951,,0.0,0,,RPPNMLLKJIJGFAZ56DA,0.0,0.0,0.0,無,
北竿鄉,房地(土地+建物),連江縣北竿鄉北竿鄉塘岐村１０鄰２８６之２號四樓,26.93,,,,1131104,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130531,110.02000000000001,3,2,2,有,有,8000000,72714,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSJJIJGFAZ57DA,86.39,0.0,8.4,有,
北竿鄉,房地(土地+建物),連江縣北竿鄉北竿鄉塘岐村１０鄰２８６之２號三樓,26.93,,,,1131104,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130531,110.02000000000001,3,2,2,有,有,8000000,72714,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSJJIJGFAZ37DA,86.39,0.0,8.4,有,
北竿鄉,房地(土地+建物),連江縣北竿鄉北竿鄉塘岐村１０鄰２８６之２號五樓,26.93,,,,1131101,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130531,110.02000000000001,3,2,2,有,有,8000000,72714,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSJJIJGFAZ47DA,86.39,0.0,8.4,有,
北竿鄉,房地(土地+建物),連江縣北竿鄉北竿鄉塘岐村１０鄰２８６之３號三樓,26.93,,,,1131107,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130531,107.21000000000001,3,2,2,有,有,9100000,84880,,0.0,0,,RPUNMLSJJIJGFAZ67DA,83.58,0.0,8.4,有,
北竿鄉,房地(土地+建物),連江縣北竿鄉北竿鄉塘岐村１０鄰２８６之３號二樓,26.93,,,,1131105,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130531,107.21000000000001,3,2,2,有,有,9700000,90477,,0.0,0,,RPPNMLSJJIJGFAZ17DA,83.58,0.0,8.4,有,
南竿鄉,土地,介壽段142地號,45.78,住,,,1131115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,366238,8000,,0.0,0,,RPQNMLKLJIJGFAZ66DA,0.0,0.0,0.0,無,01
南竿鄉,土地,復興段1732-3地號,660.82,都市：其他:航空站用地,,,1131119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,7566,,0.0,0,,RPPNMLTKJIJGFAZ37DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段590地號,116.61,商,,,1131125,土地1建物0車位0,,,其他,,,,0.0,3,2,2,有,無,4000000,34302,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；未登記建物；,RPPNMLPLJIJGFAZ07DA,0.0,0.0,0.0,無,
莒光鄉,土地,青帆段89地號,1105.11,,,,1131101,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,680000,615,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLJIJGFAZ56DA,0.0,0.0,0.0,無,
