鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
三民區,房地(土地+建物)+車位,高雄市三民區美都路、德勝街及遼寧三街交叉路口,26.12,住,,,1130811,土地3建物1車位1,十九層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,251.05,3,1,3,有,無,39480000,159569,坡道平面,16.48,2050000,,RPQNMLMKQHJGFDE18CB,森?,A棟2號,
仁武區,房地(土地+建物),高雄市仁武區南昌巷,73.8,,鄉村區,乙種建築用地,1130811,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.14,4,2,5,有,無,18100000,107648,,0.0,0,,RPPNMLMKQHJGFIE58CB,高京大鎮,A9棟A9號,1130914全部解約
阿蓮區,房地(土地+建物)+車位,高雄市阿蓮區中正路800號旁,63.3,住,,,1130811,土地3建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.69,3,2,2,有,無,11000000,74616,一樓平面,4.01,1100000,,RPPNMLMKQHJGFJE78DB,方正八 品樂2期電梯華廈,B棟2C號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路,12.62,住,,,1130811,土地9建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.49,0,2,1,有,無,12850000,116304,坡道平面,15.63,2050000,,RPSNMLNKQHJGFGE78CB,鳳山都更好,C棟C08-14F號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路,12.62,住,,,1130811,土地9建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.49,0,2,1,有,無,12700000,114689,坡道平面,15.63,2050000,,RPTNMLNKQHJGFGE88CB,鳳山都更好,C棟C08-11F號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區中山東路,16.35,住,,,1130811,土地9建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.16,2,2,2,有,無,15900000,114079,坡道平面,15.63,2150000,,RPVNMLNKQHJGFGE09CB,鳳山都更好,D棟D01-14F號,
林園區,房地(土地+建物),高雄市林園區溪州三路373巷15弄,88.58,住,,,1130811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.64,4,2,3,有,無,11000000,69339,,0.0,0,,RPTNMLNKQHJGFLE76CB,皇家HOYA七期,B棟22號,
阿蓮區,房地(土地+建物)+車位,高雄市阿蓮區中正路,32.6,住,,,1130814,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.41,2,1,2,有,無,7520000,76057,一樓平面,12.0,1100000,,RPSNMLOKQHJGFJE56CB,方正九 品樂3期,5A號,
前金區,房地(土地+建物)+車位,高雄市前金區市中一路與光復二街交叉路口,5.79,商,,,1130815,土地13建物1車位1,十六層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,132.46,3,1,2,有,無,20370000,155408,坡道平面,15.22,2150000,,RPPNMLPKQHJGFAE08CB,巴黎河左岸,A棟01號,
