鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
馬公市,租賃房屋,澎湖縣馬公市石泉１之２４號,0.0,,,,1130816,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0700714,107.64,3,1,2,有,無,無,25000,232,,0.0,0,,RPPNMLTKQHJGFAX97DC,,無,1130901~1160831,無,,
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1130828,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,17.0,5,0,5,有,無,有,6800,400,,0.0,0,多人共同承租2；租金總額含水費；,RPUNMLKKRHJGFAX57CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1130828,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,13.0,5,0,5,有,無,有,8500,654,,0.0,0,租金總額含水費；,RPVNMLKKRHJGFAX67CC,分租套房,無,1130901~1160630,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1130828,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,23.0,5,0,5,有,無,有,8500,370,,0.0,0,多人共同承租2；租金總額含水費；,RPWNMLKKRHJGFAX77CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1130828,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,17.0,5,0,5,有,無,有,8500,500,,0.0,0,多人共同承租2；租金總額含水費；,RPXNMLKKRHJGFAX87CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1130831,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,23.0,5,0,5,有,無,有,8500,370,,0.0,0,租金總額含水費；,RPOOMLKKRHJGFAX07CC,分租套房,無,1130904~1140904,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1130822,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,29.0,13,0,12,有,無,有,8800,303,,0.0,0,多人共同承租2；租金總額含水費；,RPPOMLKKRHJGFAX17CC,分租套房,無,1130826~1140826,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1130902,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,13.0,13,0,12,有,無,有,5000,385,,0.0,0,多人共同承租2；租金總額含水費；,RPQOMLKKRHJGFAX27CC,分租雅房,無,1130906~1140906,無,冷氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1130901,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,13.0,13,0,12,有,無,有,4500,346,,0.0,0,租金總額含水費；,RPPNMLRKRHJGFAX77CC,分租雅房,無,1130916~1140731,無,冷氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市光華里８０號,0.0,,,,1130905,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1080327,33.1,10,1,11,有,無,有,11000,332,,0.0,0,多人共同承租2；租金總額含水費；電費；網路費；其他冷氣費用另計；續租案件；,RPPNMLOLRHJGFAX57CC,分租套房,無,1130905~1140904,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市光華里８０號,0.0,,,,1130905,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1080327,33.1,10,1,11,有,無,有,10000,302,,0.0,0,多人共同承租2；租金總額含水費；電費；網路費；其他冷氣費用另計；,RPQNMLOLRHJGFAX67CC,分租套房,無,1130905~1140904,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市前寮里２５７號,0.0,,,,1130901,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0991105,46.2,5,1,6,有,無,有,7500,162,,0.0,0,多人共同承租2；租金總額含水費；瓦斯費；網路費；含增建或未登記建物；,RPRNMLOLRHJGFAX77CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市新生路３６號,0.0,,,,1130901,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0900918,35.0,6,1,7,有,無,有,10000,286,,0.0,0,多人共同承租2；租金總額含水費；電費；瓦斯費；網路費；其他冷氣費用另計；,RPSNMLOLRHJGFAX87CC,分租套房,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳３６-７號三樓,0.0,,,,1130901,土地0建物0車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850118,31.9,3,1,2,有,無,有,6500,204,,0.0,0,租金總額含管理費；水費；電費；瓦斯費；網路費；,RPTNMLOLRHJGFAX97CC,分租雅房,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1131002,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,16.0,5,0,5,有,無,有,5000,313,,0.0,0,租金總額含水費；網路費；,RPPNMLLKIIJGFAX98CC,分租套房,無,1131006~1140831,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1131007,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,23.0,5,0,5,有,無,有,8800,383,,0.0,0,租金總額含水費；,RPQNMLLKIIJGFAX09CC,分租套房,無,1131010~1141010,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1131007,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,23.0,5,0,5,有,無,有,8500,370,,0.0,0,租金總額含水費；,RPRNMLLKIIJGFAX56CC,分租套房,無,1131010~1141010,無,冷氣、熱水器、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1131017,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,24.0,5,0,5,有,無,有,12000,500,,0.0,0,多人共同承租2；租金總額含水費；,RPPNMLKMIIJGFAX09CC,分租套房,無,1131017~1140731,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1131110,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,24.0,5,0,5,有,無,有,11000,458,,0.0,0,租金總額含水費；,RPPNMLLKJIJGFAX09CC,分租套房,無,1131110~1141110,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市前寮里２５７號,0.0,,,,1131110,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0991105,32.7,5,1,6,有,無,有,8000,245,,0.0,0,租金總額含水費；瓦斯費；網路費；,RPPNMLKLJIJGFAX09CC,分租套房,無,1131110~1140709,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市新生路３６號,0.0,,,,1131101,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0900918,25.11,6,1,7,有,無,有,9500,378,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；,RPQNMLKLJIJGFAX56CC,分租套房,無,1131101~1140630,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市新生路３６號,0.0,,,,1131101,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0900918,25.11,6,1,7,有,無,有,7000,279,,0.0,0,租金總額含水費；電費；瓦斯費；網路費；,RPRNMLKLJIJGFAX66CC,分租套房,無,1131101~1140630,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
