鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
太保市,房地(土地+建物),嘉義縣太保市後潭,113.0,住,,,1130819,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,227.76,4,3,5,有,無,14140000,62083,,0.0,0,,RPPNMLKLQHJGFDQ56CB,銀座一番住宅新建工程-透天10戶,A棟5號,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉中菁段840-29地號,96.29,,鄉村區,乙種建築用地,1130826,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,189.77,3,2,4,有,無,11344000,59778,,0.0,0,屋突。,RPPNMLTLQHJGFCQ37CB,知築2,A棟1號,
中埔鄉,房地(土地+建物)+車位,嘉義縣中埔鄉後庄17巷,35.8,住,,,1130827,土地3建物1車位1,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,116.8,3,2,2,有,無,8100000,73553,一樓平面,22.31,1150000,,RPQNMLKMQHJGFDQ76CB,天晴19,A棟3A3號,
太保市,房地(土地+建物)+車位,嘉義縣太保市新埤里4鄰新埤193-2號附近,31.63,,鄉村區,乙種建築用地,1130902,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.76,2,1,2,有,無,9930000,111947,升降機械,4.65,850000,,RPPNMLNJRHJGFDQ76CB,太保里仁居,A棟2F號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,34.78,住,,,1130903,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.74,3,2,2,有,無,9100000,71130,坡道平面,29.27,1100000,,RPPNMLOJRHJGFCQ76CB,民雄帝標,4D號,
大林鎮,房地(土地+建物),嘉義縣大林鎮甘蔗崙,105.71,住,,,1130818,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,134.38,4,2,3,有,無,10350000,77020,,0.0,0,,RPPNMLPJRHJGFCQ86CB,輕井澤,B8棟0號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉166縣道,38.63,住,,,1130811,土地2建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.66,3,1,2,有,無,10250000,73553,坡道平面,33.3,1250000,,RPRNMLQJRHJGFCQ17CB,寶格?星,7B1棟0號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,185.99,,一般農業區,丙種建築用地,1130814,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.4,4,2,3,有,無,22160000,142600,,0.0,0,,RPPNMLQJRHJGFDQ07CB,東唐境,A棟1號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.57,,一般農業區,丙種建築用地,1130813,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.4,4,2,3,有,無,16060000,103346,,0.0,0,,RPQNMLQJRHJGFDQ17CB,東唐境,A棟6號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.9,,一般農業區,丙種建築用地,1130817,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.4,4,2,3,有,無,16160000,103990,,0.0,0,,RPRNMLQJRHJGFDQ27CB,東唐境,A棟16號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中埔國中西側400M,119.85,,一般農業區,丙種建築用地,1130826,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,157.86,4,2,3,有,無,15860000,100469,,0.0,0,,RPSNMLQJRHJGFDQ37CB,東唐境,A棟17號,
中埔鄉,房地(土地+建物),嘉義縣中埔鄉中庄仔段61地號等18筆福興路幸福十街交叉口,20.09,住,,,1130818,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.78,2,2,2,有,無,6030000,88964,,0.0,0,,RPPNMLRJRHJGFDQ17CB,元森和睦,1棟7A7號,
