鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮福德西巷,75.22,,特定農業區,甲種建築用地,1130811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,133.12,4,3,3,有,無,8580000,64453,,0.0,0,,RPTNMLMKQHJGFAG38CB,靚永美6,B棟7號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉茄苳路,36.31,,特定農業區,甲種建築用地,1130812,土地1建物1車位1,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.87,2,2,2,有,無,8560000,92480,一樓平面,24.96,800000,,RPSOMLNKQHJGFAG48CB,臻愛家No.1,1棟1B號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉溪心路,38.44,,特定農業區,甲種建築用地,1130811,土地1建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.7,2,2,2,有,無,6390000,64742,一樓平面,0.0,0,,RPQNMLOKQHJGFAG28CB,香榭麗舍NO.8,B棟2樓號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮城東路及隘丁路交叉口,35.32,住,,,1130815,土地3建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,133.17,3,2,2,有,無,7530000,61935,坡道平面,23.7,750000,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:50000元,RPPNMLPKQHJGFAG28CB,耀建築,E棟5-10號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉茄苳路,140.39,,特定農業區,甲種建築用地,1130813,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.72,5,2,3,有,無,11700000,80291,,0.0,0,交易總價包含茄苳林段321地號農地持分交易價款37萬元整,RPPNMLPKQHJGFBG38CB,富登新15,A棟3號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉茄苳路,130.05,,特定農業區,甲種建築用地,1130814,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.72,5,2,3,有,無,11700000,80291,,0.0,0,交易總價包含茄苳林段321地號農地持分交易價款30萬元整,RPQNMLPKQHJGFBG48CB,富登新15,A棟7號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市中山路五段197巷,41.76,住,,,1130811,土地1建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.49,3,2,2,有,無,12880000,102115,一樓平面,33.62,1150000,,RPSNMLPKQHJGFBG68CB,歡喜家園no.23,A棟8號,
蘇澳鎮,房地(土地+建物)+車位,宜蘭縣蘇澳鎮城東路及隘丁路交叉口,26.08,住,,,1130817,土地3建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.46,2,2,2,有,無,5830000,62133,坡道平面,23.7,750000,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:50000元,RPPNMLRKQHJGFAG48CB,耀建築,E棟6-2號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮羅莊街,44.86,,特定農業區,甲種建築用地,1130816,土地4建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,115.84,3,2,2,有,無,11400000,98412,一樓平面,0.0,900000,汽車位為約定專用車位，無公設車位持分。,RPPNMLTKQHJGFAG68CB,宏江馥莊,I-3F號,
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山路三段335巷,26.98,商,,,1130815,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.99,3,2,2,有,無,9740000,105881,,0.0,0,,RPRNMLTKQHJGFAG88CB,羅東星鑽,3A號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮武營路42巷,34.14,住,,,1130817,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.25,2,2,2,有,無,8580000,85586,,0.0,0,停車位為分管約定,RPSNMLTKQHJGFBG09CB,吉邑美城2,B棟7號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉富農路一段383巷,26.48,,特定農業區,甲種建築用地,1130813,土地2建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.04,1,1,1,有,無,4100000,67169,,0.0,0,,RPPNMLTKQHJGFAG78DB,華薌禾綵,2樓E戶號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉梅花路,89.76,,特定農業區,甲種建築用地,1130817,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,200.8,4,2,5,有,無,13850000,68974,一樓平面,0.0,0,,RPPNMLKLQHJGFAG87CB,小城故事蒔築,F棟11號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉國民中路7之1號二樓之3,39.49,,特定農業區,甲種建築用地,1130816,土地2建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.1,2,1,1,有,無,7380000,71581,一樓平面,25.44,0,,RPRNMLKLQHJGFAG08CB,黎明京都12,A棟3-2F號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉國民中路7之1號三樓之1,52.06,,特定農業區,甲種建築用地,1130816,土地2建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.74,3,1,2,有,無,9200000,72021,一樓平面,25.44,0,,RPUNMLKLQHJGFAG38CB,黎明京都12,A棟1-3F號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉國民中路7之2號三樓之1,52.05,,特定農業區,甲種建築用地,1130819,土地2建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.59,3,1,2,有,無,9180000,71949,一樓平面,25.44,0,,RPVNMLKLQHJGFAG48CB,黎明京都12,B棟1-3F號,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市大福路二段,70.76,住,,,1130815,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,182.85,4,2,5,有,無,23000000,125786,,0.0,0,,RPUNMLLLQHJGFBG58CB,鳳凰愛買第13期,E棟5號,
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮頭濱路二段,79.76,,鄉村區,乙種建築用地,1130811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,133.19,3,2,4,有,無,9320000,69975,,0.0,0,,RPQNMLMLQHJGFBG28CB,唐承沐?,A1棟0號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉永美路一段148巷,126.1,,特定農業區,甲種建築用地,1130811,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,173.76,4,2,5,有,無,9800000,56400,,0.0,0,,RPPNMLMLQHJGFBG28DB,古亭郡,K棟0號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉永美路一段148巷,77.72,,特定農業區,甲種建築用地,1130819,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.7,4,2,3,有,無,7880000,57644,,0.0,0,,RPQNMLMLQHJGFBG38DB,古亭郡,A棟0號,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市大福路二段,70.76,住,,,1130821,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,182.85,4,2,5,有,無,24750000,135357,,0.0,0,,RPPNMLNLQHJGFBG28CB,鳳凰愛買第13期,E棟7號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉長堤路32巷,41.22,,特定農業區,甲種建築用地,1130818,土地2建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.07,2,2,2,有,無,6780000,65781,,0.0,0,,RPQNMLNLQHJGFBG38CB,香榭麗舍NO.9,A棟8號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮城東路及隘丁路交叉口,34.69,住,,,1130824,土地3建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.09,3,2,2,有,無,6710000,62078,,0.0,0,交易總價含下列非屬預售屋價格之費用:贈送家電冷氣提貨?費:50000元,RPPNMLOLQHJGFAG28CB,耀建築,E棟6-1號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉公園路98巷51號4樓之3,41.71,,特定農業區,甲種建築用地,1130818,土地2建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.34,3,2,2,有,無,8300000,74569,一樓平面,13.75,650000,,RPPNMLQLQHJGFAG48CB,傳承馨苑五期,1棟C-4F號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉茄苳路,32.3,,特定農業區,甲種建築用地,1130813,土地1建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.92,2,2,2,有,無,6460000,75831,一樓平面,17.28,800000,,RPQNMLQLQHJGFAG58CB,臻愛家No.1,1棟4B號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉公園路98巷51號3樓之6,41.71,,特定農業區,甲種建築用地,1130821,土地2建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.84,3,2,2,有,無,8100000,72619,一樓平面,8.25,650000,停車位另有法定空地面積5.5平方公尺,RPRNMLQLQHJGFAG68CB,傳承馨苑五期,1棟F-3F號,
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉茄苳路,46.8,,特定農業區,甲種建築用地,1130819,土地1建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.05,3,2,2,有,無,9250000,72806,,0.0,0,,RPSNMLQLQHJGFAG78CB,臻愛家No.1,1棟4C號,
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮隆恩路,104.53,,特定農業區,甲種建築用地,1130814,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.71,4,2,5,有,無,9280000,67881,,0.0,0,交易總價包含新隆恩段361-2地號1筆，農地面積573.24m2、權利範圍5555/100000，交易總價款共計96000元整。,RPTNMLQLQHJGFAG88CB,謙羽上品,B棟5號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉紅葉路,91.32,,一般農業區,甲種建築用地,1130825,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.92,4,2,5,有,無,10000000,59552,,0.0,0,,RPPNMLQLQHJGFBG68DB,麒美紅葉,B03棟0號,
員山鄉,房地(土地+建物)+車位,宜蘭縣員山鄉蘭城七路,39.34,,鄉村區,乙種建築用地,1130824,土地2建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.7,2,2,2,有,無,7300000,79268,一樓平面,19.7,800000,,RPQNMLQLQHJGFBG78DB,宸陽城陽,D棟3D號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉下福東路,84.32,,鄉村區,乙種建築用地,1130812,土地9建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,146.5,4,2,5,有,無,9130000,62321,,0.0,0,,RPQNMLRLQHJGFAG68CB,鳳凰愛買-第12期,B棟3號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉下福東路,106.59,,鄉村區,乙種建築用地,1130814,土地10建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,146.5,4,2,5,有,無,9300000,63481,,0.0,0,,RPSNMLRLQHJGFAG88CB,鳳凰愛買-第12期,B棟11號,
