鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
觀音區,租賃房屋,桃園市觀音區民生路６５號三樓,0.0,,,,1130812,土地0建物0車位0,三層,5,華廈(10層含以下有電梯),工業區員工宿舍,鋼骨造,1070306,18.78,8,0,8,有,無,有,5300,282,,0.0,0,租金總額含管理費；網路費；續租案件；,RPXNMLMKQHJGFBH09CC,分租套房,無,1130810~1140809,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,一般代管
觀音區,租賃房屋,桃園市觀音區德二街５６號三樓,0.0,,,,1130811,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100122,56.230000000000004,1,1,1,有,有,有,15000,267,,0.0,0,社會住宅  管理費600+水電費由承租人負擔,RPPPMLMKQHJGFBH48CC,獨立套房,有,1130815~1140814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
龍潭區,租賃房屋,桃園市龍潭區新龍路１４１之１號,0.0,,,,1130812,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811214,86.88,3,2,1,有,無,有,11000,127,,0.0,0,社會住宅  水電費由承租人負擔,RPQOMLMKQHJGFCH58CC,整棟(戶)出租,無,1130901~1140831,無,熱水器,社會住宅代管
大園區,租賃房屋+車位,桃園市大園區青昇路一段１３２巷３４２之１號４樓,0.0,,,,1130812,土地0建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081107,67.63,2,1,1,有,有,有,16500,244,一樓平面,0.0,1500,,RPXNMLMKQHJGFEH76CC,整棟(戶)出租,有,1130822~1140821,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
八德區,租賃房屋,桃園市八德區豐德路８９巷２２號,0.0,,,,1130812,土地0建物1車位0,全,1,透天厝,住家用,磚石造,0640101,28.35,2,1,1,有,無,無,7000,247,,0.0,0,水電費 由承租人負擔,RPUNMLMKQHJGFFH56CC,整棟(戶)出租,無,1130901~1140831,無,冷氣、熱水器、洗衣機、電視機,社會住宅代管
龜山區,租賃房屋,桃園市龜山區華亞三路１９９巷４０號五樓,0.0,,,,1130812,土地0建物1車位0,五層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130115,119.97,3,2,2,有,有,有,25000,208,,0.0,0,未租賃車位，建物登記含有車位面積；,RPROMLMKQHJGFHH56CC,整棟(戶)出租,有,1130812~1140811,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中壢區,租賃房屋+車位,桃園市中壢區元化路２７１巷２６弄１５之２號四樓,0.0,,,,1130812,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830620,63.230000000000004,2,1,2,有,有,有,17400,275,坡道平面,0.0,2000,管理費2600元  水電費 由承租人負擔,RPQOMLNKQHJGFBH58CC,整棟(戶)出租,有,1130820~1140819,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中壢區,租賃房屋,桃園市中壢區民權路８１號之６五樓,0.0,,,,1130812,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840121,20.25,1,1,1,有,有,有,6500,321,,0.0,0,每月管理費500元由出租人負擔，租金已扣除。續租案件；,RPSOMLNKQHJGFBH78CC,獨立套房,有,1130816~1140815,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
觀音區,租賃房屋+車位,桃園市觀音區福祥街３９號五樓,0.0,,,,1130811,土地0建物1車位1,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070820,98.24000000000001,2,2,2,有,有,有,20000,204,升降機械,10.15,2000,社會住宅  管理費 1000 水電費 由承租人負擔,RPUOMLNKQHJGFBH98CC,整棟(戶)出租,有,1130812~1140811,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
