鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆C43F,13.9,商,,,1061223,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.98,2,2,1,有,無,10300000,92181,坡道平面,35.77,1800000,,RPQNMLPKQHPFFBF88CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆C46F,13.9,商,,,1061111,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.66,2,2,1,有,無,10200000,90644,坡道平面,34.68,1500000,,RPSNMLPKQHPFFBF09CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆C48F,13.71,商,,,1071026,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.66,2,2,1,有,無,10300000,89602,坡道平面,34.68,1700000,,RPUNMLPKQHPFFBF66CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B14F,22.55,商,,,1070614,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.22,3,2,2,有,無,14900000,84223,坡道平面,34.68,1800000,,RPWNMLPKQHPFFBF86CB,合登上豪滿意,
泰山區,房地(土地+建物),新北市泰山區同榮段856地號等6筆B15F,22.36,商,,,1070521,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.54,3,2,2,有,無,13230000,85059,,0.0,0,,RPXNMLPKQHPFFBF96CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B16F,22.55,商,,,1061230,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.31,3,2,2,有,無,14970000,85959,坡道平面,35.77,1600000,,RPOOMLPKQHPFFBF78CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B13F,22.73,商,,,1070521,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,225.99,3,2,2,有,無,16880000,84737,坡道平面,70.45,3700000,,RPPQMLRKQHPFFBF66CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B17F,22.55,商,,,1061230,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.31,3,2,2,有,無,14990000,86087,坡道平面,35.77,1600000,,RPQQMLRKQHPFFBF76CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B19F,22.55,商,,,1070129,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.22,3,2,2,有,無,15150000,87116,坡道平面,34.68,1600000,,RPRQMLRKQHPFFBF86CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B110F,22.55,商,,,1070330,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.31,3,2,2,有,無,15300000,87437,坡道平面,35.77,1700000,,RPSQMLRKQHPFFBF96CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B111F,22.55,商,,,1070414,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.31,3,2,2,有,無,15300000,86794,坡道平面,35.77,1800000,,RPTQMLRKQHPFFBF07CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B112F,22.73,商,,,1070521,土地1建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,227.08,3,2,2,有,無,19230000,99203,坡道平面,71.54,3800000,,RPUQMLRKQHPFFBF17CB,合登上豪滿意,
泰山區,房地(土地+建物),新北市泰山區同榮段856地號等6筆B113F,22.36,商,,,1070521,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.54,3,2,2,有,無,13720000,88209,,0.0,0,,RPVQMLRKQHPFFBF27CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B114F,22.4,商,,,1070624,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.31,3,2,2,有,無,15300000,87356,坡道平面,35.77,1800000,,RPWQMLRKQHPFFBF37CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B24F,15.09,商,,,1070504,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.47,2,2,1,有,無,10480000,83787,坡道平面,34.68,1700000,,RPPRMLRKQHPFFBF76CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B23F,15.09,商,,,1070125,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.11,2,2,1,有,無,10500000,84267,坡道平面,34.68,1700000,,RPQRMLRKQHPFFBF86CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B25F,15.65,商,,,1070521,土地1建物1車位4,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,246.78,2,2,1,有,無,16540000,86268,坡道平面,141.99,7500000,,RPTRMLRKQHPFFBF17CB,合登上豪滿意,
泰山區,房地(土地+建物),新北市泰山區同榮段856地號等6筆B26F,14.9,商,,,1070522,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.79,2,2,1,有,無,9250000,88272,,0.0,0,,RPURMLRKQHPFFBF27CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B27F,15.09,商,,,1070630,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,2,2,1,有,無,10800000,86840,坡道平面,35.77,1700000,,RPVRMLRKQHPFFBF37CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B28F,15.09,商,,,1070610,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,2,2,1,有,無,11050000,87317,坡道平面,35.77,1900000,,RPOSMLRKQHPFFBF76CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B29F,15.09,商,,,1070324,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,2,2,1,有,無,11100000,88749,坡道平面,35.77,1800000,,RPQSMLRKQHPFFBF96CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B210F,15.09,商,,,1070326,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,2,2,1,有,無,11000000,88749,坡道平面,35.77,1700000,,RPQUMLRKQHPFFBF17CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B211F,15.09,商,,,1070819,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.47,2,2,1,有,無,11460000,93139,坡道平面,34.68,1700000,,RPUUMLRKQHPFFBF57CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B212F,15.09,商,,,1070213,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,2,2,1,有,無,11200000,91612,坡道平面,35.77,1600000,,RPPVMLRKQHPFFBF17CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A212F,15.31,商,,,1070715,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.83,2,2,1,有,無,11300000,90425,坡道平面,35.77,1800000,,RPUVMLRKQHPFFBF67CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A210F,15.31,商,,,1070527,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.83,2,2,1,有,無,11200000,89473,坡道平面,35.77,1800000,,RPPWMLRKQHPFFBF27CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A26F,15.31,商,,,1040729,土地1建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.74,2,2,1,有,無,10650000,86141,坡道平面,34.68,1600000,,RPUWMLRKQHPFFBF77CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A25F,15.31,商,,,1061118,土地1建物1車位1,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.74,2,2,1,有,無,10620000,86808,坡道平面,34.68,1500000,,RPVWMLRKQHPFFBF87CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B214F,15.2,商,,,1071002,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.04,2,2,1,有,無,11200000,89294,坡道平面,35.77,1800000,,RPXWMLRKQHPFFBF08CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B33F,13.8,商,,,1070901,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.35,2,2,1,有,無,10040000,87389,坡道平面,35.77,1600000,,RPPNNLRKQHPFFBF09CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B35F,13.8,商,,,1061125,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.48,2,2,1,有,無,10040000,87271,坡道平面,35.77,1600000,,RPSNNLRKQHPFFBF76CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆B36F,13.8,商,,,1061104,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.39,2,2,1,有,無,10020000,88098,坡道平面,34.68,1500000,,RPUNNLRKQHPFFBF96CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A13F,19.05,商,,,1070314,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.38,3,2,2,有,無,12880000,87070,坡道平面,34.68,1500000,,RPVNNLRKQHPFFBF07CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A14F,19.05,商,,,1061028,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.49,3,2,2,有,無,13050000,87592,坡道平面,35.77,1600000,,RPWNNLRKQHPFFBF17CB,合登上豪滿意,
泰山區,房地(土地+建物)+車位,新北市泰山區同榮段856地號等6筆A15F,19.05,商,,,1061118,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.49,3,2,2,有,無,13120000,88127,坡道平面,35.77,1600000,,RPOONLRKQHPFFBF09CB,合登上豪滿意,
新店區,房地(土地+建物),新北市新店區央北二路A01棟02樓,27.92,住,,,1081214,土地1建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.94,3,2,2,有,無,18120000,166330,,0.0,0,,RPWOMLRKQHPFFCF27CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟03樓,27.92,住,,,1090122,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,20800000,168992,坡道平面,34.07,2390000,,RPXOMLRKQHPFFCF37CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟04樓,27.92,住,,,1090328,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,21380000,173398,坡道平面,34.07,2490000,,RPOPMLRKQHPFFCF56CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟05樓,27.92,住,,,1090329,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,21390000,174408,坡道平面,34.07,2390000,,RPPPMLRKQHPFFCF66CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟06樓,27.92,住,,,1090525,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,21550000,176795,坡道平面,34.07,2290000,,RPQPMLRKQHPFFCF76CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟07樓,27.92,住,,,1090123,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,21880000,179365,坡道平面,34.07,2340000,,RPRPMLRKQHPFFCF86CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟08樓,27.92,住,,,1090615,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,22710000,184689,坡道平面,34.07,2590000,,RPSPMLRKQHPFFCF96CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟09樓,27.92,住,,,1090609,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,22150000,181384,坡道平面,34.07,2390000,,RPTPMLRKQHPFFCF07CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A01棟10樓,27.92,住,,,1090116,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.01,3,2,2,有,無,21430000,174775,坡道平面,34.07,2390000,,RPUPMLRKQHPFFCF17CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟02樓,30.8,住,,,1090706,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24000000,179992,坡道平面,34.07,2140000,,RPVPMLRKQHPFFCF27CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟03樓,30.8,住,,,1090715,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,23800000,177851,坡道平面,34.07,2200000,,RPWPMLRKQHPFFCF37CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟04樓,30.8,住,,,1080925,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,23770000,177275,坡道平面,34.07,2240000,,RPXPMLRKQHPFFCF47CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟05樓,30.8,住,,,1090408,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24130000,181474,坡道平面,34.07,2090000,,RPOQMLRKQHPFFCF66CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟06樓,30.8,住,,,1080908,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24480000,181886,坡道平面,34.07,2390000,,RPPQMLRKQHPFFCF76CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟08樓,30.8,住,,,1090305,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24080000,179415,坡道平面,34.07,2290000,,RPRQMLRKQHPFFCF96CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟09樓,30.8,住,,,1090610,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24720000,184685,坡道平面,34.07,2290000,,RPSQMLRKQHPFFCF07CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A02棟10樓,30.8,住,,,1080921,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.52,3,2,2,有,無,24500000,183285,坡道平面,34.07,2240000,,RPTQMLRKQHPFFCF17CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟02樓,27.38,住,,,1090312,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,20800000,174343,坡道平面,34.07,2290000,,RPUQMLRKQHPFFCF27CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟04樓,27.38,住,,,1080906,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,20250000,170010,坡道平面,34.07,2200000,,RPWQMLRKQHPFFCF47CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟05樓,27.38,住,,,1081130,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,21200000,177640,坡道平面,34.07,2340000,,RPQRMLRKQHPFFCF96CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟06樓,27.38,住,,,1090606,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,20880000,175002,坡道平面,34.07,2300000,,RPRRMLRKQHPFFCF07CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟07樓,27.38,住,,,1081231,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,21350000,179994,坡道平面,34.07,2240000,,RPSRMLRKQHPFFCF17CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟08樓,27.38,住,,,1090305,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,20800000,173401,坡道平面,34.07,2390000,,RPTRMLRKQHPFFCF27CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟09樓,27.38,住,,,1081221,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,21320000,179712,坡道平面,34.07,2240000,,RPURMLRKQHPFFCF37CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A03棟10樓,27.38,住,,,1080921,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.24,3,2,2,有,無,21120000,176321,坡道平面,34.07,2400000,,RPVRMLRKQHPFFCF47CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟02樓,30.74,住,,,1090322,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,23350000,174870,坡道平面,34.07,2140000,,RPWRMLRKQHPFFCF57CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟03樓,30.74,住,,,1081130,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,23580000,175117,坡道平面,34.07,2340000,,RPXRMLRKQHPFFCF67CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟04樓,30.74,住,,,1081001,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,22870000,171737,坡道平面,34.07,2040000,,RPOSMLRKQHPFFCF86CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟05樓,30.74,住,,,1081102,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,23700000,178992,坡道平面,34.07,1990000,,RPPSMLRKQHPFFCF96CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟06樓,30.74,住,,,1090309,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,24700000,183115,坡道平面,34.07,2490000,,RPQSMLRKQHPFFCF07CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟07樓,30.74,住,,,1081005,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,24080000,179570,坡道平面,34.07,2300000,,RPRSMLRKQHPFFCF17CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟08樓,30.74,住,,,1090614,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,24450000,183857,坡道平面,34.07,2150000,,RPSSMLRKQHPFFCF27CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟09樓,30.74,住,,,1081221,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,24020000,179570,坡道平面,34.07,2240000,,RPTSMLRKQHPFFCF37CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A05棟10樓,30.74,住,,,1080615,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.36,3,2,2,有,無,23980000,179652,坡道平面,34.07,2190000,,RPUSMLRKQHPFFCF47CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A06棟02樓,27.63,住,,,1080824,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.23,3,2,2,有,無,21210000,175388,坡道平面,34.07,2240000,,RPVSMLRKQHPFFCF57CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A06棟03樓,27.63,住,,,1081204,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.23,3,2,2,有,無,20600000,168362,坡道平面,34.07,2390000,,RPWSMLRKQHPFFCF67CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A06棟04樓,27.63,住,,,1081019,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.23,3,2,2,有,無,20060000,166420,坡道平面,34.07,2060000,,RPXSMLRKQHPFFCF77CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A06棟05樓,27.63,住,,,1080602,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.23,3,2,2,有,無,20450000,168362,坡道平面,34.07,2240000,,RPOTMLRKQHPFFCF96CB,遠雄青青,
新店區,房地(土地+建物)+車位,新北市新店區央北二路A06棟06樓,27.63,住,,,1090530,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,142.23,3,2,2,有,無,20800000,171505,坡道平面,34.07,2250000,,RPPTMLRKQHPFFCF07CB,遠雄青青,
