編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXPMLLKQHPFFEF17CC,12,72.87,住家用,鋼筋混凝土造,97年9月17日,二十層,,
RPSTMLLKQHPFFEF07CC,2,89.00,住家用,鋼筋混凝土造,107年7月13日,十五層,,
RPUTMLLKQHPFFEF27CC,2,61.34,住家用,鋼筋混凝土造,107年5月25日,二十九層,,
RPSTMLLKQHPFFEF07CC,2,23.72,本共有部分之項目有：管委會使用空間、梯廳、排煙室、騎樓、梯間、水表區、消防水箱、水箱、電梯機械室等９項,鋼筋混凝土造,107年7月13日,十五層,,
RPUTMLLKQHPFFEF27CC,2,30.88,本共有部分之項目有：梯廳、排煙室、樓電梯間、騎樓、管委會使用空間、人行通廊、頂蓋式通廊、走道、防災中心、游泳池機房、陽台、男女更衣室、ＳＰＡ池區、機械室、消防中繼機械房、樓梯間、水箱、中繼消防水箱、泵浦區、台電配電室、受電箱通道、電錶區、昇降機坑、緊急發電機室、垃圾儲藏室、儲油室、停車空間、台電通道、汙排水轉、消防中繼機房、電錶室、變電室、電信室、機房、泳池專用水箱、游泳池揚水泵浦機房、排風機房、消防中繼水箱、防空避難室兼停車空間、雨水過濾機房、消防幫浦室等４１項,鋼筋混凝土造,107年5月25日,二十九層,,
RPSTMLLKQHPFFEF07CC,2,46.96,本共有部分之項目：防空避難室兼停車空間、梯間、垃圾及資源回收室、電錶區、排煙室、機車停車空間、垃圾車專用停車位、自行車停放區、台電配電場所、機車坡道、汽車坡道、停車空間、電信機房、發電機室、水箱、汙水機房、消防機房等１７項,鋼筋混凝土造,107年7月13日,十五層,,
RPRTMLLKQHPFFEF96CC,1,98.44,住家用,鋼筋混凝土造,108年3月6日,二十三層,,
RPRTMLLKQHPFFEF96CC,1,74.01,本共有部分之項目有管委會使用空間、梯廳、中繼機房、自來水箱、電梯機房、樓梯間、緊急昇降機間、排煙室、消防水箱、特別安全梯、停車空間、安全梯、陽台、緊急昇降機、無障礙兼緊急昇降機、公共台電配電室、台電配電室、安全梯間、電氣機房、機房、垃圾儲藏空間、垃圾車停車位、緊急發電機室、大公共棟緊急發電機室、水箱、管道間、昇降機間、電信機房、消防泵浦室、戶外安全梯、昇降機、無障礙昇降機、無障礙樓梯間、防空避難室兼停車空間、溫泉水箱、汙水機房、昇降機無障礙、防災中心、裝卸車位、水表室、受水池等４１項,鋼筋混凝土造,108年3月6日,二十三層,,
RPRSMLLKQHPFFEF86CC,10,112.81,店舖,鋼筋混凝土造,99年11月2日,十一層,,
RPRSMLLKQHPFFEF86CC,10,47.35,本共有部分之項目有水箱、電樓梯間、污水機房、消防水池、消防機房、緊急發電機房、防空避難室兼停車空間、垃圾儲存空間、停車空間、車道、電信機房、迴廊、電梯機房、公共服務空間、管委會使用空間等１５項,鋼筋混凝土造,99年11月2日,十一層,,
RPOOMLLKQHPFFIF56CC,,785.88,廠房,鋼筋混凝土造,,二層,,
RPVTMLLKQHPFFEF37CC,2,61.74,住家用,鋼筋混凝土造,107年5月25日,二十九層,,
RPVTMLLKQHPFFEF37CC,2,46.33,本共有部分之項目有：梯廳、排煙室、樓電梯間、騎樓、管委會使用空間、人行通廊、頂蓋式通廊、走道、防災中心、游泳池機房、陽台、男女更衣室、ＳＰＡ池區、機械室、消防中繼機械房、樓梯間、水箱、中繼消防水箱、泵浦區、台電配電室、受電箱通道、電錶區、昇降機坑、緊急發電機室、垃圾儲藏室、儲油室、停車空間、台電通道、汙排水轉、消防中繼機房、電錶室、變電室、電信室、機房、泳池專用水箱、游泳池揚水泵浦機房、排風機房、消防中繼水箱、防空避難室兼停車空間、雨水過濾機房、消防幫浦室等４１項,鋼筋混凝土造,107年5月25日,二十九層,,
RPQOMLLKQHPFFDF88CC,39,88.96,住家用,鋼筋混凝土造,70年6月16日,四層,,
RPSOMLLKQHPFFDF09CC,24,101.84,住家用,鋼筋混凝土造,85年10月9日,十七層,,
RPSOMLLKQHPFFDF09CC,24,48.51,停車空間、防空避難室兼停車空間、頂蓋型開放空間、電樓梯間、屋頂突出物、通道、門廳、梯間、中繼水箱,鋼筋混凝土造,85年10月9日,十八層,,
RPOPMLLKQHPFFAF68EC,1,43.19,一般事務所,鋼筋混凝土造,107年12月27日,十九層,,
RPOPMLLKQHPFFAF68EC,1,21.76,本共有部分之項目有：車道、梯廳、排煙室、安全梯、大廳、６ｍ＊１２ｍ緩衝空間、梯間、消防中繼機房、消防水箱、水箱、電梯機房、防空避難室兼停車空間、垃圾貯存空間、梯廳兼排煙室、垃圾暫存空間、發電機房、台電配電場所、防災中心、停車空間、電信機房、雨水機房、消防機房等２２項。,鋼筋混凝土造,107年12月27日,十九層,,
RPORMLLKQHPFFBF78CC,43,78.12,住家用,鋼筋混凝土造,66年2月9日,四層,,
RPRQMLLKQHPFFGF86CC,39,13.75,住家用,鋼筋混凝土造,70年10月5日,五層,,
