鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A3棟8樓,12.74,商,,,1080805,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.82,2,2,2,有,無,4300000,46326,,0.0,0,,RPVOMLPLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A3棟9樓,12.74,商,,,1080102,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.82,2,2,2,有,無,5500000,60997,坡道平面,22.98,1240000,,RPXOMLPLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A3棟11樓,12.74,商,,,1080629,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,92.82,2,2,2,有,無,5520000,61283,坡道平面,22.98,1240000,,RPTPMLPLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟2樓,11.35,商,,,1070710,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3500000,42342,,0.0,0,,RPUPMLPLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟3樓,11.35,商,,,1070620,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3550000,42947,,0.0,0,,RPVPMLPLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟4樓,11.35,商,,,1070705,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3530000,42705,,0.0,0,,RPXPMLPLQHPFFGE67CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟5樓,11.35,商,,,1070729,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3700000,44762,,0.0,0,,RPTQMLPLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A5棟6樓,11.35,商,,,1070912,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,4980000,62668,坡道平面,22.98,1240000,,RPUQMLPLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟7樓,11.35,商,,,1070918,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3730000,45125,,0.0,0,,RPVQMLPLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟8樓,11.35,商,,,1071117,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3800000,45971,,0.0,0,,RPPNMLQLQHPFFGE76CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟9樓,11.35,商,,,1070812,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3800000,45971,,0.0,0,,RPQNMLQLQHPFFGE86CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟10樓,11.35,商,,,1070718,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3800000,45971,,0.0,0,,RPRNMLQLQHPFFGE96CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟11樓,11.35,商,,,1071118,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3820000,46213,,0.0,0,,RPSNMLQLQHPFFGE07CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟12樓,11.35,商,,,1071223,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3880000,46939,,0.0,0,,RPTNMLQLQHPFFGE17CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A5棟13樓,11.35,商,,,1071203,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.66,2,2,2,有,無,3890000,47060,,0.0,0,,RPUNMLQLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A6棟2樓,12.86,商,,,1080526,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,4000000,42680,,0.0,0,,RPPOMLQLQHPFFGE86CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟3樓,12.93,商,,,1080109,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.18,2,2,2,有,無,5300000,57022,坡道平面,22.98,1240000,,RPSOMLSLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟4樓,12.86,商,,,1080805,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5270000,56969,坡道平面,22.98,1240000,,RPVOMLSLQHPFFGE67CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟5樓,12.86,商,,,1070616,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5380000,58524,坡道平面,22.98,1240000,,RPWOMLSLQHPFFGE77CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟6樓,12.86,商,,,1080410,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5420000,59090,坡道平面,22.98,1240000,,RPXOMLSLQHPFFGE87CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟7樓,12.86,商,,,1080404,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5500000,60221,坡道平面,22.98,1240000,,RPOPMLSLQHPFFGE07CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟8樓,12.86,商,,,1080501,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5500000,60221,坡道平面,22.98,1240000,,RPPPMLSLQHPFFGE17CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟9樓,12.86,商,,,1080518,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5580000,61351,坡道平面,22.98,1240000,,RPQPMLSLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟10樓,12.86,商,,,1080518,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5580000,61351,坡道平面,22.98,1240000,,RPRPMLSLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A6棟11樓,12.86,商,,,1080721,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.72,2,2,2,有,無,5850000,65168,坡道平面,22.98,1240000,,RPSPMLSLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟3樓,16.31,商,,,1080330,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6280000,51983,坡道平面,22.98,1300000,,RPTPMLSLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟4樓,16.31,商,,,1070827,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6350000,52714,坡道平面,22.98,1300000,,RPUPMLSLQHPFFGE67CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟5樓,16.31,商,,,1070807,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6600000,55324,坡道平面,22.98,1300000,,RPVPMLSLQHPFFGE77CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟6樓,16.31,商,,,1071117,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6600000,55324,坡道平面,22.98,1300000,,RPWPMLSLQHPFFGE87CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟7樓,16.31,商,,,1080331,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6600000,54697,坡道平面,22.98,1360000,,RPXPMLSLQHPFFGE97CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟8樓,16.31,商,,,1080331,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6580000,55115,坡道平面,22.98,1300000,,RPOQMLSLQHPFFGE17CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟9樓,16.31,商,,,1080401,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6680000,56159,坡道平面,22.98,1300000,,RPPQMLSLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟10樓,16.31,商,,,1080331,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6680000,56159,坡道平面,22.98,1300000,,RPQQMLSLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟11樓,16.31,商,,,1080406,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6740000,56785,坡道平面,22.98,1300000,,RPRQMLSLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟12樓,16.31,商,,,1080413,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6800000,57411,坡道平面,22.98,1300000,,RPSQMLSLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟13樓,16.31,商,,,1080630,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6780000,57203,坡道平面,22.98,1300000,,RPTQMLSLQHPFFGE67CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A7棟15樓,16.31,商,,,1080717,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.78,2,2,2,有,無,6860000,58038,坡道平面,22.98,1300000,,RPUQMLSLQHPFFGE77CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟2樓,9.64,商,,,1080106,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,1,1,有,無,3100000,43990,,0.0,0,,RPVQMLSLQHPFFGE87CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟3樓,9.64,商,,,1070617,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3200000,45409,,0.0,0,,RPWQMLSLQHPFFGE97CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟4樓,9.64,商,,,1070819,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,2,2,1,有,無,3200000,45409,,0.0,0,,RPXQMLSLQHPFFGE08CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟5樓,9.64,商,,,1070912,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3320000,47112,,0.0,0,,RPORMLSLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A8棟6樓,9.64,商,,,1071013,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,4540000,69488,坡道平面,22.98,1240000,,RPPRMLSLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟7樓,9.64,商,,,1071110,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3280000,46545,,0.0,0,,RPQRMLSLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A8棟8樓,9.64,商,,,1070825,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,2,2,2,有,無,4640000,71594,坡道平面,22.98,1240000,,RPRRMLSLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區過埤里鳳頂路A8棟9樓,9.64,商,,,1071121,土地1建物1車位0,九層,15,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,,70.47,1,1,1,有,無,3350000,47538,,0.0,0,,RPRNMLTLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟10樓,9.64,商,,,1071207,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3400000,48247,,0.0,0,,RPSNMLTLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟11樓,9.64,商,,,1071216,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3450000,48957,,0.0,0,,RPTNMLTLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟13樓,9.64,商,,,1071231,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3380000,47964,,0.0,0,,RPVNMLTLQHPFFGE67CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟14樓,9.66,商,,,1080101,土地1建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,1,1,有,無,3450000,48957,,0.0,0,,RPWNMLTLQHPFFGE77CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟12樓,9.64,商,,,1071230,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3450000,48957,,0.0,0,,RPXNMLTLQHPFFGE87CB,鳳凰YOUNG,
鳳山區,房地(土地+建物),高雄市鳳山區鳳頂路A8棟15樓,9.66,商,,,1071230,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.47,1,2,1,有,無,3450000,48957,,0.0,0,,RPOOMLTLQHPFFGE07CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟2樓,17.07,商,,,1080720,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7100000,57797,坡道平面,22.98,1240000,,RPPOMLTLQHPFFGE17CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟3樓,17.07,商,,,1070709,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7110000,57303,坡道平面,22.98,1300000,,RPQOMLTLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟5樓,17.07,商,,,1070721,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,6950000,55725,坡道平面,22.98,1300000,,RPROMLTLQHPFFGE37CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟6樓,17.07,商,,,1070626,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,6950000,55725,坡道平面,22.98,1300000,,RPSOMLTLQHPFFGE47CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟7樓,17.07,商,,,1071209,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7100000,57205,坡道平面,22.98,1300000,,RPTOMLTLQHPFFGE57CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟10樓,17.07,商,,,1071116,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7080000,57008,坡道平面,22.98,1300000,,RPVOMLTLQHPFFGE77CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟11樓,17.07,商,,,1080531,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7310000,58684,坡道平面,22.98,1360000,,RPWOMLTLQHPFFGE87CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟12樓,17.07,商,,,1080115,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7160000,57797,坡道平面,22.98,1300000,,RPXOMLTLQHPFFGE97CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟14樓,17.07,商,,,1080626,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7270000,58882,坡道平面,22.98,1300000,,RPOPMLTLQHPFFGE17CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A9棟15樓,17.07,商,,,1080630,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.37,2,2,2,有,無,7330000,58882,坡道平面,22.98,1360000,,RPPPMLTLQHPFFGE27CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟2樓,13.81,商,,,1080729,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5950000,60704,坡道平面,22.98,1240000,,RPPNMLKMQHPFFGE88CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟3樓,13.75,商,,,1071110,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.12,2,2,2,有,無,5680000,57558,坡道平面,22.98,1240000,,RPQNMLKMQHPFFGE98CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟4樓,13.81,商,,,1080610,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5700000,57482,坡道平面,22.98,1240000,,RPRNMLKMQHPFFGE09CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟5樓,13.81,商,,,1080618,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5760000,58255,坡道平面,22.98,1240000,,RPSNMLKMQHPFFGE56CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟7樓,13.81,商,,,1080210,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5860000,59544,坡道平面,22.98,1240000,,RPUNMLKMQHPFFGE76CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟8樓,13.81,商,,,1071208,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5900000,60059,坡道平面,22.98,1240000,,RPVNMLKMQHPFFGE86CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟9樓,13.81,商,,,1080625,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,5850000,59415,坡道平面,22.98,1240000,,RPWNMLKMQHPFFGE96CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟11樓,13.81,商,,,1080606,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,6000000,60575,坡道平面,22.98,1300000,,RPXNMLKMQHPFFGE07CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟12樓,13.81,商,,,1080609,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,6050000,61993,坡道平面,22.98,1240000,,RPOOMLKMQHPFFGE88CB,鳳凰YOUNG,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳頂路A10棟13樓,13.81,商,,,1080715,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.57,2,2,2,有,無,6080000,61606,坡道平面,22.98,1300000,,RPPOMLKMQHPFFGE98CB,鳳凰YOUNG,
