編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLLKQHPFFBC78CC,39,42.67,商業用,鋼筋混凝土造,70年7月18日,六層,,
RPWNMLPLQHPFFBC76CC,21,29.46,住家用,鋼筋混凝土造,88年5月10日,七層,,
RPWNMLPLQHPFFBC76CC,21,5.84,共用部份,鋼筋混凝土造,88年5月10日,七層,,
RPWNMLPLQHPFFBC76CC,21,2.68,共用部份,鋼筋混凝土造,88年5月10日,七層,,
RPXNMLPLQHPFFCC96CC,24,67.16,住家用,鋼筋混凝土造,85年4月10日,五層,,
RPXNMLPLQHPFFCC96CC,24,26.82,共用部份,鋼筋混凝土造,85年4月10日,五層,,
RPXNMLPLQHPFFCC96CC,24,11.83,共用部份,鋼筋混凝土造,85年4月10日,五層,,
RPROMLRLQHPFFCC66CC,42,88.86,住家用,鋼筋混凝土造,68年1月12日,四層,,
RPSOMLRLQHPFFCC76CC,38,87.02,住家用,鋼筋混凝土造,71年4月26日,四層,,
RPSOMLRLQHPFFCC76CC,38,5.50,共用部份,鋼筋混凝土造,71年4月26日,四層,,
RPXNMLRLQHPFFCC17CC,37,84.07,住家用,鋼筋混凝土造,72年9月17日,五層,,
RPOOMLRLQHPFFCC98CC,41,97.51,住家用,鋼筋混凝土造,68年6月13日,四層,,
RPTOMLRLQHPFFCC86CC,33,64.96,住家用,鋼筋混凝土造,77年1月12日,五層,,
RPWOMLRLQHPFFBC07CC,40,82.68,住家用,鋼筋混凝土造,69年12月12日,五層,,
RPPOMLRLQHPFFCC09CC,,45.33,住家用,鋼筋混凝土加強磚造,,四層,,
RPRPMLRLQHPFFBC66CC,38,54.20,住家用,鋼筋混凝土造,71年6月1日,五層,,
RPSPMLRLQHPFFBC76CC,45,73.77,住家用,鋼筋混凝土加強磚造,64年8月2日,四層,,
RPXNMLSLQHPFFBC17CC,38,79.90,住家用,鋼筋混凝土造,71年8月23日,四層,,
RPOOMLSLQHPFFBC98CC,30,120.16,住家用,鋼筋混凝土造,79年10月19日,五層,,
RPOOMLSLQHPFFBC98CC,30,7.08,共用部份,鋼筋混凝土造,79年10月19日,五層,,
RPOOMLSLQHPFFBC98CC,30,3.54,共用部份,鋼筋混凝土造,79年10月19日,五層,,
RPPOMLSLQHPFFBC09CC,,72.55,住家用,鋼筋混凝土造,,,,
RPPOMLSLQHPFFBC09CC,,2.77,共用部份,鋼筋混凝土造,,,,
RPROMLSLQHPFFBC66CC,63,102.21,住家用,磚造,46年6月1日,二層,,
RPVNMLSLQHPFFCC07CC,35,108.38,住家用,鋼筋混凝土造,74年7月31日,五層,,
RPTOMLSLQHPFFBC86CC,45,76.56,住家用,鋼筋混凝土加強磚造,64年10月7日,四層,,
RPWNMLSLQHPFFCC17CC,,64.80,,,,,,
RPWNMLSLQHPFFCC17CC,,1.35,,,,,,
RPWNMLSLQHPFFCC17CC,,3.14,,,,,,
RPROMLLMQHPFFBC78DC,25,144.02,住家用,鋼筋混凝土造,84年11月22日,九層,,
