鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段76巷17弄3號文詠B-04F,20.33,住,,,1090421,土地3建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.1,2,2,1,有,無,28300000,358580,升降平面,42.01,2450000,,RPPPMLSLQHPFFFA66CB,台大龍門,
大安區,房地(土地+建物),臺北市大安區和平東路二段76巷17弄3號文詠B-05F,20.33,住,,,1090421,土地3建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,72.09,2,2,1,有,無,26050000,361354,,0.0,0,,RPQPMLSLQHPFFFA76CB,台大龍門,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段76巷17弄3號文詠B-06F,36.11,住,,,1090425,土地3建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,170.19,3,2,2,有,無,48300000,357700,升降平面,42.01,2450000,,RPRPMLSLQHPFFFA86CB,台大龍門,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段76巷17弄3號文詠B-07F,31.31,住,,,1090429,土地3建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.09,3,2,2,有,無,43600000,365502,升降平面,42.01,3000000,,RPSPMLSLQHPFFFA96CB,台大龍門,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段76巷17弄3號文詠C-03F,30.54,住,,,1090202,土地3建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.42,3,2,2,有,無,39650000,343142,升降平面,42.01,2450000,,RPTPMLSLQHPFFFA07CB,台大龍門,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段76巷17弄3號文詠C-05F,30.49,住,,,1090425,土地3建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.22,3,2,2,有,無,40600000,349321,升降平面,42.01,2800000,,RPUPMLSLQHPFFFA17CB,台大龍門,
中山區,房地(土地+建物)+車位,臺北市中山區中山段三小段325、326、327、328、329、330、332、333、336地號等9筆土地,22.39,商,,,1060701,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,206.26,3,2,2,有,無,52300000,300055,坡道平面,41.29,2800000,,RPWOMLMJRHPFFCA98DB,璞園貴象,
中山區,房地(土地+建物)+車位,臺北市中山區中山段三小段325、326、327、328、329、330、332、333、336地號等9筆土地,21.31,商,,,1060316,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,207.11,3,2,2,有,無,50650000,287360,坡道平面,41.29,3000000,,RPXOMLMJRHPFFCA09DB,璞園貴象,
中山區,房地(土地+建物)+車位,臺北市中山區中山段三小段325、326、327、328、329、330、332、333、336地號等9筆土地,19.78,商,,,1060113,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,186.04,4,2,2,有,無,45300000,294991,坡道平面,41.29,2600000,,RPPPMLMJRHPFFCA38DB,璞園貴象,
中山區,房地(土地+建物)+車位,臺北市中山區中山段三小段325、326、327、328、329、330、332、333、336地號等9筆土地,22.17,商,,,1060317,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,214.0,4,2,2,有,無,53670000,293382,坡道平面,41.29,3000000,,RPRPMLMJRHPFFCA58DB,璞園貴象,
中正區,房地(土地+建物)+車位,臺北市中正區杭州南一段４３號旁Ａ１－5Ｆ,20.11,商,,,1090720,土地28建物1車位2,五層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,310.62,3,2,2,有,無,93280000,358204,坡道平面,66.96,6000000,,RPOOMLOKRHPFFBA28CB,正隆官邸,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號2樓,42.18,住,,,1080422,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,34680000,204209,其他,21.79,1300000,預售屋雨遮不計價,RPUNMLRKRHPFFCA56CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號3樓,42.18,住,,,1060903,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35730000,210633,其他,21.79,1300000,預售屋雨遮不計價,RPWNMLRKRHPFFCA76CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號4樓,42.18,住,,,1080820,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35150000,207084,其他,21.79,1300000,預售屋雨遮不計價,RPXNMLRKRHPFFCA86CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號5樓,42.18,住,,,1071223,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,35860000,211428,其他,21.79,1300000,預售屋雨遮不計價,RPOOMLRKRHPFFCA68CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街71號6樓,42.18,住,,,1071217,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,185.25,3,2,2,有,無,36050000,212590,其他,21.79,1300000,預售屋雨遮不計價,RPPOMLRKRHPFFCA78CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號8樓,58.13,住,,,1061225,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,235.76,3,2,3,有,無,51840000,235033,其他,21.79,1550000,,RPQOMLRKRHPFFCA88CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號2樓,22.12,住,,,1061013,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.4,1,2,1,有,無,19000000,206240,其他,21.79,1550000,預售屋雨遮不計價,RPROMLRKRHPFFCA98CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號3樓,22.12,住,,,1070120,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19980000,214078,其他,21.79,1550000,預售屋雨遮不計價,RPSOMLRKRHPFFCA09CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號4樓,22.12,住,,,1070115,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19730000,211174,其他,21.79,1550000,預售屋雨遮不計價,RPTOMLRKRHPFFCA56CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號5樓,22.12,住,,,1080319,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,20500000,223022,其他,21.79,1300000,預售屋雨遮不計價,RPUOMLRKRHPFFCA66CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號6樓,22.12,住,,,1060609,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,21570000,232547,其他,21.79,1550000,預售屋雨遮不計價,RPVOMLRKRHPFFCA76CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街73號7樓,22.12,住,,,1080328,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,20600000,224184,其他,21.79,1300000,預售屋雨遮不計價,RPWOMLRKRHPFFCA86CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號2樓,22.12,住,,,1070805,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.4,1,2,1,有,無,19310000,212741,其他,21.79,1310000,預售屋雨遮不計價,RPXOMLRKRHPFFCA96CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號3樓,22.12,住,,,1060522,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19900000,216053,其他,21.79,1300000,預售屋雨遮不計價,RPPPMLRKRHPFFCA88CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號4樓,22.12,住,,,1070804,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19680000,212336,其他,21.79,1400000,預售屋雨遮不計價,RPQPMLRKRHPFFCA98CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號5樓,22.12,住,,,1071217,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19740000,214194,其他,21.79,1300000,預售屋雨遮不計價,RPSPMLRKRHPFFCA56CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號6樓,22.12,住,,,1080125,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19580000,212336,其他,21.79,1300000,預售屋雨遮不計價,RPTPMLRKRHPFFCA66CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街75號7樓,22.12,住,,,1080130,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.88,1,2,1,有,無,19980000,216982,其他,21.79,1300000,預售屋雨遮不計價,RPUPMLRKRHPFFCA76CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號8樓,63.53,住,,,1061223,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,254.36,3,2,3,有,無,56430000,235972,其他,21.79,1550000,,RPVPMLRKRHPFFCA86CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號,42.06,住,,,1080429,土地1建物1車位1,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.75,3,2,2,有,無,40000000,266970,其他,21.79,1300000,,RPWPMLRKRHPFFCA96CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號2樓,42.7,住,,,1071001,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.01,3,2,2,有,無,36280000,211718,其他,21.79,1300000,預售屋雨遮不計價,RPXPMLRKRHPFFCA07CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號3樓,42.7,住,,,1080125,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.01,3,2,2,有,無,38000000,221523,其他,21.79,1400000,預售屋雨遮不計價,RPOQMLRKRHPFFCA88CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號4樓,42.7,住,,,1070528,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.01,3,2,2,有,無,38300000,222431,其他,21.79,1550000,預售屋雨遮不計價,RPPQMLRKRHPFFCA98CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街77號5樓,42.7,住,,,1070401,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,187.01,3,2,2,有,無,37550000,219404,其他,21.79,1300000,預售屋雨遮不計價,RPRQMLRKRHPFFCA56CB,遠雄峰邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷39號2樓,34.21,住,,,1070510,土地1建物1車位1,二層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.01,2,2,2,有,無,26300000,195633,其他,25.22,1300000,預售屋雨遮不計價,RPTQMLRKRHPFFCA76CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷39號4樓,34.21,住,,,1060410,土地1建物1車位1,四層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.01,2,2,2,有,無,28800000,213240,其他,25.22,1550000,預售屋雨遮不計價,RPUQMLRKRHPFFCA86CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷39號6樓,34.21,住,,,1060503,土地1建物1車位1,六層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.01,2,2,2,有,無,29450000,220283,其他,25.22,1300000,預售屋雨遮不計價,RPVQMLRKRHPFFCA96CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷39號8樓,47.04,住,,,1070314,土地1建物1車位1,八層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.88,3,2,2,有,無,39350000,228309,其他,25.22,1300000,,RPXQMLRKRHPFFCA17CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷35號4樓,34.21,住,,,1070105,土地1建物1車位1,四層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,2,2,2,有,無,29580000,219499,其他,25.22,1550000,預售屋雨遮不計價,RPORMLRKRHPFFCA98CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷35號5樓,34.21,住,,,1070307,土地1建物1車位1,五層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,2,2,2,有,無,30100000,225529,其他,25.22,1300000,預售屋雨遮不計價,RPPRMLRKRHPFFCA09CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷35號6樓,34.21,住,,,1070205,土地1建物1車位1,六層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.92,2,2,2,有,無,30500000,228661,其他,25.22,1300000,預售屋雨遮不計價,RPTRMLRKRHPFFCA86CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號2樓,28.04,住,,,1070130,土地1建物1車位1,二層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,2,2,1,有,無,22460000,205827,其他,25.22,1550000,預售屋雨遮不計價,RPURMLRKRHPFFCA96CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號3樓,28.04,住,,,1060402,土地1建物1車位1,三層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,2,2,1,有,無,22750000,208682,其他,25.22,1550000,預售屋雨遮不計價,RPVRMLRKRHPFFCA07CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號4樓,28.04,住,,,1060505,土地1建物1車位1,四層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,2,2,1,有,無,22170000,202973,其他,25.22,1550000,預售屋雨遮不計價,RPWRMLRKRHPFFCA17CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號5樓,28.04,住,,,1070130,土地1建物1車位1,五層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,2,2,1,有,無,23930000,220297,其他,25.22,1550000,預售屋雨遮不計價,RPXRMLRKRHPFFCA27CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號6樓,28.04,住,,,1070320,土地1建物1車位1,六層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.81,2,2,1,有,無,24280000,226203,其他,25.22,1300000,預售屋雨遮不計價,RPOSMLRKRHPFFCA09CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路181巷37號7樓,25.42,住,,,1071009,土地1建物1車位1,七層,8,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.87,2,2,1,有,無,22750000,240835,其他,25.22,1400000,,RPPSMLRKRHPFFCA56CB,遠雄賦邑,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街27號,44.63,住,,,1090601,土地1建物1車位2,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,242.32,3,2,3,有,無,53380000,281713,坡道平面,72.36,5500000,,RPUSMLRKRHPFFCA07CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號2樓,41.46,住,,,1081024,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,207.86,3,2,3,有,無,41600000,227749,坡道平面,36.18,2500000,預售屋雨遮不計價,RPXSMLRKRHPFFCA37CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號3樓,41.53,住,,,1071126,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,41490000,226910,坡道平面,36.18,2500000,預售屋雨遮不計價,RPOTMLRKRHPFFCA56CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號4樓,41.53,住,,,1070512,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,42350000,230460,坡道平面,36.18,2750000,預售屋雨遮不計價,RPPTMLRKRHPFFCA66CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號5樓,41.53,住,,,1070525,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,43800000,239772,坡道平面,36.18,2600000,預售屋雨遮不計價,RPQTMLRKRHPFFCA76CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號6樓,41.53,住,,,1070630,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,43390000,236804,坡道平面,36.18,2700000,預售屋雨遮不計價,RPSTMLRKRHPFFCA96CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號7樓,41.53,住,,,1081223,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,43600000,238899,坡道平面,36.18,2550000,預售屋雨遮不計價,RPTTMLRKRHPFFCA07CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號8樓,41.53,住,,,1081209,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.01,3,2,3,有,無,44270000,242507,坡道平面,36.18,2600000,預售屋雨遮不計價,RPUTMLRKRHPFFCA17CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號9樓,41.53,住,,,1090515,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.08,3,2,3,有,無,45500000,247237,坡道平面,36.18,3000000,預售屋雨遮不計價,RPVTMLRKRHPFFCA27CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號10樓,41.53,住,,,1090520,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.08,3,2,3,有,無,44980000,245957,坡道平面,36.18,2700000,預售屋雨遮不計價,RPWTMLRKRHPFFCA37CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街17號11樓,41.53,住,,,1090624,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,208.08,3,2,3,有,無,44850000,247528,坡道平面,36.18,2300000,預售屋雨遮不計價,RPOUMLRKRHPFFCA66CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街23號,46.15,住,,,1090707,土地1建物1車位2,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,247.89,3,2,3,有,無,55000000,283142,坡道平面,72.36,5300000,,RPPUMLRKRHPFFCA76CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街19號2樓,34.64,住,,,1090724,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.37,3,2,3,有,無,34600000,232057,坡道平面,36.18,2300000,預售屋雨遮不計價,RPQUMLRKRHPFFCA86CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街19號3樓,34.64,住,,,1090316,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.2,3,2,3,有,無,33600000,229746,坡道平面,36.18,2350000,預售屋雨遮不計價,RPRUMLRKRHPFFCA96CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街19號4樓,34.64,住,,,1080730,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.2,3,2,3,有,無,33800000,230848,坡道平面,36.18,2400000,預售屋雨遮不計價,RPSUMLRKRHPFFCA07CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街19號5樓,34.64,住,,,1070808,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.2,3,2,3,有,無,36000000,244082,坡道平面,36.18,2800000,預售屋雨遮不計價,RPTUMLRKRHPFFCA17CB,遠雄常御,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街19號6樓,34.64,住,,,1070630,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,172.2,3,2,3,有,無,34290000,235921,坡道平面,36.18,2200000,預售屋雨遮不計價,RPUUMLRKRHPFFCA27CB,遠雄常御,
