編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLMKQHPFFAT37CC,21,94.05,集合住宅,鋼筋混凝土造,88年12月4日,十四層,,
RPOPMLMKQHPFFAT37CC,21,26.89,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,
RPVOMLLKQHPFFAT87CC,,118.56,住商用,鋼筋混凝土加強磚造,,二層,,
RPSNMLMKQHPFFAT57CC,28,123.72,住家用,鋼筋混凝土造,81年7月20日,五層,,
RPSNMLMKQHPFFAT57CC,28,21.34,共有部份,鋼筋混凝土造,81年7月20日,五層,,
RPXNMLRKQHPFFAT58CC,32,980.60,辦公室、廠房、浴廁,加強磚造、鋼筋混凝土,77年7月4日,二層,,
RPWOMLQLQHPFFAT58CC,23,140.01,辦公室,鋼筋混凝土造,86年11月18日,六層,,
RPVOMLQLQHPFFAT48CC,23,127.93,商業用,鋼筋混凝土造,86年11月18日,六層,,
RPOPMLQLQHPFFAT87CC,23,141.52,補習班,鋼筋混凝土造,86年11月18日,六層,,
RPXOMLQLQHPFFAT68CC,23,141.52,補習班,鋼筋混凝土造,86年11月18日,六層,,
RPTOMLOJRHPFFAT97CC,38,84.53,國民住宅,鋼筋混凝土造,71年7月17日,五層,,
RPPPMLQLQHPFFAT97CC,23,141.52,辦公室,鋼筋混凝土造,86年11月18日,六層,,
RPTOMLOJRHPFFAT97CC,38,.00,國民住宅,鋼筋混凝土造,71年7月17日,五層,,
RPXNMLSJRHPFFAT68CC,26,17.74,住家用,鋼筋混凝土造,83年12月30日,五層,,
RPXNMLSJRHPFFAT68CC,26,4.17,停車間，梯間,鋼筋混凝土造,83年12月30日,五層,,
RPWOMLTJRHPFFAT78CC,39,886.35,住商用,鋼筋混凝土造,70年7月18日,四層,,
RPVOMLSKRHPFFAT68CC,,107.64,住商用,鋼筋混凝土加強磚造,,二層,,
RPSOMLLLRHPFFAT77CC,,38.40,住商用,鋼筋混凝土加強磚造,,二層,,
RPUNMLOLRHPFFAT18CC,20,103.54,住家用,鋼筋混凝土造,89年3月31日,六層,,
RPUNMLOLRHPFFAT18CC,20,44.70,防空避難室兼停車空間、梯間、國民住宅,鋼筋混凝土造,89年3月31日,六層,,
RPWNMLPLRHPFFAT48CC,,36.90,住家用,鋼筋混凝土加強磚造,,二層,,
RPWNMLKMRHPFFAT08CC,26,70.14,住家用,鋼筋混凝土造,83年6月23日,十層,,
RPWNMLKMRHPFFAT08CC,26,26.62,防空避難室，停車空間，樓梯間,鋼筋混凝土造,83年6月23日,十層,,
RPRNMLMKIIPFFAT76CC,,62.75,住家用,磚造,,一層,,
RPVNMLNLIIPFFAT37CC,25,51.96,住家用,鋼筋混凝土造,84年11月25日,十二層,,
RPVNMLNLIIPFFAT37CC,25,22.43,防空避難室兼停車空間梯間,鋼筋混凝土造,84年11月25日,十二層,,
RPXNMLSLIIPFFAT08CC,38,200.04,住商用,鋼筋混凝土造,71年6月14日,三層,,
RPQOMLMJJIPFFAT76CC,18,17.46,住家用,鋼骨造,91年12月30日,一層,,
RPRNMLPJJIPFFAT07CC,44,80.80,住家用,鋼筋混凝土加強磚造,65年9月11日,二層,,
RPXNMLKKRHPFFCT18CC,27,162.56,住家用,鋼筋混凝土造,82年8月13日,四層,,
RPUNMLTJJIPFFCT97CC,47,30.00,住商用,磚造,63年3月6日,二層,,
RPTNMLMKIIPFFAT07DC,16,185.12,停車空間、店舖、住宅、機電空間,鋼筋混凝土造,93年7月27日,四層,,
RPSNMLLLQHPFFAT67DC,27,240.10,住商用,鋼筋混凝土造,82年3月11日,四層,,
RPQOMLQLQHPFFAT08DC,16,164.80,住商用,鋼筋混凝土造,93年4月23日,四層,,
