編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLQKIIOFFEK88CA,,63.34,Ｈ２集合住宅,ＲＣ造,108年5月6日,五層,五層 陽台,全筆移轉
RPQNMLQKIIOFFEK88CA,,49.70,騎樓、停車空間、樓梯間、電梯間,ＲＣ造,108年5月6日,五層,,持分移轉
RPTNMLLLIIOFFDK68CA,16,22.54,住家用,鋼筋混凝土造,92年7月16日,四層,四層 陽台 雨遮,全筆移轉
RPTNMLLLIIOFFDK68CA,16,6.68,樓梯間,鋼筋混凝土造,92年7月16日,四層,,持分移轉
RPXNMLSKIIOFFDK07CA,24,112.07,住家用,鋼筋混凝土造,84年11月25日,十六層,十一層,全筆移轉
RPXNMLSKIIOFFDK07CA,24,17.33,見其他登記事項,鋼筋混凝土造,84年11月25日,十六層,,持分移轉
RPXNMLSKIIOFFDK07CA,24,34.62,見其他登記事項,鋼筋混凝土造,84年11月25日,十六層,,持分移轉
RPQNMLMLIIOFFDK48CA,26,165.30,住家用,鋼筋混凝土造,82年5月15日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPTQMLLMIIOFFFK66CA,22,25.20,住家用,鋼筋混凝土造,86年6月19日,八層,四層 雨遮,全筆移轉
RPTQMLLMIIOFFFK66CA,22,5.25,樓梯間．走廊,鋼筋混凝土造,86年6月19日,八層,,持分移轉
RPTQMLLMIIOFFFK66CA,22,1.89,門聽，地下室，汽車升降機,鋼筋混凝土造,86年6月19日,八層,,持分移轉
RPUNMLSLIIOFFFK07CA,26,88.76,住家用,鋼筋混凝土造,82年9月15日,八層,五層 陽台,全筆移轉
RPUNMLSLIIOFFFK07CA,26,7.46,樓梯間，電梯,鋼筋混凝土造,82年9月15日,八層,,持分移轉
RPUNMLSLIIOFFFK07CA,26,17.37,防空避難及停車空間,鋼筋混凝土造,82年9月15日,,,持分移轉
RPQNMLOJJIOFFBK38CA,1,254.86,住家用,鋼筋混凝土造,107年10月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLLLJIOFFBK28CA,1,107.71,住家用,鋼筋混凝土造,107年12月7日,十一層,三層 陽台,全筆移轉
RPQNMLLLJIOFFBK28CA,1,122.65,本共有部分之項目有防空避難室、管委會空間、梯間、樓梯間、水箱、電梯機房及停車空間（室內６６輛）等７項。,鋼筋混凝土造,107年12月7日,十一層,,持分移轉
RPUPMLOLIIOFFDK66CA,39,127.68,住家用,鋼筋混凝土造,69年5月30日,二層,一層 二層 騎樓,全筆移轉
RPTNMLTLIIOFFDK86CA,15,25.78,住家用,鋼筋混凝土造,93年5月12日,五層,五層,全筆移轉
