鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金寧鄉,土地,寧北一劃段133地號,1000.0,其他,,,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3000,,0.0,0,,RPSNMLMJNHJFFAW66CA,0.0,0.0,0.0,,
金城鎮,土地,小西門劃測段1047地號,2175.55,其他,,,1030301,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,1931,,0.0,0,,RPWNMLMLNHJFFAW27CA,0.0,0.0,0.0,,
金城鎮,土地,小西門劃測段2175地號,687.27,住,,,1030424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,11640,,0.0,0,,RPSNMLLJNHJFFAW66DA,0.0,0.0,0.0,,
金湖鎮,土地,太湖劃測段240-1地號,606.96,其他,,,1030403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,11203,,0.0,0,,RPSNMLQJNHJFFAW07CA,0.0,0.0,0.0,,
金沙鎮,土地,蔡厝劃測段377地號,1127.03,農,,,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2366763,2100,,0.0,0,,RPUOMLQKNHJFFAW47CA,0.0,0.0,0.0,,
金寧鄉,土地,榜林村段229地號,199.0,住,,,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,23618,,0.0,0,,RPTNMLTLNHJFFAW67CA,0.0,0.0,0.0,,
金湖鎮,土地,瓊林段434-22地號,6.85,其他,,,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23970,3499,,0.0,0,,RPUNMLQKNHJFFAW47DA,0.0,0.0,0.0,,
烈嶼鄉,土地,青岐段68地號,151.0,住,,,1030506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,6623,,0.0,0,,RPPNMLPKNHJFFAW86DA,0.0,0.0,0.0,,
金寧鄉,房地(土地+建物),金門縣金寧鄉湖南13之10號三樓,71.75,住,,,1030414,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,1030121,110.03999999999999,3,2,2,有,無,5700000,51799,,0.0,0,,RPQNMLSLNHJFFAW37DA,80.95,0.0,9.26,,
金湖鎮,土地,瓊林段434-23地號,20.89,其他,,,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,73125,3500,,0.0,0,,RPVNMLQKNHJFFAW57DA,0.0,0.0,0.0,,
金湖鎮,土地,瓊林段434-25地號,50.2,其他,,,1030430,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175700,3500,,0.0,0,,RPXNMLQKNHJFFAW77DA,0.0,0.0,0.0,,
金湖鎮,土地,瓊林段434-26地號,50.2,其他,,,1030430,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,175700,3500,,0.0,0,,RPOOMLQKNHJFFAW96DA,0.0,0.0,0.0,,
金湖鎮,土地,瓊林段434-3地號,66.05,其他,,,1030430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,231175,3500,,0.0,0,,RPPOMLQKNHJFFAW07DA,0.0,0.0,0.0,,
金城鎮,土地,金城劃段219地號,242.5,農,,,1030506,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,13196,,0.0,0,,RPSNMLTKNHJFFAW57DA,0.0,0.0,0.0,,
金城鎮,房地(土地+建物),金門縣金城鎮小西門49號3樓,51.15,住,,,1030413,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,1030110,87.93,3,2,2,有,有,4100000,46628,,0.0,0,,RPQNMLTJNHJFFAW27DA,82.45,0.0,0.0,,
金城鎮,土地,水頭段94-1地號,3584.67,農,,,1030317,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,5021,,0.0,0,,RPTNMLKLNHJFFAW76CA,0.0,0.0,0.0,,
金寧鄉,土地,寧劃段443地號,979.13,農,,,1030425,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,2451,,0.0,0,,RPPNMLOLNHJFFAW76CA,0.0,0.0,0.0,,
