鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
花壇鄉,土地,燕霧段291地號,79.45,住,,,1030421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3200000,40277,,0.0,0,交易總價包含一棟二層未辦保存登記建物,RPTOMLLJNHJFFAN48CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿彰南路二段３５１巷２１號,108.11,,特定農業區,甲種建築用地,1030318,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850321,151.57,4,2,2,有,無,5800000,38266,,0.0,0,,RPQNMLNJNHJFFAN28CA,134.64,8.77,8.16,,
彰化市,房地(土地+建物),彰化縣彰化巿介壽北路７５巷１２弄１２號,86.0,住,,,1030422,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0631002,99.96,0,0,0,無,無,5600000,56022,,0.0,0,,RPVOMLRJNHJFFAN66CA,99.96,0.0,0.0,,
彰化市,土地,茄苳段635地號,1206.87,,特定農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,3812,,0.0,0,,RPQOMLSJNHJFFAN88CA,0.0,0.0,0.0,,
芬園鄉,土地,舊社段480-1地號,3072.0,,山坡地保育區,林業用地,1030417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,1302,,0.0,0,,RPXNMLTJNHJFFAN96CA,0.0,0.0,0.0,,
彰化市,房地(土地+建物)+車位,彰化縣彰化巿平和十三街６６號3樓之2,17.47,住,,,1030405,土地2建物2車位1,三層，四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890614,104.22,2,2,2,有,有,3650000,35022,升降機械,0.0,0,,RPQOMLTJNHJFFAN98CA,62.76,0.0,7.2,,
彰化市,房地(土地+建物),彰化縣彰化巿彰益街６２號,70.89,住,,,1030416,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870216,217.44,5,3,4,有,無,2500000,11497,,0.0,0,親友、員工或其他特殊關係間之交易。實際資訊經買賣雙方確認無誤,RPROMLTJNHJFFAN09CA,197.72,19.72,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿陳稜路１９４巷１１號,50.0,商,,,1030328,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0591114,133.12,3,2,3,有,無,5300000,39814,,0.0,0,,RPSOMLLLNHJFFAN58CA,133.12,0.0,0.0,,
彰化市,房地(土地+建物),彰化縣彰化巿東芳里永芳路６００巷２６號,91.4,住,,,1030422,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030116,170.04,4,3,3,有,有,5900000,34698,,0.0,0,,RPOPMLLLNHJFFAN28CA,0.0,0.0,0.0,,
彰化市,土地,線東段813地號,1454.15,農,,,1030324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17375260,11949,,0.0,0,,RPSNMLNLNHJFFAN68CA,0.0,0.0,0.0,,
和美鎮,土地,仁愛段1203地號,2206.0,,鄉村區,乙種建築用地,1030327,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,48714360,22083,,0.0,0,,RPSNMLTKNHJFFBN66CA,0.0,0.0,0.0,,
鹿港鎮,土地,鹽埔段671地號,759.99,,一般農業區,丁種建築用地,1030414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9067000,11930,,0.0,0,,RPVNMLPJNHJFFCN56CA,0.0,0.0,0.0,,
福興鄉,土地,福金段1193地號,2384.99,,一般農業區,農牧用地,1030409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3577500,1500,,0.0,0,,RPWNMLPJNHJFFCN66CA,0.0,0.0,0.0,,
福興鄉,土地,福金段1191地號,1438.1,,一般農業區,農牧用地,1030409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2157200,1500,,0.0,0,,RPXNMLPJNHJFFCN76CA,0.0,0.0,0.0,,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮文化街１３號,22.87,住,,,1030416,土地1建物1車位0,全,七層,透天厝,住商用,鋼筋混凝土造,0820522,94.55,2,2,2,有,無,2700000,28556,,0.0,0,,RPSNMLSJNHJFFCN56CA,78.81,8.41,7.33,,
鹿港鎮,建物,彰化縣鹿港鎮鹿工南五路３９號,0.0,,,,1030421,土地0建物2車位0,一層，二層，三層，四層，夾層,四層,工廠,工業用,見其他登記事項,1000323,684.51,0,0,4,無,無,12000000,,,0.0,0,,RPPNMLTKNHJFFCN09CA,669.51,0.0,15.0,,
員林市,房地(土地+建物)+車位,彰化縣員林鎮三多里永興街１２５號七樓,30.92,住,,,1030414,土地1建物2車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790706,178.19,4,1,2,有,有,5000000,28060,坡道平面,0.0,0,,RPPNMLPJNHJFFDN68CA,108.51,0.0,16.33,,
大村鄉,房地(土地+建物),彰化縣大村鄉山腳路７９巷１０５號,74.2,,特定農業區,甲種建築用地,1030401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790202,113.6,3,2,3,有,無,2960000,26056,,0.0,0,,RPPOMLQJNHJFFDN88CA,113.6,0.0,0.0,,
員林市,房地(土地+建物),彰化縣員林鎮南平街１５１號,33.49,住,,,1030328,土地1建物1車位0,一層，二層，三層，騎樓,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800724,232.1,4,3,2,有,無,7500000,32314,,0.0,0,,RPPPMLQJNHJFFDN98CA,160.74,6.35,12.7,,
員林市,房地(土地+建物),彰化縣員林鎮大仁街８之１號,83.0,住,,,1030330,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820924,203.09,4,2,3,有,無,12150000,59826,,0.0,0,,RPVNMLMJNHJFFDN98CA,203.09,0.0,0.0,,
大村鄉,土地,南勢段547地號,5020.0,農,,,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26100000,5199,,0.0,0,,RPRNMLMKNHJFFDN68CA,0.0,0.0,0.0,,
員林市,土地,仁愛段775地號,330.0,住,,,1030306,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21162900,64130,,0.0,0,本買賣價金含一棟未登記建物。,RPOOMLOKNHJFFDN68CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1485地號,320.72,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3738000,11655,,0.0,0,,RPTNMLRLNHJFFDN86CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1488地號,51.03,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,772000,15128,,0.0,0,,RPUNMLRLNHJFFDN96CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1489地號,51.03,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,772000,15128,,0.0,0,,RPVNMLRLNHJFFDN07CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1490地號,51.03,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,772000,15128,,0.0,0,,RPWNMLRLNHJFFDN17CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1491地號,31.53,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,477000,15128,,0.0,0,,RPXNMLRLNHJFFDN27CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1492地號,397.13,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4418000,11125,,0.0,0,,RPPOMLRLNHJFFDN56CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1493地號,200.95,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2340000,11645,,0.0,0,,RPQOMLRLNHJFFDN66CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1487地號,58.97,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,687000,11650,,0.0,0,,RPQNMLRLNHJFFDN56CA,0.0,0.0,0.0,,
大村鄉,土地,慶安段1486地號,119.73,,特定農業區,甲種建築用地,1030428,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1397000,11668,,0.0,0,,RPRNMLRLNHJFFDN66CA,0.0,0.0,0.0,,
員林市,土地,中東段635地號,78.69,,山坡地保育區,丙種建築用地,1030414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,5083,,0.0,0,,RPOPMLRLNHJFFDN56CA,0.0,0.0,0.0,,
田中鎮,土地,復興段120地號,174.0,住,,,1030328,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4234675,24337,,0.0,0,,RPPNMLMJNHJFFEN48CA,0.0,0.0,0.0,,
田尾鄉,土地,和平段286地號,1525.0,,特定農業區,農牧用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7250000,4754,,0.0,0,,RPWNMLLJNHJFFFN56CA,0.0,0.0,0.0,,
北斗鎮,土地,大新段1003地號,109.49,,鄉村區,乙種建築用地,1030410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,10777,,0.0,0,,RPQNMLPJNHJFFFN98CA,0.0,0.0,0.0,,
北斗鎮,房地(土地+建物),彰化縣北斗鎮中寮里光前路38之19號,143.35,,特定農業區,甲種建築用地,1030412,土地3建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1020719,182.03,5,3,4,有,無,6500000,35708,,0.0,0,,RPWNMLQJNHJFFFN07CA,170.16,0.0,11.87,,
北斗鎮,土地,螺青段839-1地號,502.0,住,,,1030417,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19741800,39326,,0.0,0,,RPTNMLRJNHJFFFN86CA,0.0,0.0,0.0,,
北斗鎮,土地,東螺段472地號,4547.14,,特定農業區,農牧用地,1030415,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7922000,1742,,0.0,0,,RPSNMLTJNHJFFFN96CA,0.0,0.0,0.0,,
田尾鄉,土地,田豐段1092-6地號,142.4,,鄉村區,乙種建築用地,1030303,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2940000,20646,,0.0,0,,RPSNMLTKNHJFFFN07CA,0.0,0.0,0.0,,
田尾鄉,建物,彰化縣田尾鄉光復路三段655巷36號,0.0,,,,1030303,土地0建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土造,1021029,135.19,3,2,2,有,無,1960000,14498,,0.0,0,,RPTNMLTKNHJFFFN17CA,135.19,0.0,0.0,,
溪州鄉,房地(土地+建物),彰化縣溪州鄉莊邊巷7號,128.0,,鄉村區,乙種建築用地,1030420,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850622,146.04,4,1,2,有,無,2200000,15064,,0.0,0,,RPXNMLMLNHJFFFN96CA,146.04,0.0,0.0,,
大城鄉,土地,永光段867地號,26.2,,一般農業區,農牧用地,1030205,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17551,670,,0.0,0,,RPSNMLMJNHJFFGN98CA,0.0,0.0,0.0,,
大城鄉,土地,永光段867地號,126.22,,一般農業區,農牧用地,1030305,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84566,670,,0.0,0,,RPTNMLMJNHJFFGN09CA,0.0,0.0,0.0,,
芳苑鄉,土地,草湖段246-4地號,351.73,,鄉村區,乙種建築用地,1030425,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,4549,,0.0,0,親友關係間之交易。畸零地有合併使用之交易。,RPPNMLNJNHJFFGN78CA,0.0,0.0,0.0,,
二林鎮,房地(土地+建物),彰化縣二林鎮溝頭巷１弄２２號,90.0,,特定農業區,特定目的事業用地,1030328,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0711210,83.86,2,2,2,有,無,1200000,14310,,0.0,0,,RPTNMLTKNHJFFGN27CA,83.86,0.0,0.0,,
埔心鄉,房地(土地+建物),彰化縣埔心鄉東門村員鹿路二段８１巷６號,80.66,工,,,1030409,土地3建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,其他,見其他登記事項,鋼筋混凝土造,0970909,215.74,3,2,4,有,無,7000000,32446,,0.0,0,,RPUNMLPJNHJFFHN96CA,199.99,0.0,15.75,,
埔心鄉,土地,仁華段237-10地號,859.5,,特定農業區,農牧用地,1030422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,3490,,0.0,0,,RPPNMLLKNHJFFHN78CA,0.0,0.0,0.0,,
埔心鄉,土地,瓦窯北段1337地號,224.22,住,,,1030402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12208000,54447,,0.0,0,,RPQNMLLKNHJFFHN88CA,0.0,0.0,0.0,,
埔心鄉,房地(土地+建物),彰化縣埔心鄉中山路１５３巷３２之１號,77.82,,鄉村區,乙種建築用地,1030414,土地5建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0860830,149.4,4,3,3,有,無,4500000,30120,,0.0,0,,RPWNMLTKNHJFFHN67CA,138.6,0.0,10.8,,
埔心鄉,土地,霖鳳段1189地號,3340.0,農,,,1030414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9080000,2719,,0.0,0,,RPVNMLKLNHJFFHN76CA,0.0,0.0,0.0,,
花壇鄉,土地,口庄段389-1地號,3791.0,農,,,1030422,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10993900,2900,,0.0,0,,RPOOMLMJNHJFFAN18DA,0.0,0.0,0.0,,
彰化市,土地,大埔段919-62地號,9.0,住,,,1030331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,747000,83000,,0.0,0,,RPPOMLRJNHJFFAN78DA,0.0,0.0,0.0,,
彰化市,房地(土地+建物)+車位,彰化縣彰化巿旭光路287號十樓,10.89,住,,,1030421,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860125,126.29,2,2,2,有,有,6000000,47510,升降機械,0.0,0,,RPOOMLSJNHJFFAN78DA,85.37,1.6,16.46,,
彰化市,車位,彰化縣彰化巿中華西路571巷16號地下樓,0.0,,,,1030321,土地0建物0車位1,地下層,十二層,其他,住家用,鋼筋混凝土造,0830831,12.95,0,0,0,有,有,450000,,坡道平面,0.0,450000,,RPQOMLMKNHJFFAN48DA,0.0,0.0,0.0,,
花壇鄉,土地,灣東段222-1地號,164.94,,山坡地保育區,農牧用地,1030411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,186029,1128,,0.0,0,,RPQNMLOKNHJFFAN58DA,0.0,0.0,0.0,,
秀水鄉,土地,曾厝段280地號,58.12,,鄉村區,乙種建築用地,1030408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,668000,11493,,0.0,0,,RPWNMLRLNHJFFAN96DA,0.0,0.0,0.0,,
秀水鄉,土地,曾厝段284-16地號,101.0,,特定農業區,農牧用地,1030408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,458000,4535,,0.0,0,,RPXNMLRLNHJFFAN07DA,0.0,0.0,0.0,,
