編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJNHLFFAV66CA,22,80.35,集合住宅,鋼筋混凝土造,83年5月16日,十三層,四層 陽台
RPPNMLOJNHLFFAV66CA,22,19.73,避難室,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLKKNHLFFAV66CA,9,37.74,店舖,鋼骨造,96年8月9日,一層,一層
RPWNMLTJNHLFFAV87CA,32,92.68,集合住宅,鋼筋混凝土造,72年10月19日,四層,四層 陽台
RPWNMLTJNHLFFAV87CA,,4.78,樓梯間,鋼筋水泥,,四層,
RPTNMLQJNHLFFAV27CA,20,179.58,鄉村住宅,鋼筋混凝土造,84年12月13日,三層,一層 二層 三層 陽台 屋頂突出物 花台
RPXNMLTJNHLFFAV97CA,37,101.93,住家用,加強磚造,68年5月16日,二層,一層 二層 騎樓
RPSNMLOJNHLFFAV96CA,32,125.52,住家用,加強磚造,73年6月26日,二層,一層 二層 陽台 騎樓
RPUNMLTJNHLFFAV67CA,21,100.22,集合住宅,鋼筋混凝土造,84年2月17日,八層,五層 陽台 花台
RPUNMLTJNHLFFAV67CA,21,17.65,防空避難室暨停車空間、配電室,鋼筋混凝土造,84年2月17日,八層,
RPUNMLTJNHLFFAV67CA,21,12.74,車道、警衛室、托兒所、電梯、樓梯,鋼筋混凝土造,84年2月17日,八層,
RPQNMLQJNHLFFAV07DA,44,85.80,住家用,鐵筋水泥磚,61年6月16日,二層,一層 二層 騎樓
RPWNMLOJNHLFFAV37CA,42,91.52,住家用,鐵筋水泥磚,62年11月10日,二層,一層 二層 騎樓
RPXNMLQJNHLFFAV67CA,33,101.06,集合住宅,鋼筋混凝土造,72年2月9日,四層,四層 陽台
RPPNMLTJNHLFFBV27CA,33,105.99,住家用,加強磚造,72年3月1日,二層,一層 二層 陽台
RPSNMLTJNHLFFAV47CA,23,153.10,住家用,鋼筋混凝土造,82年8月27日,三層,一層 二層 三層 屋頂突出物
RPPNMLTJNHLFFAV17CA,,313.72,住宅、騎樓,ＲＣ造,105年1月20日,四層,一層 二層 三層 四層 騎樓 見其他登記事項
RPRNMLKKNHLFFAV56CA,33,91.74,集合住宅,鋼筋混凝土造,72年10月4日,四層,二層 陽台
RPRNMLKKNHLFFAV56CA,,4.61,樓梯間,鋼筋混凝土造,,四層,
RPPNMLKKNHLFFAV98CA,31,121.95,住家用,加強磚造,74年3月26日,二層,一層 二層 陽台
RPQNMLKKNHLFFAV09CA,22,269.24,農舍,有牆鋼架造,83年4月26日,二層,一層 二層
RPVNMLOLNHLFFAV47CA,33,105.16,住家用,加強磚造,72年5月12日,二層,一層 二層
RPTNMLKKNHLFFAV76CA,,117.76,住家用,鐵筋水泥磚,,二層,一層 二層 騎樓
RPPNMLTKNHLFFCV47CA,23,137.14,住家用,Ｒ．Ｃ加強磚造,81年12月22日,三層,一層 二層 三層
RPQNMLRKNHLFFAV17CA,23,157.78,住家用,鋼筋混凝土造,82年3月18日,三層,一層 二層 三層
RPQNMLLKNHLFFAV56CA,20,185.08,住家用,鋼筋混凝土造,84年12月30日,三層,一層 二層 三層 見其他登記事項
RPRNMLMKNHLFFAV76CA,43,32.46,住家用,鐵筋水泥磚造,62年2月19日,二層,一層 二層 騎樓
RPRNMLLKNHLFFAV66CA,36,109.12,住家用,加強磚造,69年2月23日,二層,一層 二層
RPSNMLNKNHLFFAV96CA,22,65.65,集合住宅,鋼筋混凝土造,83年1月26日,七層,二層 陽台
RPSNMLNKNHLFFAV96CA,22,24.23,共有部分,鋼筋混凝土造,83年1月26日,七層,
RPSNMLRKNHLFFAV37CA,34,96.84,住家用,加強磚造,71年8月9日,二層,一層 二層
RPPNMLOKNHLFFCV96CA,23,139.15,住家用,鋼筋混凝土造,82年7月21日,三層,一層 二層 三層 騎樓
RPRNMLKMNHLFFAV76CA,,74.26,住家用,鐵筋水泥磚,,二層,一層 二層
RPTNMLRKNHLFFAV47CA,21,197.04,停車．空間住宅,鋼筋混凝土造,84年1月28日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPQNMLOKOHLFFCV17CA,19,126.00,住家用,有墻鋼架造,86年4月30日,一層,一層
RPQNMLSKNHLFFAV27CA,35,242.55,住宅．避難室,鋼筋混凝土造,70年6月16日,三層,一層 二層 三層 騎樓 地下層
RPPNMLMLNHLFFAV66CA,23,84.28,住家用,鋼筋混凝土造,82年8月19日,七層,三層 陽台 花台
RPPNMLMLNHLFFAV66CA,23,2.44,樓梯間．機械房．水塔（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPPNMLMLNHLFFAV66CA,23,14.63,停車場（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPPNMLMLNHLFFAV66CA,23,13.88,汽機車升降樓間．樓梯走道（公共設施）,鋼筋混凝土造,82年8月19日,七層,
RPPNMLQJOHLFFDV27CA,30,106.53,住家用,加強磚造,75年7月22日,二層,一層 二層
RPTNMLOLNHLFFAV37DA,35,115.65,住家用,加強磚造,69年10月30日,二層,一層 二層 騎樓
RPSNMLKLNHLFFAV76CA,37,105.60,住家用,加強磚造,68年3月23日,二層,一層 二層
RPQNMLQJOHLFFDV37CA,30,106.53,住家用,加強磚造,75年7月22日,二層,一層 二層
RPPNMLQLNHLFFDV37CA,43,102.96,住家用,加強磚造,62年3月1日,二層,一層 二層
RPQNMLOLNHLFFBV07CA,38,109.81,住家用,加強磚造,66年10月15日,二層,一層 二層 陽台
RPRNMLNKNHLFFAV86CA,22,102.02,集合住宅,鋼筋混凝土造,82年12月3日,四層,四層 陽台
RPRNMLNKNHLFFAV86CA,22,102.02,集合住宅,鋼筋混凝土造,82年12月3日,四層,四層 陽台
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,3.49,避難室．機械室．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.67,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.25,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.67,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．共同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．屋頂突出物．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,2.20,避難室．機械室．共同使用,鋼筋混凝土造,82年12月3日,四層,
RPRNMLNKNHLFFAV86CA,22,.24,樓梯間．公同使用,鋼筋混凝土造,82年12月3日,四層,
RPUNMLOLNHLFFAV37CA,,264.12,住家用,鋼筋混凝土造,105年1月25日,三層,一層 二層 三層 見其他登記事項
RPQNMLOJOHLFFAV96DA,33,105.63,集合住宅,鋼筋混凝土造,72年2月9日,四層,一層 平台
RPQNMLOJOHLFFAV96DA,33,.99,國民住宅、走道,鋼筋混凝土造,72年2月9日,四層,
RPQNMLOJOHLFFAV96DA,33,1.15,國民住宅、走道,鋼筋混凝土造,72年2月9日,四層,
RPQNMLOJOHLFFAV96DA,33,5.86,國民住宅、走道,鋼筋混凝土造,72年2月9日,四層,
RPQNMLOLNHLFFAV07DA,22,234.64,住家用,鋼筋混凝土造,83年9月30日,四層,一層 二層 三層 四層 陽台 騎樓
RPSNMLMJOHLFFAV86CA,,82.96,住家用,竹造、磚石造,,一層,一層 騎樓
