編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLOJNHLFFAT17CA,22,149.88,住家用,鋼筋混凝土造,83年3月8日,三層,
RPSOMLOJNHLFFAT86CA,23,159.18,住家用,鋼筋混凝土造,82年6月5日,四層,一層 二層 三層 四層 陽台
RPVOMLOJNHLFFAT17CA,21,135.42,住家用,鋼筋混凝土造,83年11月23日,三層,一層 二層 三層 屋頂突出物
RPUNMLOJNHLFFAT96CA,42,81.00,住家用,磚造,63年6月29日,二層,一層 二層
RPSNMLNJNHLFFAT66CA,40,103.74,住家用,鋼筋混凝土加強磚造,65年2月24日,二層,一層 二層 騎樓
RPXNMLNLNHLFFAT37CA,23,134.40,住家用,鋼筋混凝土造,82年9月16日,三層,一層 二層 三層 屋頂突出物
RPSNMLLKNHLFFAT56CA,37,81.20,住商用,加強磚造,68年3月21日,二層,一層 二層
RPOOMLPJNHLFFAT56CA,20,31.16,集合住宅,鋼筋混凝土造,84年11月25日,七層,四層 花台
RPOOMLPJNHLFFAT56CA,20,19.24,集合住宅,鋼筋混凝土造,84年11月25日,七層,
RPQPMLKKNHLFFAT09CA,1,189.28,集合住宅,鋼筋混凝土造,104年6月17日,十五層,十二層 陽台
RPQPMLKKNHLFFAT09CA,1,124.90,防空避難室兼停車空間、梯間、梯廳、管委會使用空間、機械室、樓梯間,鋼筋混凝土造,104年6月17日,十五層,
RPSNMLKKNHLFFBT56CA,22,144.18,國民住宅,鋼筋混凝土造,82年10月29日,三層,一層 二層 三層 陽台
RPVOMLQJNHLFFCT57CA,20,79.03,住家用,鋼筋混凝土造,85年1月31日,十二層,七層 陽台
RPVOMLQJNHLFFCT57CA,20,50.00,水箱．機械室．樓梯間．開放空間．防空避難室．停車空間,鋼筋混凝土造,85年1月31日,十二層,
RPPNMLOLNHLFFDT96CA,,246.80,住商用,,105年2月4日,四層,一層 二層 三層 四層 陽台 見其他登記事項
RPWNMLTKNHLFFCT97CA,1,181.45,門廊、住宅、樓梯間,鋼筋混凝土構造,104年2月2日,三層,一層 二層 三層 陽台 見其他登記事項
RPUNMLPJNHLFFET47CA,37,35.46,住商用,加強磚造,68年8月14日,二層,一層 二層 騎樓
RPSNMLOJNHLFFBT86CA,21,119.58,住家用,鋼筋混凝土造,84年5月9日,三層,一層 二層 三層 陽台 平台 屋頂突出物
RPSNMLOJNHLFFCT96CA,,253.23,住宅、樓梯間,鋼筋混凝土構造,104年8月28日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項
RPUNMLNJNHLFFDT17CA,48,122.12,住家用,加強磚造,57年1月1日,二層,一層 二層 騎樓
RPSNMLKKNHLFFCT66CA,,110.96,住家用,鋼筋混凝土構造,104年11月25日,四層,一層 二層 三層 四層 陽台
RPSNMLKKNHLFFCT66CA,,110.96,住家用,鋼筋混凝土構造,104年11月25日,四層,一層 二層 三層 四層 陽台
RPQOMLSKNHLFFAT17CA,,224.67,住家用,鋼筋混凝土造,104年10月27日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLPJNHLFFCT96CA,21,75.59,住家用,鋼筋混凝土造,84年1月20日,八層,五層 陽台 花台
RPRNMLPJNHLFFCT96CA,21,28.09,防空避難室停車空間梯間水箱機械室,鋼筋混凝土造,84年1月20日,八層,
RPSNMLPJNHLFFCT07CA,21,53.41,住家用,鋼筋混凝土造,84年1月20日,八層,七層 陽台
RPSNMLPJNHLFFCT07CA,21,35.71,防空避難室停車空間梯間水箱機械室,鋼筋混凝土造,84年1月20日,八層,
RPOOMLQJNHLFFAT66CA,34,71.22,住家用,鋼筋混凝土造,71年4月19日,五層,三層
