編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLPJNHLFFAB47CA,10,71.08,集合住宅,鋼筋混凝土造,94年12月23日,二十二層,二十一層 陽台 雨遮
RPPOMLPJNHLFFAB47CA,10,54.91,共用,鋼筋混凝土造,94年12月23日,二十七層,
RPVQMLOJNHLFFAB18CA,23,94.28,住家用,鋼筋混凝土造,81年11月20日,十四層,十四層 陽台
RPVQMLOJNHLFFAB18CA,23,10.82,避難室，停車空間，辦公室,鋼筋混凝土造,81年11月20日,十四層,
RPVQMLOJNHLFFAB18CA,23,9.41,共有部份,鋼筋混凝土造,81年11月20日,十四層,
RPRPMLPJNHLFFAB77CA,26,65.37,商業用,見其他登記事項,79年7月2日,二十一層,十層
RPRPMLPJNHLFFAB77CA,26,32.06,機械房．梯間．水塔．儲藏室．受電室．排煙室．管道間．停車空間,鋼骨造,79年7月20日,二十一層,
RPRNMLPJNHLFFAB57CA,20,226.09,集合住宅,鋼筋混凝土造,85年7月12日,二十五層,二十五層 陽台 花台
RPRNMLPJNHLFFAB57CA,20,21.13,共同使用,鋼筋混凝土造,85年7月12日,二十五層,
RPRNMLPJNHLFFAB57CA,20,51.63,共同使用,鋼筋混凝土造,85年7月12日,二十五層,
RPRNMLPJNHLFFAB57CA,20,38.15,管理員室，停車空間,鋼筋混凝土造,85年7月12日,二十五層,
RPOPMLPJNHLFFAB47CA,24,60.19,住家用,鋼筋混凝土造,81年8月7日,五層,二層 陽台
RPOPMLPJNHLFFAB47CA,24,4.66,共有部份,鋼筋混凝土造,81年8月7日,五層,
RPRNMLRJNHLFFAB77CA,19,24.38,住家用,鋼骨造,86年1月31日,二十八層,十三層 陽台
RPRNMLRJNHLFFAB77CA,19,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPRNMLRJNHLFFAB77CA,19,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPRNMLRJNHLFFAB77CA,19,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPPNMLPJNHLFFAB37CA,26,23.68,住家用,鋼筋混凝土造,79年5月4日,十二層,七層
RPPNMLPJNHLFFAB37CA,26,9.29,共有部份,鋼筋混凝土造,79年5月4日,十二層,
RPPNMLPJNHLFFAB37CA,26,24.43,住家用,鋼筋混凝土造,79年5月4日,十二層,八層
RPPNMLPJNHLFFAB37CA,26,9.54,共有部份,鋼筋混凝土造,79年5月4日,十二層,
RPQOMLTJNHLFFAB97CA,20,26.09,集合住宅,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十三層 陽台
RPQOMLTJNHLFFAB97CA,20,7.32,防空避難室兼停車空間．走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,9.03,走道,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,2.77,樓梯間,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,2.48,樓梯間．機房．蓄水池,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPWOMLTJNHLFFAB58CA,37,263.29,住商用,鋼筋混凝土造,68年8月24日,四層,一層 二層 三層 四層 騎樓 地下層
SPPNMLOKNHLFFAB47CA,18,29.69,共有部份,鋼筋混凝土造,87年9月30日,十三層,
TPPNMLOKNHLFFAB57CA,18,29.69,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPWOMLKKNHLFFAB77CA,4,105.10,店舖、人行道,鋼筋混凝土造,101年7月23日,九層,一層 騎樓
RPWOMLKKNHLFFAB77CA,4,63.04,本共有部分係依使用執照之建築概要表記載項目有：停車空間、行動不便使用電梯、升降機間、清水池、消防機械室、樓梯間、污水機械設備、梯廳、防空避難室兼停車空間、電信室、台電配電室、管委會使用空間、儲藏室、電梯間、梯間、電梯機房、水箱等十七項。,鋼筋混凝土造,101年7月23日,九層,
RPROMLLKNHLFFAB37CA,34,111.33,住家用,鋼筋混凝土造,70年11月11日,五層,四層
RPPNMLOKNHLFFAB37CA,18,68.97,共有部份,鋼筋混凝土造,87年9月30日,十三層,
VPPNMLOKNHLFFAB77CA,18,59.39,共有部份,鋼筋混凝土造,87年9月30日,十三層,
WPPNMLOKNHLFFAB87CA,18,29.69,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPQNMLOKNHLFFAB47CA,17,54.34,停車空間、辦公室,鋼筋混凝土造,87年9月30日,十三層,地下一層
RPQNMLOKNHLFFAB47CA,17,4.18,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPQNMLOKNHLFFAB47CA,17,10.21,共有部份,鋼筋混凝土造,87年9月30日,十三層,
UPPNMLOKNHLFFAB67CA,18,32.57,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPQNMLRJNHLFFAB67CA,19,24.38,住家用,鋼骨造,86年1月31日,二十八層,十三層 陽台
RPQNMLRJNHLFFAB67CA,19,1.17,共同使用,鋼骨造,86年1月31日,二十八層,
RPQNMLRJNHLFFAB67CA,19,7.45,公共設施,鋼骨造,86年1月31日,二十八層,
RPQNMLRJNHLFFAB67CA,19,4.55,共有部份,鋼骨造,86年1月31日,二十八層,
RPROMLQJNHLFFAB77CA,6,261.54,集合住宅,鋼骨鋼筋混凝土造，鋼筋混凝土造，鋼骨造,99年2月2日,三十四層,十二層 陽台 雨遮
