編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRPMLPKJHPFFCD28CA,26,53.29,住家用,鋼筋混凝土造,82年7月27日,七層,五層 陽台,全筆移轉
RPRPMLPKJHPFFCD28CA,26,17.50,共有部分,鋼筋混凝土造,82年7月27日,七層,,持分移轉
RPVOMLPKJHPFFCD58CA,48,32.74,住家用,加強磚造,60年10月30日,二層,一層 二層,持分移轉
RPRNMLTKJHPFFCD48CA,35,86.04,住家用,鋼筋混凝土造,73年9月24日,五層,五層 陽台,全筆移轉
RPRNMLTKJHPFFCD48CA,35,14.53,共有部分,鋼筋混凝土造,73年9月24日,五層,,持分移轉
RPRNMLQKJHPFFKD98CA,25,29.25,避難室、停車空間。,鋼筋混凝土造,83年9月22日,十四層,,持分移轉
RPRNMLQKJHPFFKD98CA,25,.61,住家用,鋼筋混凝土造,83年9月22日,十四層,,持分移轉
RPRNMLQKJHPFFKD98CA,25,.11,共有部分,鋼筋混凝土造,83年9月22日,十四層,,持分移轉
RPUPMLPKJHPFFAD38CA,20,26.65,共有部分,鋼筋混凝土造,88年7月16日,十三層,,持分移轉
RPXNMLPKJHPFFDD78CA,,310.02,住宅、店舖,鋼筋混凝土造,108年10月17日,五層,一層 二層 三層 四層 五層 陽台 騎樓,全筆移轉
RPRNMLTKJHPFFDD58CA,26,272.60,自用農舍,鋼筋混凝土造,82年8月11日,三層,一層 二層 三層 陽台,全筆移轉
RPWPMLLMJHPFFAD38CA,37,17.06,共有部分,鋼筋混凝土造,71年12月17日,十二層,,持分移轉
RPWPMLLMJHPFFAD38CA,37,76.22,商業用,鋼筋混凝土造,71年12月17日,十二層,九層,全筆移轉
RPWQMLLMJHPFFAD48CA,23,.08,辦公室,鋼筋混凝土造,85年8月21日,十三層,一層,持分移轉
RPWQMLLMJHPFFAD48CA,23,15.53,共有部分,鋼筋混凝土造,85年8月21日,十三層,,持分移轉
RPWQMLLMJHPFFAD48CA,23,25.04,辦公室,鋼筋混凝土造,85年8月21日,十三層,十二層 陽台,全筆移轉
RPWQMLLMJHPFFAD48CA,23,5.50,共有部分,鋼筋混凝土造,85年8月21日,十三層,,持分移轉
RPWQMLLMJHPFFAD48CA,23,4.02,共有部分,鋼筋混凝土造,85年8月21日,十三層,,持分移轉
RPVOMLLLJHPFFAD08CA,30,4.80,共有部分,鋼筋混凝土造,79年6月15日,六層,,持分移轉
