鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,建物,臺北市信義區忠孝東路五段６８號２３樓A１室,0.0,其他,,,1081021,土地0建物1車位0,二十三層,46,辦公商業大樓,見其他登記事項,見其他登記事項,1040415,588.06,0,0,0,無,有,無,773936,1316,,0.0,0,,RPXNMLLKJIOFFDA28CC
南港區,建物,臺北市南港區市民大道七段３９６號３樓、５樓,0.0,工,,,1081105,土地0建物2車位4,見其他登記事項,5,廠辦,商業用,鋼筋混凝土造,,1159.92,0,0,0,無,無,無,360000,310,坡道平面,0.0,0,1.車位面積無法計算，故無法計入建物租賃面積2.換約,RPROMLLKJIOFFDA77CC
松山區,建物,臺北市松山區南京東路３０３巷１４弄１３號３樓,0.0,住,,,1081104,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.92999999999998,3,2,2,有,有,有,41000,279,,0.0,0,,RPXOMLLKJIOFFDA38CC
信義區,建物,臺北市信義區和平東路三段１６９號１２樓之８,0.0,商,,,1081106,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970205,45.09,1,1,1,有,有,有,26000,577,,0.0,0,獨立套房,RPUPMLLKJIOFFDA18CC
松山區,建物,臺北市松山區復興北路４８９號３樓之３,0.0,住,,,1081018,土地0建物1車位0,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960216,30.72,0,0,0,無,有,有,14956,487,,0.0,0,,RPWPMLLKJIOFFDA38CC
信義區,建物,臺北市信義區信義路五段７號３２樓,0.0,其他,,,1080620,土地0建物1車位0,三十二層,101,辦公商業大樓,見其他登記事項,見其他登記事項,0931112,417.66999999999996,0,0,0,無,無,有,530628,1270,,0.0,0,,RPOQMLLKJIOFFDA67CC
松山區,建物,臺北市松山區南京東路五段６６巷２２弄８號５樓,0.0,住,,,1081102,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730525,137.8,3,2,2,有,無,無,37000,269,,0.0,0,,RPQQMLLKJIOFFDA87CC
松山區,建物,臺北市松山區南京東路五段２３９號１４樓之７,0.0,其他,,,1081104,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980331,55.49,1,1,1,有,有,無,22000,396,,0.0,0,,RPSQMLLKJIOFFDA08CC
中山區,建物,臺北市中山區錦州街２３巷１之１號三樓,0.0,商,,,1081022,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041204,55.010000000000005,2,2,1,有,有,有,31000,564,,0.0,0,租金含稅價,RPSNMLLKJIOFFCA67CC
