編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSOMLKKKHPFFCC97EA,24,.06,管理員室,鋼筋混凝土造,85年5月3日,五層,地下一層,持分移轉
RPSOMLKKKHPFFCC97EA,24,39.66,共用部份,鋼筋混凝土造,85年5月3日,五層,,持分移轉
RPRNMLPJKHPFFBC87CA,25,89.71,住家用,鋼筋混凝土造,83年12月22日,十層,六層 陽台 見其他登記事項,全筆移轉
RPRNMLPJKHPFFBC87CA,25,16.89,共用部份,鋼筋混凝土造,83年12月22日,十層,,持分移轉
RPRNMLSKJHPFFBC18CA,25,59.59,住宅（夾層）儲藏室,鋼筋混凝土造,84年6月10日,四層,三層 陽台 夾層,全筆移轉
RPRNMLSKJHPFFBC18CA,25,4.84,共用部份,鋼筋混凝土造,84年6月10日,四層,,持分移轉
RPRNMLSKJHPFFBC18CA,25,.88,共用部份,鋼筋混凝土造,84年6月10日,五層,,持分移轉
RPOOMLRKJHPFFCC97CA,23,72.18,住家用,鋼筋混凝土造,85年11月16日,十二層,二層 陽台,全筆移轉
RPOOMLRKJHPFFCC97CA,23,9.36,共用部份,鋼筋混凝土造,85年11月16日,十二層,,持分移轉
RPOOMLRKJHPFFCC97CA,23,7.30,共用部份,鋼筋混凝土造,85年11月16日,十二層,,持分移轉
RPSNMLKLJHPFFCC67CA,38,93.16,住家用,鋼筋混凝土造,70年12月7日,四層,一層 平台,全筆移轉
RPPNMLMLJHPFFCC57CA,22,18.48,共用部份,鋼筋混凝土造,86年10月17日,五層,,持分移轉
RPSNMLKMJHPFFCC77CA,27,33.00,住家用,鋼筋混凝土造,82年1月11日,十二層,十二層 陽台,全筆移轉
RPSNMLKMJHPFFCC77CA,27,2.58,共用部份,鋼筋混凝土造,82年1月11日,十二層,,持分移轉
RPSNMLKMJHPFFCC77CA,27,6.16,共用部份,鋼筋混凝土造,82年1月11日,十二層,,持分移轉
RPVNMLNJKHPFFCC18CA,32,34.54,電鑑室、室內停車場、防空避難,鋼筋混凝土造,76年8月5日,五層,防空避難室 停車場,持分移轉
RPSNMLKMJHPFFCC77CA,27,2.75,共用部份,鋼筋混凝土造,82年1月11日,十二層,,持分移轉
RPSNMLKMJHPFFCC77CA,27,7.85,商業用,鋼筋混凝土造,82年1月11日,十二層,地下一層,持分移轉
RPUNMLNJKHPFFCC08CA,38,114.59,住商用,鋼筋混凝土造,71年5月21日,五層,一層 平台,全筆移轉
RPRNMLKMJHPFFCC67CA,21,40.78,共用部份,鋼筋混凝土造,88年6月11日,七層,,持分移轉
RPSNMLKMJHPFFCC77CA,27,7.85,防空避難室,鋼筋混凝土造,82年1月11日,十二層,地下二層,持分移轉
RPWNMLLLJHPFFCC18CA,38,52.59,商業用,鋼筋混凝土造,70年12月27日,五層,一層 騎樓,全筆移轉
RPROMLKLJHPFFCC67CA,24,77.68,住家用,鋼筋混凝土造,85年3月9日,十六層,五層 陽台 花台,全筆移轉
RPROMLKLJHPFFCC67CA,24,36.57,共用部份,鋼筋混凝土造,85年3月9日,十七層,,持分移轉
RPROMLKLJHPFFCC67CA,24,2.62,共用部份,鋼筋混凝土造,85年3月9日,十七層,,持分移轉
RPROMLKLJHPFFCC67CA,24,20.14,共用部份,鋼筋混凝土造,85年3月9日,十六層,,持分移轉
RPRNMLKKKHPFFBC67EA,29,43.94,防空避難室兼停車場,鋼筋混凝土造,80年2月4日,七層,防空避難室 停車場,持分移轉
RPVNMLLKKHPFFBC97CA,8,4.28,辦公室,鋼筋混凝土造,100年10月28日,九層,地下一層,持分移轉
RPVNMLLKKHPFFBC97CA,8,16.07,本共有部份之項目有防空避難室、停車空間、樓梯間、機房、水箱、樓梯等六項。,鋼筋混凝土造,100年10月28日,九層,,持分移轉
RPVNMLKMJHPFFCC08CA,21,15.41,共用部份,鋼筋混凝土造,88年4月21日,十二層,,持分移轉
RPVNMLLKKHPFFBC97CA,8,108.37,本共有部份之項目有停車空間等一項。,鋼筋混凝土造,100年10月28日,九層,,持分移轉
RPVNMLPJKHPFFBC28CA,40,57.38,住家用,鋼筋混凝土造,69年3月20日,四層,一層,全筆移轉
RPPNMLKKKHPFFBC27CA,13,5.49,共用部份,鋼筋混凝土造,96年7月2日,十層,,持分移轉
RPXOMLOKKHPFFBC58CA,21,29.69,住家用,鋼筋混凝土造,88年5月10日,七層,三層 陽台,全筆移轉
RPXOMLOKKHPFFBC58CA,21,4.31,共用部份,鋼筋混凝土造,88年5月10日,七層,,持分移轉
RPXOMLOKKHPFFBC58CA,21,2.98,共用部份,鋼筋混凝土造,88年5月10日,七層,,持分移轉
RPPNMLNJLHPFFBC57CA,27,37.58,停車場,鋼筋混凝土造,82年6月18日,十五層,地下二層,持分移轉
RPVNMLMJLHPFFBC08CA,1,98.11,集合住宅,鋼筋混凝土造,108年2月12日,十四層,九層 陽台 雨遮,全筆移轉
RPVNMLMJLHPFFBC08CA,1,18.88,本共有部分之項目有樓電梯間、梯廳、樓梯間、設備室、機械室及水箱等六項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPVNMLMJLHPFFBC08CA,1,45.10,本共有部分之項目有車道、住宅門廳、排煙室兼梯廳、樓電梯間、陽台、防空避難室兼停車空間、受電箱、安全梯、台電配電場所、電信室、機房、儲藏室、機械設備室、機械室、排煙室、樓梯間、貯藏室、管委會使用空間、門廳及住宅挑高門廳等二十項,鋼筋混凝土造,108年2月12日,十四層,,持分移轉
RPPQMLQKJHPFFCC18CA,32,34.54,電鑑室、室內停車場、防空避難,鋼筋混凝土造,76年8月5日,五層,防空避難室 停車場,持分移轉
RPXNMLNJKHPFFBC28CA,24,36.84,共用部份,鋼筋混凝土造,85年3月9日,十五層,,持分移轉
RPPNMLLMJHPFFCC67DA,45,34.98,住家用,鋼筋混凝土加強磚造,63年12月13日,四層,一層,持分移轉
RPQNMLOLKHPFFCC97CA,22,88.77,住家用,鋼筋混凝土造,86年12月2日,十二層,十二層 陽台,全筆移轉
RPQNMLOLKHPFFCC97CA,22,19.85,共用部份,鋼筋混凝土造,86年12月2日,十二層,,持分移轉
RPQNMLOLKHPFFCC97CA,22,12.65,共用部份,鋼筋混凝土造,86年12月2日,十二層,,持分移轉
RPOOMLNJLHPFFCC67CA,36,55.05,住家用,鋼筋混凝土造,72年7月27日,五層,陽台 地下一層,全筆移轉
RPPNMLTJKHPFFCC28DA,38,88.60,住家用,鋼筋混凝土造,71年5月24日,四層,三層 陽台,全筆移轉
