鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
斗六市,房地(土地+建物),雲林縣斗六市中興路90巷,104.22,,鄉村區,乙種建築用地,1130811,土地6建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.39,4,2,4,有,無,10650000,61779,,0.0,0,,RPRNMLMKQHJGFAP09CB,鼎峰富,D2號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,21.2,,工業區,丁種建築用地,1130812,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.09,2,2,1,有,無,5070000,55055,坡道平面,29.63,0,,RPSNMLMKQHJGFAP56CB,翡翠森林,C棟4C3號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,25.6,,工業區,丁種建築用地,1130812,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.7,2,2,1,有,無,6100000,58262,一樓平面,29.63,0,,RPTNMLMKQHJGFAP66CB,翡翠森林,C棟7C10號,
斗六市,房地(土地+建物),雲林縣斗六市湖山路,15.67,,鄉村區,乙種建築用地,1130811,土地2建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,見其他登記事項,,44.93,1,1,1,有,無,2360000,52526,,0.0,0,,RPPNMLNKQHJGFAP98CB,梅林觀日,5E號,
西螺鎮,房地(土地+建物),雲林縣西螺鎮東南路,156.15,住,,,1130813,土地10建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,267.49,4,3,5,有,無,18980000,70956,,0.0,0,,RPPNMLQKQHJGFCP86CB,宇荃寶家,B棟27號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮光復路30巷,28.17,住,,,1130812,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,111.93,2,1,2,有,無,9180000,80261,一樓平面,13.75,1300000,,RPPNMLTKQHJGFDP27CB,聖德淳風六期,E3號,
麥寮鄉,房地(土地+建物)+車位,雲林縣麥寮鄉橋頭村橋頭門牌尚未申請,19.29,,鄉村區,乙種建築用地,1130815,土地3建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.51,1,1,1,有,無,4700000,68458,坡道機械,19.81,750000,,RPPNMLTKQHJGFFP47CB,一品苑,C棟3號,
麥寮鄉,房地(土地+建物)+車位,雲林縣麥寮鄉橋頭村橋頭門牌尚未申請,19.29,,鄉村區,乙種建築用地,1130815,土地3建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.51,1,1,1,有,無,4700000,68458,坡道機械,19.81,750000,,RPPNMLTKQHJGFFP57DB,一品苑,C棟2號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,37.96,,工業區,丁種建築用地,1130820,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.91,3,2,2,有,無,7600000,53935,一樓平面,29.63,0,,RPPNMLKLQHJGFAP78CB,翡翠森林,A棟3A1號,
