編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLKLMHPFFHN66CA,32,140.19,住商用,鋼筋混凝土造,77年2月5日,二層,一層 二層 騎樓,全筆移轉
RPUNMLOLMHPFFCN07CA,23,230.03,店舖、住宅、梯間,鋼筋混凝土造,86年8月14日,四層,一層 二層 三層 四層 陽台 騎樓 電梯樓梯間,全筆移轉
RPPNMLKLNHPFFCN88CA,39,86.48,住家用,鋼筋混凝土加強磚造,70年4月23日,二層,一層 二層,全筆移轉
RPPNMLNLMHPFFAN88CA,40,133.42,住商用,鋼筋混凝土加強磚造,69年4月5日,二層,一層 二層 騎樓,全筆移轉
RPWNMLRLMHPFFCN57CA,27,130.51,住家用,鋼筋混凝土造,82年8月2日,三層,一層 二層 三層,全筆移轉
RPXNMLOLMHPFFFN67CA,39,99.50,住商用,加強磚造,69年11月10日,二層,一層 二層 騎樓,全筆移轉
RPTNMLSLMHPFFBN27CA,49,64.61,住商用,鋼筋混凝土加強磚造,60年8月10日,一層,一層 騎樓,全筆移轉
RPPNMLSLMHPFFBN86CA,30,147.06,住家用,鋼筋混凝土造,79年5月24日,三層,一層 二層 三層 騎樓,全筆移轉
RPUNMLOKNHPFFEN27CA,26,156.36,住家用,鋼筋混凝土造,83年3月11日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPPNMLSLMHPFFAN86DA,25,.53,辦公室,鋼筋混凝土造,83年12月28日,十九層,,持分移轉
RPPNMLSLMHPFFAN86DA,25,15.63,辦公室、停車空間、避難室、開放空間、水箱梯間、機械室、門廳,鋼筋混凝土造,83年12月28日,十九層,,持分移轉
RPUPMLNKNHPFFAN96CA,46,100.04,住家用,鋼筋混凝土加強磚造,63年2月1日,二層,一層 二層,全筆移轉
RPTPMLNKNHPFFAN86CA,48,146.92,住家用,加強磚造,61年7月27日,二層,一層 二層 騎樓,全筆移轉
RPTOMLOLMHPFFAN86CA,32,159.45,住工用,鋼筋混凝土造,77年9月22日,三層,一層 二層 三層,全筆移轉
RPSOMLQJNHPFFAN86CA,22,159.18,住家用,鋼筋混凝土造,87年6月11日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLPJNHPFFBN09CA,23,225.00,農舍,鋼鐵造有牆,86年5月7日,一層,一層,全筆移轉
RPTNMLTLMHPFFAN27CA,39,95.32,住家用,鋼筋混凝土加強磚造,70年3月26日,二層,一層 二層,全筆移轉
RPWNMLTLMHPFFAN57CA,3,235.20,住宅、停車空間、樓梯間,鋼筋混凝土造,106年6月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPVNMLQJNHPFFAN07CA,29,151.68,住家用,鋼筋混凝土造,79年10月4日,六層,五層 陽台,全筆移轉
RPVNMLQJNHPFFAN07CA,29,17.20,梯間、公共設施,鋼筋混凝土造,79年10月4日,六層,,持分移轉
RPVNMLQJNHPFFAN07CA,29,31.93,避難室、停車空間,鋼筋混凝土造,79年10月4日,六層,,持分移轉
RPPNMLKMMHPFFCN88CA,5,345.62,住宅,鋼筋混凝土造,104年1月16日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLOJNHPFFEN86DA,43,67.36,住家用,鋼筋混凝土加強磚造,65年10月15日,二層,一層 二層,全筆移轉
RPTNMLPJNHPFFGN37CA,39,214.92,住家用,加強磚造,69年12月15日,三層,一層 二層 三層 騎樓,全筆移轉
RPWNMLKMMHPFFGN37CA,37,67.00,住家用,加強磚造,72年1月7日,一層,一層,全筆移轉
RPPNMLLLNHPFFEN56CA,41,116.71,農舍,加強磚造,68年1月15日,二層,一層 二層,全筆移轉
RPWNMLOJNHPFFFN47CA,22,152.13,住家用,鋼筋混凝土造,87年5月29日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLLJNHPFFAN68CA,23,6.58,避難室、停車空間,鋼筋混凝土造,86年5月15日,十一層,,持分移轉
RPPNMLSJNHPFFAN66CA,36,25.80,辦公室,鋼筋混凝土造,73年9月14日,九層,四層 陽台,全筆移轉
RPRNMLRJNHPFFBN86CA,23,140.75,住家用,鋼筋混凝土造,85年10月11日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLQJNHPFFBN66CA,1,197.59,人行道、住宅、停車空間、樓梯間,鋼筋混凝土造,108年6月13日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPROMLNKNHPFFDN86CA,1,73.88,集合住宅,鋼筋混凝土造,108年6月5日,十五層,十五層 陽台 雨遮,全筆移轉
RPROMLNKNHPFFDN86CA,1,64.46,本共有部分係依使用執照之建築概要表記載項目有停車空間，發電機室，消防機房，污水機房，水箱，排煙室，昇降機間，雨水過濾機房，防空避難室兼停車空間，台電配電室，電信室，電錶室，管委會使用空間，外廊，梯聽，垃圾處理室，樓梯間，機械室等１８項,鋼筋混凝土造,108年6月5日,十五層,,持分移轉
RPPOMLMLNHPFFDN66CA,1,216.52,住宅、停車空間,鋼筋混凝土造,108年4月3日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPTNMLLLNHPFFGN17CA,4,233.44,住家用,鋼筋混凝土造,104年12月30日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLLJNHPFFFN56DA,39,112.52,住家用,加強磚造,69年12月8日,二層,一層 二層 騎樓,全筆移轉
RPPNMLQJNHPFFGN07CA,17,140.85,住家用,鋼筋混凝土造,92年5月7日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLLJNHPFFGN37CA,42,107.47,住商用,鐵筋混泥土加強磚造,67年3月9日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLOJNHPFFGN86CA,16,142.53,住家用,鋼筋混凝土造,93年9月14日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPRNMLPJNHPFFDN96DA,35,77.11,住家用,鋼筋混凝土造,74年2月13日,五層,五層 陽台,全筆移轉
RPRNMLPJNHPFFDN96DA,35,7.98,梯間,鋼筋混凝土造,74年2月13日,五層,,持分移轉
RPVNMLLJNHPFFDN86CA,2,158.05,住宅,鋼筋混凝土造,107年1月24日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮,全筆移轉
RPQNMLPKNHPFFEN96CA,2,121.75,住家用,鋼筋混凝土造,107年8月2日,三層,一層 二層 三層,全筆移轉
RPRNMLSKNHPFFFN47CA,1,129.88,住宅,鋼筋混凝土造,108年1月10日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLOJNHPFFFN37CA,24,189.62,住宅,鋼筋混凝土造,84年12月19日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLPLNHPFFAN86CA,2,72.32,集合住宅,鋼筋混凝土造,107年8月21日,十二層,八層 陽台,全筆移轉
RPSNMLPLNHPFFAN86CA,2,46.38,防空避難室兼停車空間、台電配電室、發電機房、安全梯、消防機械室、電信機房、水箱、電梯間、梯廳、管委會使用空間（門廳）、公共服務空間、排煙室、垃圾集中處、戶外安全梯、水錶室、梯間、水錶間、機房、電梯機房,鋼筋混凝土造,107年8月21日,十二層,,持分移轉
RPSNMLKLNHPFFBN09CA,25,190.27,住家，神明廳,鋼筋混凝土造,84年4月19日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
