編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLQKQHOFFAE58CA,59,101.46,,見使用執照,49年4月28日,三層,一層 二層 三層,全筆移轉
RPQNMLMKQHOFFLE66CA,40,87.20,住商用,加強磚造,69年1月15日,二層,一層 二層 騎樓,全筆移轉
RPRNMLRJQHOFFLE27DA,20,85.26,住家用,鋼筋混凝土造,88年3月5日,十四層,十二層 陽台,全筆移轉
RPRNMLRJQHOFFLE27DA,20,52.19,共有部份,鋼筋混凝土造,88年3月5日,十四層,,持分移轉
RPQPMLLJQHOFFGE78CA,7,129.81,集合住宅,鋼筋混凝土造,101年6月5日,十四層,十一層 陽台,全筆移轉
RPQPMLLJQHOFFGE78CA,7,78.46,本共有部分之項目有：防空避難室兼停車空間、停車空間、門廊、安全梯、緊急升降機、梯廳、排煙室、電梯、污水控制室、發電機室、門廳、進排風管道、過樑、廁所、社區活動室、管理站、活動室、社區教室、警衛室、走廊、管委會使用空間、樓梯間、水箱、電梯機械房等項。,鋼筋混凝土造,101年6月5日,十四層,,持分移轉
RPPNMLNLPHOFFCE38CA,,209.66,住家用,鋼筋混凝土,108年5月29日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPNMLMJQHOFFJE88CA,40,46.02,住商用,加強磚造,68年10月19日,二層,一層 二層 騎樓,持分移轉
RPPPMLQLPHOFFAE68CA,35,79.53,,鋼筋混凝土造,73年12月12日,五層,四層 陽台,全筆移轉
RPOOMLMKPHOFFLE09CA,26,197.85,住家用,鋼筋混凝土造,82年12月31日,五層,一層 二層 三層 四層 五層 陽台 平台,全筆移轉
RPROMLLMPHOFFBE48CA,52,56.37,,鋼筋混凝土加強磚造,56年11月8日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,持分移轉
RPQNMLLKPHOFFIE78CA,1,207.90,住宅,鋼筋混凝土,107年9月4日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPTNMLMKPHOFFIE56CA,25,31.97,住家用,鋼筋混凝土造,83年10月27日,五層,二層 陽台,全筆移轉
RPTNMLMKPHOFFIE56CA,25,7.07,住家用,鋼筋混凝土造,83年10月27日,五層,,持分移轉
RPVNMLMKPHOFFLE07CA,1,102.31,住宅,鋼筋混凝土造,107年12月27日,四層,一層 二層 三層 四層 陽台,持分移轉
RPVNMLMKPHOFFLE07CA,1,102.31,住宅,鋼筋混凝土造,107年12月27日,四層,一層 二層 三層 四層 陽台,持分移轉
RPPNMLPLPHOFFAE38CA,4,220.67,集合住宅,鋼骨構造,104年9月15日,三十八層,三十八層 陽台 雨遮,全筆移轉
RPPNMLPLPHOFFAE38CA,4,153.34,本共有部分之項目有防空避難室兼停車空間、樓梯間、機械室、水箱、鄰里會議中心、停車空間、過樑、中繼水箱、機電設備、管委會使用空間、頂蓋型廣場式開放空間、頂蓋型沿街步道式開放空間、社區圖書館、戶外梯、防災中心、雨遮、入口雨遮、門廊、車道等１９項,鋼骨構造,104年9月15日,三十八層,,持分移轉
RPPPMLPKPHOFFAE48CA,2,149.09,集合住宅,鋼筋混凝土,106年5月8日,十五層,九層 陽台,全筆移轉
RPPPMLPKPHOFFAE48CA,2,88.56,本共有部分之項目有防空避難室兼停車空間，樓梯間，機械室，水箱，管委會使用空間，騎樓，門廳，門廊，車道等項。,鋼筋混凝土,106年5月8日,十五層,,持分移轉
