編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLRKJHOFFCP27DA,4,873.00,乾燥處理設施,鋼骨造,103年8月18日,一層,一層,全筆移轉
RPSNMLPKJHOFFEP86CA,25,160.69,住家用,加強磚造,82年7月17日,一層,一層,全筆移轉
RPPNMLMLJHOFFFP09CA,12,301.78,住宅，梯間,鋼筋混凝土造,96年2月13日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLSKKHOFFEP17CA,17,72.80,住家用,鋼筋混凝土造,90年8月9日,六層,一層,全筆移轉
RPRNMLSKKHOFFEP17CA,17,26.62,住家用,鋼筋混凝土造,90年8月9日,六層,,持分移轉
RPQNMLKMJHOFFEP98CA,24,126.30,住家用,鋼筋混凝土造,84年5月26日,十二層,八層 陽台,全筆移轉
RPQNMLKMJHOFFEP98CA,24,2.75,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPQNMLKMJHOFFEP98CA,24,22.84,共有部份,鋼筋混凝土造,84年5月26日,十二層,,持分移轉
RPQNMLKMJHOFFEP98CA,24,36.67,防空避難Ｂ室、停車場,鋼筋混凝土造,84年5月26日,地下二層,地下二層,持分移轉
RPQNMLKMJHOFFEP98CA,24,4.65,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPQNMLKMJHOFFEP98CA,24,.00,共有部份,鋼筋混凝土造,84年5月26日,,,持分移轉
RPQNMLTKJHOFFEP07CA,39,123.04,住商用,加強磚造,69年6月25日,二層,一層 二層 騎樓,全筆移轉
RPQNMLNLKHOFFDP56CA,25,21.04,住家用,鋼筋混凝土造,83年6月14日,九層,五層 陽台,全筆移轉
RPQNMLNLKHOFFDP56CA,25,8.10,共有部份,鋼筋混凝土造,83年6月14日,九層,,持分移轉
RPUOMLSLJHOFFEP57CA,12,221.66,住宅、樓梯間、停車空間,鋼筋混凝土造,96年4月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLRKJHOFFAP66CA,15,220.17,住宅、車庫,鋼筋混凝土造,92年8月4日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPRNMLNLJHOFFDP56CA,22,28.15,住家用,鋼筋混凝土造,85年11月13日,九層,五層,全筆移轉
RPRNMLNLJHOFFDP56CA,22,6.42,共有部份,鋼筋混凝土造,85年11月13日,九層,,持分移轉
RPRNMLNLJHOFFDP56CA,22,1.60,共有部份,鋼筋混凝土造,85年11月13日,九層,,持分移轉
RPOOMLMLJHOFFAP58CA,7,194.70,住家用,鋼筋混凝土造,101年1月16日,三層,一層 二層 三層 陽台 電梯樓梯間,全筆移轉
RPOOMLLMJHOFFBP68CA,,121.15,住商用,加強磚造,,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPPNMLTLJHOFFBP76CA,25,95.17,住家用,鋼筋混凝土造,82年12月15日,七層,一層 平台,全筆移轉
RPPNMLTLJHOFFBP76CA,25,11.02,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPPNMLTLJHOFFBP76CA,25,11.17,共有部份,鋼筋混凝土造,82年12月15日,,,持分移轉
RPUOMLLLJHOFFAP09CA,24,85.50,住家用,鋼筋混凝土造,83年7月23日,五層,三層 陽台,全筆移轉
RPUOMLLLJHOFFAP09CA,24,18.46,共有部份,鋼筋混凝土造,83年7月23日,五層,,持分移轉
RPUOMLLLJHOFFAP09CA,24,16.80,共有部份,鋼筋混凝土造,83年7月23日,五層,,持分移轉
RPSNMLPLJHOFFDP86CA,5,359.63,店舖、住宅,鋼骨ＲＣ造,102年8月13日,三層,一層 二層 三層,全筆移轉
RPRNMLTLJHOFFEP27CA,20,9.14,丙棟梯間、屋頂突出物、機械房、水箱,,88年6月3日,十層,,持分移轉
RPRNMLTLJHOFFEP27CA,20,56.76,集合住宅,鋼筋混凝土造,88年6月3日,十層,五層 陽台,持分移轉
RPRNMLTLJHOFFEP27CA,20,28.53,Ｂ１停車場，Ｂ２防空避難，甲、乙棟一樓騎樓,鋼筋混凝土造,88年6月3日,10,,持分移轉
RPRNMLTLJHOFFEP27CA,20,56.76,集合住宅,鋼筋混凝土造,88年6月3日,十層,五層 陽台,持分移轉
RPRNMLTLJHOFFEP27CA,20,.15,管理室,鋼筋混凝土造,88年6月3日,一層,,持分移轉
RPRNMLTLJHOFFEP27CA,20,9.14,丙棟梯間、屋頂突出物、機械房、水箱,,88年6月3日,十層,,持分移轉
RPRNMLTLJHOFFEP27CA,20,28.53,Ｂ１停車場，Ｂ２防空避難，甲、乙棟一樓騎樓,鋼筋混凝土造,88年6月3日,10,,持分移轉
RPRNMLTLJHOFFEP27CA,20,.15,管理室,鋼筋混凝土造,88年6月3日,一層,,持分移轉
RPQNMLMLJHOFFAP78DA,38,135.29,住商用,加強磚造,70年6月15日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPPNMLRKKHOFFDP76CA,1,205.98,住宅、樓梯間,鋼筋混凝土造,106年11月21日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLOLJHOFFDP09CA,25,173.57,住商用,鋼筋混凝土造,83年6月29日,三層,一層 二層 三層 陽台 平台 騎樓 電梯樓梯間,全筆移轉
RPVNMLMLJHOFFDP96DA,51,967.21,商業用,加強磚造,57年1月5日,五層,一層 二層 三層 四層 五層 騎樓,全筆移轉
RPUNMLNLJHOFFAP56CA,36,76.82,住家用,加強磚造,71年8月2日,二層,一層 二層,全筆移轉
RPPNMLSKKHOFFAP56CA,6,29.07,農舍,鋼骨造,102年4月21日,一層,一層,全筆移轉
RPRNMLSLJHOFFAP76CA,24,30.74,住家用,鋼筋混凝土造,83年11月15日,十二層,十層 陽台,全筆移轉
RPRNMLSLJHOFFAP76CA,24,4.57,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPRNMLSLJHOFFAP76CA,24,5.57,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPOMLKMJHOFFAP58CA,19,110.52,住家用,鋼筋混凝土造,88年9月26日,五層,四層 五層 陽台 屋頂突出物,全筆移轉
RPPOMLKMJHOFFAP58CA,19,19.15,停車空間,鋼筋混凝土造,88年9月26日,五層,,持分移轉
