編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPWNMLMJQHLFFAW57CA,1,163.48,集合住宅,鋼筋混凝土造,104年5月8日,三層,一層 二層 三層 陽台
RPRNMLTJQHLFFAW77CA,,90.58,集合住宅,鋼筋混凝土造,105年4月28日,三層,二層 陽台
RPRNMLTJQHLFFAW77CA,,5.75,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,105年4月28日,三層,
RPXNMLMJQHLFFAW67CA,1,101.40,見其他登記事項,鋼筋混凝土造,104年4月8日,三層,三層
RPXNMLMJQHLFFAW67CA,1,8.68,見其他登記事項,鋼筋混凝土造,104年4月8日,三層,
RPXNMLOLQHLFFAW08CA,11,219.24,集合住宅,鋼筋混凝土造,94年3月30日,三層,一層 二層 三層 陽台 屋頂突出物
RPVNMLPJQHLFFAW87DA,1,93.12,見其他登記事項,鋼筋混凝土造,104年12月10日,三層,二層
RPVNMLPJQHLFFAW87DA,1,5.02,見其他登記事項,鋼筋混凝土造,104年12月10日,三層,
RPWNMLPJQHLFFAW97DA,1,94.56,見其他登記事項,鋼筋混凝土造,104年12月10日,三層,二層
RPWNMLPJQHLFFAW97DA,1,5.02,見其他登記事項,鋼筋混凝土造,104年12月10日,三層,
RPPNMLTJQHLFFAW57CA,3,25.87,集合住宅,鋼筋混凝土造,102年11月20日,三層,一層 陽台
RPPNMLTJQHLFFAW57CA,3,4.21,共有部分：本共有部分之項目計有樓梯間、走廊等２項,鋼筋混凝土造,102年11月20日,三層,
RPPNMLTJQHLFFAW57CA,3,5.68,共有部分：本共有部分之項目計有樓梯間、停車空間、廢水池、消防水池、台電配電室、機房、蓄水池、電信機房等８項,鋼筋混凝土造,102年11月20日,三層,
RPTNMLTJQHLFFAW97CA,,87.18,集合住宅,鋼筋混凝土造,105年4月28日,三層,三層 陽台
RPTNMLTJQHLFFAW97CA,,6.78,共有部分：本共有部分之項目有樓梯間及走廊等２項。,鋼筋混凝土造,105年4月28日,三層,
RPVNMLTJQHLFFAW18CA,,89.46,集合住宅,鋼筋混凝土造,105年4月28日,三層,三層 陽台
RPVNMLTJQHLFFAW18CA,,5.65,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,105年4月28日,三層,
RPTNMLLKQHLFFAW27CA,1,164.16,集合住宅,鋼筋混凝土造,104年5月8日,三層,一層 二層 三層 陽台
RPPNMLRKQHLFFAW47CA,5,54.25,見其他登記事項,鋼筋混凝土造,100年8月16日,三層,一層
RPPNMLRKQHLFFAW47CA,5,4.30,見其他登記事項,鋼筋混凝土造,100年8月16日,三層,
RPPNMLSKQHLFFAW67DA,1,97.87,集合住宅,鋼筋混凝土造,104年12月22日,三層,一層
RPPNMLSKQHLFFAW67DA,1,7.04,共有部分：本共有部分之項目有樓梯間１項。,鋼筋混凝土造,104年12月22日,三層,
RPPNMLSKQHLFFAW67DA,1,51.27,共有部分：本共有部分之項目有停車空間、車道及樓梯間等３項。,鋼筋混凝土造,104年12月22日,三層,
RPVNMLLKQHLFFAW47CA,,82.16,集合住宅,鋼筋混凝土造,105年4月21日,八層,八層 陽台 雨遮
RPVNMLLKQHLFFAW47CA,,43.87,共有部分：本共有部分之項目有梯間、防空避難室兼停車空間、車道、升降機機道、機電消防室、電信室、台電配電室、清水池、消防水池、外廊、水錶室、水箱及電梯機房等１３項。,鋼筋混凝土造,105年4月21日,八層,
RPWNMLLKQHLFFAW57CA,1,67.24,集合住宅,鋼筋混凝土造,104年12月30日,三層,三層 陽台
