鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
屏東市,房地(土地+建物),屏東縣屏東巿民學路１６巷７７之１號,39.99,住,,,1050715,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0710717,76.04,3,2,2,有,無,2700000,35508,,0.0,0,,RPROMLLJQHLFFAT76CA,76.04,0.0,0.0,,
屏東市,房地(土地+建物),屏東縣屏東巿廣東路９９６號六樓之二,27.65,住,,,1050713,土地1建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821204,187.58,4,2,2,有,有,3250000,17326,,0.0,0,,RPSOMLMJQHLFFAT96CA,122.41,0.0,15.24,,
屏東市,房地(土地+建物),屏東縣屏東巿古松西巷３８２之１４號,67.54,住,,,1050630,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0890725,167.01,4,2,3,有,無,4390000,26286,,0.0,0,,RPOPMLNJQHLFFAT76CA,146.49,0.0,20.52,,
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉民族路和傑巷４５之２號,106.85,,一般農業區,甲種建築用地,1050720,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840309,167.32,3,2,3,有,無,3700000,22113,,0.0,0,,RPQPMLNJQHLFFAT96CA,148.56,7.27,11.49,,
屏東市,房地(土地+建物),屏東縣屏東巿公勤街１５０巷３號,164.0,住,,,1050711,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0641226,96.0,2,2,2,有,無,4920000,51250,,0.0,0,,RPXNMLSJQHLFFAT97CA,96.0,0.0,0.0,,
長治鄉,土地,興華段864地號,2600.79,,一般農業區,農牧用地,1050622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6320000,2430,,0.0,0,,RPTNMLMKQHLFFAT07CA,0.0,0.0,0.0,,
屏東市,房地(土地+建物)+車位,屏東縣屏東巿大武路４０３巷１０號九樓之一,11.77,住,,,1050704,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870825,129.86,3,2,2,有,有,2650000,20407,坡道機械,0.0,0,,RPPOMLMKQHLFFAT76CA,80.98,0.0,9.19,,
九如鄉,房地(土地+建物),屏東縣九如鄉富仁街３２１號,82.06,住,,,1050711,土地3建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830818,179.75,4,2,2,有,無,3500000,19471,,0.0,0,,RPXNMLMLQHLFFAT57CA,156.6,12.63,10.52,,
鹽埔鄉,房地(土地+建物),屏東縣鹽埔鄉光華路１３號,60.93,,一般農業區,甲種建築用地,1050705,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0560401,71.76,3,2,2,有,無,2700000,37625,,0.0,0,,RPSNMLLJQHLFFBT86CA,71.76,0.0,0.0,,
