鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
北區,租賃房屋,臺南市北區東豐路８９號,0.0,,,,1131111,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0840529,13.2,21,1,21,有,無,有,4600,348,,0.0,0,續租案件；,RPPOMLLKJIJGFAD17CC,分租套房,無,1140101~1141231,無,冷氣、熱水器、網路,一般轉租
東區,租賃房屋,臺南市東區林森路二段９１巷３６號,0.0,,,,1131111,土地0建物0車位0,全,5,透天厝,住宅、停車空間,ＲＣ造,0931116,16.0,39,1,39,有,無,有,7000,438,,0.0,0,,RPSOMLLKJIJGFCD67CC,分租套房,無,1131111~1140630,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
東區,租賃房屋,臺南市東區長榮路二段３２巷４６弄８１號,0.0,,,,1131111,土地0建物0車位0,全,6,透天厝,防空避難室、停車空間、住宅、走道,鋼筋混凝土造,0900208,18.0,96,1,96,有,無,有,7500,417,,0.0,0,,RPUOMLLKJIJGFCD87CC,分租套房,有,1140201~1140831,有,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
南區,租賃房屋,臺南市南區新樂路１之１７號,0.0,,,,1131111,土地0建物1車位0,全,5,透天厝,店舖、住宅、停車空間,鋼筋混凝土造,0970214,115.35,0,2,2,有,無,無,35000,303,,0.0,0,,RPPPMLLKJIJGFCD47CC,,無,1131215~1161214,無,,
新市區,租賃房屋,臺南市新市區豐榮５９之２１號,0.0,,,,1131111,土地0建物0車位0,全,4,透天厝,住家用,加強磚造,0670120,29.75,10,3,7,有,無,有,15500,521,,0.0,0,多人共同承租2；租金總額含水費；網路費；含增建或未登記建物；續租案件；,RPQOMLLKJIJGFHD97CC,分租套房,無,1131110~1131209,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
中西區,租賃房屋,臺南市中西區宮後街１６號,0.0,,,,1131112,土地0建物0車位0,一層,5,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800212,27.49,3,3,3,有,無,無,10000,364,,0.0,0,續租案件；,RPWOMLMKJIJGFAD97CC,分租套房,無,1131120~1141119,有,冷氣、熱水器,一般代管
安南區,租賃房屋,臺南市安南區宜居二路１７０號,0.0,,,,1131112,土地0建物1車位0,全,5,透天厝,集合住宅,鋼筋混凝土造,1121117,258.60999999999996,4,2,5,有,無,無,65000,251,,0.0,0,自113年12月1日起至113年12月31日止，甲方無償提供予乙方作為搬遷裝潢期使用租金總額含稅；,RPQNMLMKJIJGFBD37CC,,無,1140101~1151231,有,,
東區,租賃房屋,臺南市東區東寧路５５６號十二樓之一,0.0,,,,1131111,土地0建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840325,116.85,3,2,2,有,有,有,12300,105,,0.0,0,台南市社會住宅包租代管 第4期計畫 公會版，租金已打9折；水、電、瓦斯費由承租人負擔，管理費1700元不包含在租金由承租人負擔。,RPQOMLMKJIJGFCD57CC,整棟(戶)出租,有,1131111~1141110,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
仁德區,租賃房屋,臺南市仁德區文賢路二段１５巷１８弄１７號１０樓之１,0.0,,,,1131111,土地0建物0車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920910,18.18,5,2,5,有,無,有,10000,550,,0.0,0,1001號房租金總額含水費；網路費；其他垃圾代收；,RPPNMLMKJIJGFID97CC,分租套房,無,1131111~1131214,有,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
永康區,租賃房屋,臺南市永康區復興路３３巷２８弄１號,0.0,,,,1131111,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0930727,22.13,2,0,2,有,無,有,4800,217,,0.0,0,,RPOPMLMKJIJGFKD28CC,分租套房,無,1131113~1141130,無,冷氣、熱水器、電視機、冰箱、有線電視,一般代管
永康區,租賃房屋,臺南市永康區仁愛街２１號,0.0,,,,1131112,土地0建物0車位0,全,5,透天厝,店舖，住宅,鋼筋混凝土構造,1041202,25.62,17,0,17,有,無,有,7500,293,,0.0,0,租金總額含水費；網路費；續租案件；,RPPPMLMKJIJGFKD38CC,分租套房,無,1131201~1141130,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
東區,租賃房屋,臺南市東區前鋒路１３５號,77.0,住,,,1131111,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0670728,109.41,5,2,3,有,無,無,27000,247,,0.0,0,,RPPNMLMKJIJGFCD47DC,整棟(戶)出租,無,1131112~1141111,無,熱水器,
北區,租賃房屋,臺南市北區公園北路１５２號九樓之６,0.0,,,,1131112,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801130,30.16,1,0,1,有,有,有,7400,245,,0.0,0,台南市社會住宅包租代管 增辦第4期計畫 公會版，租金已打9折；水、電費由承租人負擔。管理費600元。,RPRNMLNKJIJGFAD47CC,獨立套房,有,1131115~1141114,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中西區,租賃房屋,臺南市中西區和緯路五段８９巷１１２弄５３號,0.0,,,,1131112,土地0建物1車位0,全,4,透天厝,住宅、停車空間,ＲＣ造,0950724,223.13,4,2,4,有,無,無,36000,161,,0.0,0,1.契約書未約定土地租賃標的。2.由出租人提供租屋資訊。3.1131112-1131130為搬遷期免租金，期間內水、電費由承租人負擔。,RPWNMLNKJIJGFAD97CC,整棟(戶)出租,無,1131201~1141130,無,熱水器,
安南區,租賃房屋,臺南市安南區布袋一街７號二樓之２,0.0,,,,1131111,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1121227,101.75,3,2,2,有,有,有,14520,143,,0.0,0,台南市政府包租代管第4期計畫之物件。管理費2480元。,RPRNMLNKJIJGFBD57CC,整棟(戶)出租,有,1131111~1141110,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
東區,租賃房屋,臺南市東區東門路三段９號,0.0,,,,1131111,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0690121,71.59,8,4,4,有,無,有,13000,182,,0.0,0,,RPSOMLNKJIJGFCD87CC,分層出租,無,1131120~1141119,無,冷氣、熱水器、洗衣機,
南區,租賃房屋,臺南市南區新興東路２７６號,0.0,,,,1131111,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),避難室,鋼筋混凝土造,0711230,212.19,2,3,3,有,無,無,38000,179,,0.0,0,地下室，承租部分：1/2。租金總額含稅；,RPTOMLNKJIJGFCD97CC,,無,1131201~1141231,無,冷氣,
東區,租賃房屋+車位,臺南市東區崇明２４街８０號２樓之６號,0.0,,,,1131111,土地0建物1車位1,二層,6,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土構造,1110601,44.519999999999996,1,0,1,有,有,有,13800,310,坡道平面,0.0,3300,管理費:1000，水費:150,RPXOMLNKJIJGFCD38CC,獨立套房,有,1140101~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
新化區,租賃房屋,臺南市新化區太平街１５０巷１８２號,0.0,,,,1131111,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0691218,90.64,2,2,1,有,無,無,14000,154,,0.0,0,台南市政府包租代管第4期計畫之物件。,RPPNMLNKJIJGFHD97CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
北區,租賃房屋,臺南市北區實踐街３巷２號,0.0,,,,1131114,土地0建物1車位0,全,1,透天厝,住家用,加強磚造,0591225,55.15,3,2,1,有,無,有,15000,272,,0.0,0,台南市社會住宅包租代管 第4期計畫 公會版，租金已打9折；水、電費由承租人負擔。續租案件；,RPTNMLOKJIJGFAD77CC,整棟(戶)出租,無,1131115~1141114,無,冷氣、熱水器,社會住宅代管
中西區,租賃房屋,臺南市中西區青年路１０４號,0.0,,,,1131114,土地0建物1車位0,見其他登記事項,3,店面(店鋪),住家用,磚造,0480101,134.69,3,1,3,有,無,無,30000,223,,0.0,0,續租案件；,RPXNMLOKJIJGFAD18CC,,無,1141101~1141231,無,冷氣、熱水器,
安南區,租賃房屋,臺南市安南區長和路一段３９６號,0.0,,,,1131112,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土造,0971128,23.14,4,2,4,有,有,有,6500,281,,0.0,0,租金總額含管理費；水費；,RPTNMLOKJIJGFBD87CC,分租套房,有,1131115~1141114,無,冷氣、冰箱,
南區,租賃房屋,臺南市南區新建路５９巷１之３號,0.0,,,,1131112,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0711210,104.72,3,1,2,有,無,有,10000,95,,0.0,0,台南市不動產租賃公會民間住宅包租代管第4期計畫。,RPRNMLOKJIJGFCD77CC,整棟(戶)出租,無,1131116~1141115,無,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管
