鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
鼓山區,租賃房屋,高雄市鼓山區青海路７號,0.0,,,,1131111,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0950116,75.17,1,1,1,有,無,無,33000,439,,0.0,0,113年11月23日起至113年11月30日止為搬遷裝潢期，免收月租金。租賃房屋貳樓外?提供適當位置供乙方懸挂其招牌廣告，其應依法安裝及維護。租金總額含稅；,RPSNMLLKJIJGFAE47CC,,無,1131201~1161130,無,冷氣,
鳥松區,租賃房屋,高雄市鳥松區昌隆街６７號,0.0,,,,1131111,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0970702,197.12,0,0,0,無,無,無,65000,330,,0.0,0,出租範圍：一樓及夾層（增建），不含二樓以上。租金總額含稅；含增建或未登記建物；,RPSNMLLKJIJGFIE28CC,,無,1131201~1151130,無,,
苓雅區,車位,高雄市苓雅區新光路４８號等相關設施B４-１４車位一處,0.0,商,,,1131111,土地0建物0車位1,,,其他,,,,12.65,0,0,0,無,無,無,2200,,坡道平面,12.65,2200,,RPUNMLMKJIJGFBE87CC,,,1131112~1141111,,,
新興區,租賃房屋,高雄市新興區復興一路５７號８樓之１４,0.0,,,,1131111,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),公寓,鋼筋混凝土造,0720505,39.03,1,0,1,有,有,有,8000,205,,0.0,0,,RPQOMLMKJIJGFBE57CC,獨立套房,有,1131113~1141112,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區三多三路１３９號８樓之６,0.0,,,,1131112,土地0建物1車位0,八層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840327,39.769999999999996,1,0,1,有,有,無,7000,176,,0.0,0,,RPQOMLMKJIJGFCE67CC,整棟(戶)出租,有,1140215~1150214,有,冷氣、熱水器、電視機,
三民區,租賃房屋,高雄市三民區九如二路１之３號,0.0,,,,1131111,土地0建物0車位0,全,5,透天厝,,鋼筋混凝土造,0750221,33.33,8,0,8,有,無,有,7500,225,,0.0,0,為分租套房一間，面積為該樓層面積除以房間數之實際租賃面積續租案件；,RPSOMLMKJIJGFDE97CC,分租套房,無,1131205~1141204,無,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
鹽埕區,租賃房屋,高雄市鹽埕區河西路７號７樓之１,0.0,,,,1131111,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780511,170.64,3,2,2,有,有,有,20000,117,,0.0,0,多人共同承租4；續租案件；,RPPNMLNKJIJGFAE37CC,整棟(戶)出租,有,1131201~1141130,有,冷氣、熱水器、瓦斯或天然氣,
鼓山區,租賃房屋,高雄市鼓山區裕興路３７巷９號二樓之１,0.0,,,,1131112,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721231,102.25,3,2,2,有,無,無,15000,147,,0.0,0,社會住宅，水電瓦斯由承租人負擔。,RPSNMLNKJIJGFAE67CC,整棟(戶)出租,無,1131118~1141117,無,熱水器,社會住宅代管
鼓山區,租賃房屋,高雄市鼓山區明倫路４８０號一樓,0.0,,,,1131113,土地0建物1車位0,一層,5,店面(店鋪),住宅,鋼筋混凝土,1110930,89.03,0,0,0,無,無,無,45000,505,,0.0,0,民國113年11月13日至114年1月20日為免租裝潢期。民國114年1月21日至121年1月20日，每月1日、11日、21日各為新台幣15000元整。,RPUNMLNKJIJGFAE87CC,,無,1131113~1210120,無,,
